ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101PC0002,101PC000,코스피200 F 201912 (야간),276.65,3,0.00,276.80,276.95,275.95,276.23,0.00,"18,494","1,278,061,337,500","322,009",FU,2019-10-23,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),276.65,2,-1.55,277.50,278.00,275.95,276.23,276.65,"151,683","10,500,012,832,500","319,490",FU,2019-10-23,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),273.50,2,-0.20,273.60,273.70,272.95,276.23,0.00,36,"2,460,700,000","10,634",FU,2019-10-23,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),273.70,2,-1.20,274.35,274.70,272.80,276.23,273.70,657,"44,967,637,500","10,614",FU,2019-10-23,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,276.23,0.00,0,0,"9,000",FU,2019-10-23,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),274.00,2,-1.25,273.80,274.00,273.80,276.23,274.00,2,"136,950,000","9,000",FU,2019-10-23,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (야간),-,0,-,-,-,-,276.23,0.00,0,0,112,FU,2019-10-23,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (주간),-,0,-,-,-,-,276.23,273.80,0,0,112,FU,2019-10-23,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,276.23,0.00,0,0,"18,779",FU,2019-10-23,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,276.23,274.05,0,0,"18,779",FU,2019-10-23,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,276.23,0.00,0,0,"3,385",FU,2019-10-23,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),-,0,-,-,-,-,276.23,271.10,176,"11,858,000,000","3,385",FU,2019-10-23,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,276.23,0.00,0,0,"6,641",FU,2019-10-23,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,276.23,271.40,0,0,"6,641",FU,2019-10-23,KRDRVFUK2I
KR4401PCQ3S4,401PCQ3S,코스피200 SP 1912-2003 (주간),-3.20,2,-3.20,-3.20,-3.20,-3.20,276.23,0.00,10,"1,377,500,000",-,FU,2019-10-23,KRDRVFUK2I
KR4401PCQ6S7,401PCQ6S,코스피200 SP 1912-2006 (주간),-3.20,2,-3.20,-3.20,-3.20,-3.20,276.23,0.00,2,"274,850,000",-,FU,2019-10-23,KRDRVFUK2I
KR4401PCQ9S1,401PCQ9S,코스피200 SP 1912-2009 (주간),-,0,-,-,-,-,276.23,0.00,0,0,-,FU,2019-10-23,KRDRVFUK2I
KR4401PCQCS0,401PCQCS,코스피200 SP 1912-2012 (주간),-,0,-,-,-,-,276.23,0.00,0,0,-,FU,2019-10-23,KRDRVFUK2I
KR4401PCR6S6,401PCR6S,코스피200 SP 1912-2106 (주간),-,0,-,-,-,-,276.23,0.00,0,0,-,FU,2019-10-23,KRDRVFUK2I
KR4401PCRCS8,401PCRCS,코스피200 SP 1912-2112 (주간),-,0,-,-,-,-,276.23,0.00,0,0,-,FU,2019-10-23,KRDRVFUK2I
