ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J30000,101J3000,코스피200 F 201403 (야간),258.35,1,1.30,257.25,258.35,257.00,255.98,0.00,"11,660","1,501,925,175,000","106,315",FU,20140107,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),257.05,1,1.20,254.90,258.10,254.90,255.98,257.05,"160,876","20,681,442,750,000","105,328",FU,20140107,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (야간),-,0,-,-,-,-,255.98,0.00,0,0,"1,375",FU,20140107,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),258.60,1,1.00,256.70,259.60,256.70,255.98,258.60,64,"8,281,575,000","1,375",FU,20140107,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),-,0,-,-,-,-,255.98,0.00,0,0,151,FU,20140107,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),260.40,1,0.40,260.40,260.40,260.40,255.98,260.40,1,"130,200,000",151,FU,20140107,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,255.98,0.00,0,0,10,FU,20140107,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),-,0,-,-,-,-,255.98,262.00,0,0,10,FU,20140107,KRDRVFUK2I
KR4401J3J6S1,401J3J6S,코스피200 SP 1403-1406 (주간),1.55,1,1.55,1.55,1.55,1.55,255.98,0.00,10,"2,581,000,000",-,FU,20140107,KRDRVFUK2I
KR4401J3J9S5,401J3J9S,코스피200 SP 1403-1409 (주간),-,0,-,-,-,-,255.98,0.00,0,0,-,FU,20140107,KRDRVFUK2I
KR4401J3JCS1,401J3JCS,코스피200 SP 1403-1412 (주간),-,0,-,-,-,-,255.98,0.00,0,0,-,FU,20140107,KRDRVFUK2I
