ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101Q90009,101Q9000,코스피200 F 202009 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"292,406",FU,2020-07-20,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (주간),290.90,2,-0.95,292.50,292.90,288.90,290.81,290.90,"193,426","14,055,467,100,000","292,406",FU,2020-07-20,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"37,575",FU,2020-07-20,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),290.20,2,-0.95,291.75,291.75,288.25,290.81,290.20,172,"12,467,537,500","37,575",FU,2020-07-20,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"2,966",FU,2020-07-20,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (주간),-,0,-,-,-,-,290.81,287.45,0,0,"2,966",FU,2020-07-20,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"15,298",FU,2020-07-20,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),-,0,-,-,-,-,290.81,287.40,0,0,"15,298",FU,2020-07-20,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"12,784",FU,2020-07-20,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,290.81,287.05,255,"18,296,250,000","12,784",FU,2020-07-20,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (야간),-,0,-,-,-,-,290.81,0.00,0,0,0,FU,2020-07-20,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,290.81,283.55,0,0,0,FU,2020-07-20,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (야간),-,0,-,-,-,-,290.81,0.00,0,0,"2,166",FU,2020-07-20,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,290.81,283.20,0,0,"2,166",FU,2020-07-20,KRDRVFUK2I
KR4401Q9QCS4,401Q9QCS,코스피200 SP 2009-2012 (주간),-0.70,2,-0.70,-0.65,-0.65,-0.70,290.81,0.00,4,"580,575,000",-,FU,2020-07-20,KRDRVFUK2I
KR4401Q9R3S7,401Q9R3S,코스피200 SP 2009-2103 (주간),-,0,-,-,-,-,290.81,0.00,0,0,-,FU,2020-07-20,KRDRVFUK2I
KR4401Q9R6S0,401Q9R6S,코스피200 SP 2009-2106 (주간),-,0,-,-,-,-,290.81,0.00,0,0,-,FU,2020-07-20,KRDRVFUK2I
KR4401Q9RCS2,401Q9RCS,코스피200 SP 2009-2112 (주간),-,0,-,-,-,-,290.81,0.00,0,0,-,FU,2020-07-20,KRDRVFUK2I
KR4401Q9S6S9,401Q9S6S,코스피200 SP 2009-2206 (주간),-,0,-,-,-,-,290.81,0.00,0,0,-,FU,2020-07-20,KRDRVFUK2I
KR4401Q9SCS0,401Q9SCS,코스피200 SP 2009-2212 (주간),-,0,-,-,-,-,290.81,0.00,0,0,-,FU,2020-07-20,KRDRVFUK2I
