ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101GC0003,101GC000,코스피200 F 201212 (야간),244.50,1,0.10,244.75,245.35,243.40,244.64,0.00,"36,299","4,434,999,475,000","103,645",FU,2012-11-15,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),244.40,2,-3.90,245.10,245.45,243.75,244.64,244.40,"175,621","21,488,226,300,000","103,266",FU,2012-11-15,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (야간),-,0,-,-,-,-,244.64,0.00,0,0,"5,518",FU,2012-11-15,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),243.50,2,-4.30,244.30,244.45,243.00,244.64,243.50,141,"17,183,975,000","5,518",FU,2012-11-15,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),-,0,-,-,-,-,244.64,0.00,0,0,"1,149",FU,2012-11-15,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),243.60,2,-5.35,245.70,245.75,243.60,244.64,243.60,3,"367,525,000","1,149",FU,2012-11-15,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,244.64,0.00,0,0,9,FU,2012-11-15,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,244.64,246.60,0,0,9,FU,2012-11-15,KRDRVFUK2I
KR4401GCH3S6,401GCH3S,코스피200 SP 1212-1303 (주간),-0.90,2,-0.90,-0.90,-0.90,-0.95,244.64,0.00,16,"3,909,850,000",-,FU,2012-11-15,KRDRVFUK2I
KR4401GCH6S9,401GCH6S,코스피200 SP 1212-1306 (주간),0.25,1,0.25,0.60,0.60,0.25,244.64,0.00,2,"490,175,000",-,FU,2012-11-15,KRDRVFUK2I
KR4401GCH9S3,401GCH9S,코스피200 SP 1212-1309 (주간),1.40,1,1.40,1.55,1.55,1.40,244.64,0.00,3,"735,950,000",-,FU,2012-11-15,KRDRVFUK2I
