ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S90005,101S9000,코스피200 F 202209 (주간),326.85,2,-0.50,325.25,327.45,325.10,327.23,326.85,"179,333","14,630,628,625,000","313,113",FU,2022-08-08,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),328.20,2,-0.45,326.95,328.60,326.50,327.23,328.20,745,"61,118,900,000","20,443",FU,2022-08-08,KRDRVFUK2I
KR4101T30009,101T3000,코스피200 F 202303 (주간),-,0,-,-,-,-,327.23,325.75,0,0,"4,803",FU,2022-08-08,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,327.23,327.15,0,0,"9,592",FU,2022-08-08,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,327.23,329.95,0,0,"9,227",FU,2022-08-08,KRDRVFUK2I
KR4101V60002,101V6000,코스피200 F 202406 (주간),-,0,-,-,-,-,327.23,328.60,0,0,18,FU,2022-08-08,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,327.23,331.15,0,0,"3,165",FU,2022-08-08,KRDRVFUK2I
KR4401S9SCS8,401S9SCS,코스피200 SP 2209-2212 (주간),1.10,1,1.10,1.20,1.20,1.10,327.23,0.00,53,"8,684,487,500",-,FU,2022-08-08,KRDRVFUK2I
KR4401S9T3S1,401S9T3S,코스피200 SP 2209-2303 (주간),-1.40,2,-1.40,-1.35,-1.35,-1.40,327.23,0.00,20,"3,262,262,500",-,FU,2022-08-08,KRDRVFUK2I
KR4401S9T6S4,401S9T6S,코스피200 SP 2209-2306 (주간),-,0,-,-,-,-,327.23,0.00,0,0,-,FU,2022-08-08,KRDRVFUK2I
KR4401S9TCS6,401S9TCS,코스피200 SP 2209-2312 (주간),-,0,-,-,-,-,327.23,0.00,0,0,-,FU,2022-08-08,KRDRVFUK2I
KR4401S9V6S0,401S9V6S,코스피200 SP 2209-2406 (주간),-,0,-,-,-,-,327.23,0.00,0,0,-,FU,2022-08-08,KRDRVFUK2I
KR4401S9VCS2,401S9VCS,코스피200 SP 2209-2412 (주간),-,0,-,-,-,-,327.23,0.00,0,0,-,FU,2022-08-08,KRDRVFUK2I
