ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101K60005,101K6000,코스피200 F 201506 (야간),256.20,1,0.50,256.05,256.55,255.85,254.97,0.00,"11,838","1,516,587,150,000","123,450",FU,2015-04-01,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (주간),255.70,2,-1.90,257.50,257.95,255.70,254.97,255.70,"133,629","17,148,686,675,000","123,302",FU,2015-04-01,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (야간),257.00,1,0.25,257.10,257.50,257.00,254.97,0.00,28,"3,602,050,000","1,914",FU,2015-04-01,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),256.75,2,-1.80,258.50,258.85,256.75,254.97,256.75,185,"23,808,875,000","1,912",FU,2015-04-01,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (야간),-,0,-,-,-,-,254.97,0.00,0,0,686,FU,2015-04-01,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),258.05,2,-0.90,258.25,258.25,258.05,254.97,258.05,7,"903,525,000",686,FU,2015-04-01,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),256.35,2,-0.25,256.60,256.60,256.35,254.97,0.00,3,"384,650,000",141,FU,2015-04-01,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),-,0,-,-,-,-,254.97,256.60,0,0,138,FU,2015-04-01,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,254.97,0.00,0,0,279,FU,2015-04-01,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,254.97,257.75,0,0,279,FU,2015-04-01,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,254.97,0.00,0,0,721,FU,2015-04-01,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,254.97,259.95,0,0,721,FU,2015-04-01,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,254.97,0.00,0,0,329,FU,2015-04-01,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),260.90,2,-3.15,260.90,260.90,260.90,254.97,260.90,5,"652,250,000",329,FU,2015-04-01,KRDRVFUK2I
KR4401K6K9S7,401K6K9S,코스피200 SP 1506-1509 (주간),1.00,1,1.00,0.95,1.00,0.95,254.97,0.00,198,"50,969,350,000",-,FU,2015-04-01,KRDRVFUK2I
KR4401K6KCS9,401K6KCS,코스피200 SP 1506-1512 (주간),2.05,1,2.05,2.05,2.05,2.05,254.97,0.00,5,"1,289,375,000",-,FU,2015-04-01,KRDRVFUK2I
KR4401K6L3S9,401K6L3S,코스피200 SP 1506-1603 (주간),0.05,1,0.05,0.05,0.05,0.05,254.97,0.00,5,"1,284,375,000",-,FU,2015-04-01,KRDRVFUK2I
KR4401K6L6S2,401K6L6S,코스피200 SP 1506-1606 (주간),-,0,-,-,-,-,254.97,0.00,0,0,-,FU,2015-04-01,KRDRVFUK2I
KR4401K6LCS7,401K6LCS,코스피200 SP 1506-1612 (주간),-,0,-,-,-,-,254.97,0.00,0,0,-,FU,2015-04-01,KRDRVFUK2I
KR4401K6MCS5,401K6MCS,코스피200 SP 1506-1712 (주간),-,0,-,-,-,-,254.97,0.00,0,0,-,FU,2015-04-01,KRDRVFUK2I
