ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201F82502,201F8250,코스피200 C 201108 250.0,12.20,2,-5.25,18.15,18.15,11.80,26.00,12.20,"1,471","2,167,105,000","5,946",OP,2011-08-04,KRDRVOPK2I
KR4201F82528,201F8252,코스피200 C 201108 252.5,9.90,2,-6.10,14.00,14.90,9.50,24.00,9.90,408,"403,495,000",656,OP,2011-08-04,KRDRVOPK2I
KR4201F82551,201F8255,코스피200 C 201108 255.0,7.90,2,-4.85,13.65,13.65,7.50,24.50,7.90,993,"938,115,000",765,OP,2011-08-04,KRDRVOPK2I
KR4201F82577,201F8257,코스피200 C 201108 257.5,6.00,2,-4.40,10.40,11.25,5.70,23.50,6.00,"5,081","3,587,960,000","3,050",OP,2011-08-04,KRDRVOPK2I
KR4201F82601,201F8260,코스피200 C 201108 260.0,4.45,2,-3.90,8.80,9.20,4.15,23.50,4.45,"26,963","15,121,025,000","10,438",OP,2011-08-04,KRDRVOPK2I
KR4201F82627,201F8262,코스피200 C 201108 262.5,3.15,2,-3.55,7.15,7.30,2.89,23.30,3.15,"95,894","41,798,749,000","19,883",OP,2011-08-04,KRDRVOPK2I
KR4201F82650,201F8265,코스피200 C 201108 265.0,2.18,2,-2.77,5.35,5.50,1.95,23.40,2.18,"280,131","86,526,932,000","38,461",OP,2011-08-04,KRDRVOPK2I
KR4201F82676,201F8267,코스피200 C 201108 267.5,1.41,2,-2.09,4.00,4.00,1.27,23.20,1.41,"622,122","142,450,823,000","50,239",OP,2011-08-04,KRDRVOPK2I
KR4201F82700,201F8270,코스피200 C 201108 270.0,0.89,2,-1.62,2.79,2.80,0.80,23.30,0.89,"1,441,227","250,400,835,000","121,662",OP,2011-08-04,KRDRVOPK2I
KR4201F82726,201F8272,코스피200 C 201108 272.5,0.59,2,-1.08,1.77,1.80,0.48,23.90,0.59,"1,624,648","175,858,412,000","141,037",OP,2011-08-04,KRDRVOPK2I
KR4201F82759,201F8275,코스피200 C 201108 275.0,0.37,2,-0.70,1.20,1.20,0.30,24.40,0.37,"2,403,845","156,051,778,000","155,990",OP,2011-08-04,KRDRVOPK2I
KR4201F82775,201F8277,코스피200 C 201108 277.5,0.24,2,-0.39,0.67,0.70,0.18,25.30,0.24,"1,778,044","69,402,655,000","169,080",OP,2011-08-04,KRDRVOPK2I
KR4201F82809,201F8280,코스피200 C 201108 280.0,0.14,2,-0.27,0.41,0.41,0.12,25.40,0.14,"1,351,518","31,639,006,000","183,737",OP,2011-08-04,KRDRVOPK2I
KR4201F82825,201F8282,코스피200 C 201108 282.5,0.09,2,-0.14,0.23,0.23,0.08,26.10,0.09,"1,012,403","13,333,731,000","228,864",OP,2011-08-04,KRDRVOPK2I
KR4201F82858,201F8285,코스피200 C 201108 285.0,0.07,2,-0.08,0.13,0.14,0.05,27.70,0.07,"864,457","7,220,722,000","264,144",OP,2011-08-04,KRDRVOPK2I
