ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201D81608,201D8160,코스피200 C 200908 160.0,43.70,1,0.50,45.00,45.25,43.50,3.00,43.70,25,"110,725,000","3,878",OP,2009-08-04,KRDRVOPK2I
KR4201D81624,201D8162,코스피200 C 200908 162.5,41.90,1,1.20,41.50,41.90,41.50,3.00,41.90,2,"8,340,000",234,OP,2009-08-04,KRDRVOPK2I
KR4201D81657,201D8165,코스피200 C 200908 165.0,38.65,1,0.45,40.00,40.20,38.65,64.00,38.65,19,"75,155,000",636,OP,2009-08-04,KRDRVOPK2I
KR4201D81673,201D8167,코스피200 C 200908 167.5,-,2,-,-,-,-,20.50,36.90,0,0,404,OP,2009-08-04,KRDRVOPK2I
KR4201D81707,201D8170,코스피200 C 200908 170.0,34.30,1,0.30,34.00,34.30,33.15,32.00,34.30,16,"53,725,000","1,931",OP,2009-08-04,KRDRVOPK2I
KR4201D81723,201D8172,코스피200 C 200908 172.5,31.25,2,-0.60,31.30,31.30,31.25,32.00,31.25,3,"9,385,000","1,908",OP,2009-08-04,KRDRVOPK2I
KR4201D81756,201D8175,코스피200 C 200908 175.0,28.95,1,0.30,30.00,31.05,28.50,3.00,28.95,62,"184,980,000","6,003",OP,2009-08-04,KRDRVOPK2I
KR4201D81772,201D8177,코스피200 C 200908 177.5,26.30,1,0.10,28.15,28.95,26.30,3.00,26.30,57,"161,890,000","9,843",OP,2009-08-04,KRDRVOPK2I
KR4201D81806,201D8180,코스피200 C 200908 180.0,23.80,1,0.40,25.30,26.50,23.45,3.00,23.80,437,"1,106,035,000","23,405",OP,2009-08-04,KRDRVOPK2I
KR4201D81822,201D8182,코스피200 C 200908 182.5,21.40,1,0.25,22.30,24.15,21.10,3.00,21.40,162,"368,005,000","15,637",OP,2009-08-04,KRDRVOPK2I
KR4201D81855,201D8185,코스피200 C 200908 185.0,18.85,1,0.25,20.20,21.60,18.40,3.00,18.85,877,"1,786,265,000","37,339",OP,2009-08-04,KRDRVOPK2I
KR4201D81871,201D8187,코스피200 C 200908 187.5,16.95,1,0.65,17.90,19.25,15.80,32.00,16.95,"1,261","2,199,230,000","27,222",OP,2009-08-04,KRDRVOPK2I
KR4201D81905,201D8190,코스피200 C 200908 190.0,14.15,1,0.35,15.55,16.80,13.70,16.00,14.15,"1,609","2,488,490,000","49,811",OP,2009-08-04,KRDRVOPK2I
KR4201D81921,201D8192,코스피200 C 200908 192.5,11.85,1,0.50,13.05,14.30,11.40,22.00,11.85,"1,599","2,132,965,000","43,450",OP,2009-08-04,KRDRVOPK2I
KR4201D81954,201D8195,코스피200 C 200908 195.0,9.70,1,0.70,10.90,11.95,9.10,24.00,9.70,"8,431","8,803,255,000","76,518",OP,2009-08-04,KRDRVOPK2I
KR4201D81970,201D8197,코스피200 C 200908 197.5,7.75,1,0.75,8.15,9.70,6.95,26.00,7.75,"10,194","8,488,515,000","63,677",OP,2009-08-04,KRDRVOPK2I
KR4201D82002,201D8200,코스피200 C 200908 200.0,5.55,1,0.30,6.10,7.55,5.05,22.50,5.55,"47,596","29,699,595,000","121,486",OP,2009-08-04,KRDRVOPK2I
KR4201D82028,201D8202,코스피200 C 200908 202.5,3.85,1,0.30,4.25,5.60,3.40,21.80,3.85,"78,187","34,197,155,000","76,721",OP,2009-08-04,KRDRVOPK2I
KR4201D82051,201D8205,코스피200 C 200908 205.0,2.44,1,0.24,2.75,3.90,2.13,21.00,2.44,"364,938","99,243,596,000","88,013",OP,2009-08-04,KRDRVOPK2I
KR4201D82077,201D8207,코스피200 C 200908 207.5,1.45,1,0.19,1.57,2.54,1.22,20.60,1.45,"1,110,331","201,479,441,000","103,278",OP,2009-08-04,KRDRVOPK2I
KR4201D82101,201D8210,코스피200 C 200908 210.0,0.70,1,0.05,0.91,1.53,0.63,19.30,0.70,"1,730,837","174,323,076,000","182,196",OP,2009-08-04,KRDRVOPK2I
KR4201D82127,201D8212,코스피200 C 200908 212.5,0.35,1,0.03,0.42,0.84,0.30,19.60,0.35,"1,632,634","86,322,771,000","283,979",OP,2009-08-04,KRDRVOPK2I
KR4201D82150,201D8215,코스피200 C 200908 215.0,0.17,1,0.02,0.20,0.42,0.15,20.00,0.17,"1,761,639","47,439,536,000","205,276",OP,2009-08-04,KRDRVOPK2I
KR4201D82176,201D8217,코스피200 C 200908 217.5,0.08,1,0.01,0.09,0.22,0.08,20.30,0.08,"870,646","11,263,153,000","171,567",OP,2009-08-04,KRDRVOPK2I
KR4201D82200,201D8220,코스피200 C 200908 220.0,0.05,1,0.04,0.05,0.11,0.04,21.70,0.05,"1,154,133","7,856,066,000","264,975",OP,2009-08-04,KRDRVOPK2I
KR4201D91300,201D9130,코스피200 C 200909 130.0,73.50,2,-0.25,74.75,75.25,73.50,3.00,73.50,11,"82,500,000","1,208",OP,2009-08-04,KRDRVOPK2I
KR4201D91326,201D9132,코스피200 C 200909 132.5,-,1,-,-,-,-,20.50,71.20,0,0,1,OP,2009-08-04,KRDRVOPK2I
KR4201D91359,201D9135,코스피200 C 200909 135.0,-,1,-,-,-,-,20.50,68.60,0,0,20,OP,2009-08-04,KRDRVOPK2I
KR4201D91375,201D9137,코스피200 C 200909 137.5,-,1,-,-,-,-,20.50,66.20,0,0,0,OP,2009-08-04,KRDRVOPK2I
KR4201D91409,201D9140,코스피200 C 200909 140.0,64.75,1,1.55,64.75,64.75,64.75,3.00,64.75,1,"6,475,000",38,OP,2009-08-04,KRDRVOPK2I
KR4201D91425,201D9142,코스피200 C 200909 142.5,-,1,-,-,-,-,20.50,61.20,0,0,0,OP,2009-08-04,KRDRVOPK2I
KR4201D91458,201D9145,코스피200 C 200909 145.0,-,1,-,-,-,-,20.50,58.60,0,0,3,OP,2009-08-04,KRDRVOPK2I
KR4201D91474,201D9147,코스피200 C 200909 147.5,-,1,-,-,-,-,20.50,56.20,0,0,0,OP,2009-08-04,KRDRVOPK2I
KR4201D91508,201D9150,코스피200 C 200909 150.0,-,1,-,-,-,-,20.50,53.80,0,0,139,OP,2009-08-04,KRDRVOPK2I
KR4201D91524,201D9152,코스피200 C 200909 152.5,-,1,-,-,-,-,20.50,51.20,0,0,1,OP,2009-08-04,KRDRVOPK2I
KR4201D91557,201D9155,코스피200 C 200909 155.0,-,1,-,-,-,-,20.50,48.80,0,0,82,OP,2009-08-04,KRDRVOPK2I
KR4201D91573,201D9157,코스피200 C 200909 157.5,-,1,-,-,-,-,20.50,46.40,0,0,0,OP,2009-08-04,KRDRVOPK2I
KR4201D91607,201D9160,코스피200 C 200909 160.0,45.00,1,1.60,45.00,45.50,45.00,3.00,45.00,3,"13,550,000","1,900",OP,2009-08-04,KRDRVOPK2I
KR4201D91623,201D9162,코스피200 C 200909 162.5,-,1,-,-,-,-,20.50,41.40,0,0,3,OP,2009-08-04,KRDRVOPK2I
KR4201D91656,201D9165,코스피200 C 200909 165.0,-,1,-,-,-,-,20.50,39.00,0,0,821,OP,2009-08-04,KRDRVOPK2I
KR4201D91672,201D9167,코스피200 C 200909 167.5,-,1,-,-,-,-,20.50,36.60,0,0,0,OP,2009-08-04,KRDRVOPK2I
KR4201D91706,201D9170,코스피200 C 200909 170.0,35.50,1,0.85,35.65,36.40,35.50,32.00,35.50,29,"104,745,000","4,512",OP,2009-08-04,KRDRVOPK2I
KR4201D91722,201D9172,코스피200 C 200909 172.5,-,1,-,-,-,-,20.50,31.80,0,0,40,OP,2009-08-04,KRDRVOPK2I
KR4201D91755,201D9175,코스피200 C 200909 175.0,29.00,2,-0.85,29.50,29.50,29.00,16.00,29.00,2,"5,850,000","1,318",OP,2009-08-04,KRDRVOPK2I
KR4201D91771,201D9177,코스피200 C 200909 177.5,28.30,1,0.80,28.70,28.70,28.30,16.00,28.30,2,"5,700,000",683,OP,2009-08-04,KRDRVOPK2I
KR4201D91805,201D9180,코스피200 C 200909 180.0,24.60,2,-0.20,26.20,27.30,24.60,16.00,24.60,157,"407,170,000","11,998",OP,2009-08-04,KRDRVOPK2I
KR4201D91821,201D9182,코스피200 C 200909 182.5,22.00,2,-0.55,23.80,23.90,22.00,26.00,22.00,33,"77,010,000",582,OP,2009-08-04,KRDRVOPK2I
