ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201330620,20133062,KOSPI 200 콜옵션 0303  62.5,13.95,1,0.15,13.85,14.15,12.50,3.00,13.95,411,"550,500,000","6,878",OP,20030218,KRDRVOPK2I
KR4201330650,20133065,KOSPI 200 콜옵션 0303  65.0,11.35,1,0.35,11.05,11.65,10.20,3.00,11.35,101,"111,765,000","3,827",OP,20030218,KRDRVOPK2I
KR4201330670,20133067,KOSPI 200 콜옵션 0303  67.5,8.90,2,-0.30,8.80,9.35,7.85,3.00,8.90,451,"393,810,000","2,933",OP,20030218,KRDRVOPK2I
KR4201330700,20133070,KOSPI 200 콜옵션 0303  70.0,7.15,1,0.30,6.70,7.25,5.85,32.00,7.15,"6,014","3,953,825,000","14,637",OP,20030218,KRDRVOPK2I
KR4201330720,20133072,KOSPI 200 콜옵션 0303  72.5,5.20,1,0.10,4.70,5.35,4.10,33.00,5.20,"18,564","9,078,995,000","28,641",OP,20030218,KRDRVOPK2I
KR4201330750,20133075,KOSPI 200 콜옵션 0303  75.0,3.60,1,0.05,3.50,3.70,2.60,33.50,3.60,"53,445","17,191,824,000","50,704",OP,20030218,KRDRVOPK2I
KR4201330770,20133077,KOSPI 200 콜옵션 0303  77.5,2.30,1,0.13,2.10,2.44,1.71,33.80,2.30,"202,363","41,940,530,000","105,091",OP,20030218,KRDRVOPK2I
KR4201330800,20133080,KOSPI 200 콜옵션 0303  80.0,1.39,1,0.05,1.25,1.48,0.99,33.80,1.39,"875,803","108,956,401,000","202,306",OP,20030218,KRDRVOPK2I
KR4201330820,20133082,KOSPI 200 콜옵션 0303  82.5,0.78,1,0.02,0.76,0.84,0.54,33.60,0.78,"1,103,288","76,786,168,000","186,014",OP,20030218,KRDRVOPK2I
KR4201330850,20133085,KOSPI 200 콜옵션 0303  85.0,0.40,3,0.00,0.40,0.45,0.29,33.50,0.40,"1,362,554","49,334,771,000","246,143",OP,20030218,KRDRVOPK2I
KR4201330870,20133087,KOSPI 200 콜옵션 0303  87.5,0.18,2,-0.02,0.20,0.23,0.14,33.20,0.18,"494,967","8,957,886,000","247,229",OP,20030218,KRDRVOPK2I
KR4201330900,20133090,KOSPI 200 콜옵션 0303  90.0,0.10,1,0.01,0.09,0.10,0.06,34.40,0.10,"307,961","2,645,646,000","203,440",OP,20030218,KRDRVOPK2I
