ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201FA2001,201FA200,코스피200 C 201110 200.0,36.25,1,1.00,32.85,36.25,32.85,3.00,36.25,13,"45,530,000",658,OP,2011-10-12,KRDRVOPK2I
KR4201FA2027,201FA202,코스피200 C 201110 202.5,33.40,1,1.35,31.80,33.40,30.75,3.00,33.40,12,"38,700,000",545,OP,2011-10-12,KRDRVOPK2I
KR4201FA2050,201FA205,코스피200 C 201110 205.0,31.40,1,1.45,28.35,31.50,28.10,3.00,31.40,603,"1,854,105,000","4,519",OP,2011-10-12,KRDRVOPK2I
KR4201FA2076,201FA207,코스피200 C 201110 207.5,28.80,1,1.55,26.05,28.80,25.30,3.00,28.80,19,"49,375,000","1,345",OP,2011-10-12,KRDRVOPK2I
KR4201FA2100,201FA210,코스피200 C 201110 210.0,26.00,1,1.45,26.00,26.00,22.90,3.00,26.00,41,"99,630,000","4,148",OP,2011-10-12,KRDRVOPK2I
KR4201FA2126,201FA212,코스피200 C 201110 212.5,23.60,1,1.25,21.50,23.60,20.45,3.00,23.60,29,"61,845,000","2,414",OP,2011-10-12,KRDRVOPK2I
KR4201FA2159,201FA215,코스피200 C 201110 215.0,21.20,1,1.50,19.15,21.60,17.70,3.00,21.20,"1,619","3,305,625,000","11,315",OP,2011-10-12,KRDRVOPK2I
KR4201FA2175,201FA217,코스피200 C 201110 217.5,19.20,1,1.65,16.30,19.20,15.40,32.00,19.20,548,"955,095,000","8,633",OP,2011-10-12,KRDRVOPK2I
KR4201FA2209,201FA220,코스피200 C 201110 220.0,16.45,1,1.75,14.00,16.55,12.75,3.00,16.45,"1,791","2,647,150,000","14,373",OP,2011-10-12,KRDRVOPK2I
KR4201FA2225,201FA222,코스피200 C 201110 222.5,14.15,1,1.90,11.80,14.15,10.35,16.00,14.15,"1,122","1,322,245,000","13,664",OP,2011-10-12,KRDRVOPK2I
