ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201C41877,201C4187,코스피200 C 200804 187.5,18.70,2,-0.70,18.30,22.00,16.35,41.00,18.70,966,"1,883,400,000","1,149",OP,2008-03-14,KRDRVOPK2I
KR4201C41901,201C4190,코스피200 C 200804 190.0,16.70,2,-1.55,18.40,19.30,14.30,39.00,16.70,671,"1,149,160,000",756,OP,2008-03-14,KRDRVOPK2I
KR4201C41927,201C4192,코스피200 C 200804 192.5,13.85,2,-1.85,16.75,16.80,12.75,37.00,13.85,"1,297","1,776,240,000","1,090",OP,2008-03-14,KRDRVOPK2I
KR4201C41950,201C4195,코스피200 C 200804 195.0,13.45,2,-0.35,15.45,15.65,11.25,40.00,13.45,"1,100","1,443,335,000","1,477",OP,2008-03-14,KRDRVOPK2I
KR4201C41976,201C4197,코스피200 C 200804 197.5,11.70,2,-0.70,13.30,13.45,9.50,38.50,11.70,640,"667,115,000",406,OP,2008-03-14,KRDRVOPK2I
KR4201C42008,201C4200,코스피200 C 200804 200.0,10.05,2,-0.15,11.00,12.10,8.00,37.50,10.05,"10,372","9,625,645,000","3,151",OP,2008-03-14,KRDRVOPK2I
KR4201C42024,201C4202,코스피200 C 200804 202.5,8.20,2,-0.35,9.70,10.55,6.70,35.00,8.20,"17,126","13,256,475,000","4,731",OP,2008-03-14,KRDRVOPK2I
KR4201C42057,201C4205,코스피200 C 200804 205.0,7.15,2,-0.05,8.50,8.95,5.50,35.80,7.15,"28,981","20,015,265,000","9,720",OP,2008-03-14,KRDRVOPK2I
KR4201C42073,201C4207,코스피200 C 200804 207.5,5.85,2,-0.05,7.50,7.50,4.45,34.30,5.85,"30,936","17,435,420,000","8,171",OP,2008-03-14,KRDRVOPK2I
KR4201C42107,201C4210,코스피200 C 200804 210.0,4.70,2,-0.10,6.00,6.10,3.50,33.50,4.70,"53,329","23,943,885,000","17,709",OP,2008-03-14,KRDRVOPK2I
KR4201C42123,201C4212,코스피200 C 200804 212.5,3.65,2,-0.10,4.90,4.90,2.70,32.00,3.65,"73,377","24,455,003,000","19,409",OP,2008-03-14,KRDRVOPK2I
