ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201RA3559,201RA355,코스피200 C 202110 355.0,32.65,2,-7.25,30.70,34.25,30.70,16.00,32.65,8,"63,812,500",8,OP,2021-10-05,KRDRVOPK2I
KR4201RA3575,201RA357,코스피200 C 202110 357.5,-,0,-,-,-,-,20.00,30.60,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RA3609,201RA360,코스피200 C 202110 360.0,27.00,2,-7.15,31.10,31.15,25.50,24.00,27.00,116,"804,387,500",339,OP,2021-10-05,KRDRVOPK2I
KR4201RA3625,201RA362,코스피200 C 202110 362.5,26.20,2,-6.20,26.20,26.20,26.20,24.00,26.20,1,"6,550,000",3,OP,2021-10-05,KRDRVOPK2I
KR4201RA3658,201RA365,코스피200 C 202110 365.0,24.85,2,-5.05,24.80,24.85,24.80,24.00,24.85,2,"12,412,500",77,OP,2021-10-05,KRDRVOPK2I
KR4201RA3674,201RA367,코스피200 C 202110 367.5,18.70,2,-8.70,18.70,18.70,18.70,24.00,18.70,2,"9,350,000",2,OP,2021-10-05,KRDRVOPK2I
KR4201RA3708,201RA370,코스피200 C 202110 370.0,18.00,2,-7.35,20.90,21.85,16.70,24.00,18.00,32,"151,637,500",122,OP,2021-10-05,KRDRVOPK2I
KR4201RA3724,201RA372,코스피200 C 202110 372.5,15.95,2,-6.40,16.90,16.90,15.95,23.00,15.95,2,"8,212,500",9,OP,2021-10-05,KRDRVOPK2I
KR4201RA3757,201RA375,코스피200 C 202110 375.0,13.80,2,-6.00,16.10,17.25,12.95,22.00,13.80,102,"353,762,500",52,OP,2021-10-05,KRDRVOPK2I
KR4201RA3773,201RA377,코스피200 C 202110 377.5,12.60,2,-4.90,11.60,12.65,11.00,25.00,12.60,53,"158,825,000",59,OP,2021-10-05,KRDRVOPK2I
KR4201RA3807,201RA380,코스피200 C 202110 380.0,10.65,2,-4.75,12.00,13.65,8.88,24.00,10.65,639,"1,657,570,000",420,OP,2021-10-05,KRDRVOPK2I
KR4201RA3823,201RA382,코스피200 C 202110 382.5,8.75,2,-4.60,10.85,11.05,7.02,21.50,8.75,601,"1,267,865,000",195,OP,2021-10-05,KRDRVOPK2I
KR4201RA3856,201RA385,코스피200 C 202110 385.0,7.45,2,-3.85,9.60,9.60,5.77,22.50,7.45,"1,689","2,844,907,500",927,OP,2021-10-05,KRDRVOPK2I
KR4201RA3872,201RA387,코스피200 C 202110 387.5,5.84,2,-3.57,7.60,7.80,4.46,21.50,5.84,"11,882","15,389,052,500","2,061",OP,2021-10-05,KRDRVOPK2I
KR4201RA3906,201RA390,코스피200 C 202110 390.0,4.45,2,-3.30,5.24,6.32,3.33,20.90,4.45,"27,939","28,854,370,000","4,107",OP,2021-10-05,KRDRVOPK2I
KR4201RA3922,201RA392,코스피200 C 202110 392.5,3.28,2,-2.66,3.96,4.89,2.41,20.00,3.28,"77,381","59,208,322,500","6,319",OP,2021-10-05,KRDRVOPK2I
KR4201RA3955,201RA395,코스피200 C 202110 395.0,2.33,2,-2.19,2.86,3.61,1.67,19.40,2.33,"116,323","63,998,187,500","9,911",OP,2021-10-05,KRDRVOPK2I
KR4201RA3971,201RA397,코스피200 C 202110 397.5,1.56,2,-1.78,1.94,2.55,1.12,18.80,1.56,"132,935","50,112,502,500","12,855",OP,2021-10-05,KRDRVOPK2I
KR4201RA4003,201RA400,코스피200 C 202110 400.0,0.97,2,-1.42,1.35,1.71,0.72,18.20,0.97,"180,458","44,117,172,500","20,709",OP,2021-10-05,KRDRVOPK2I
KR4201RA4029,201RA402,코스피200 C 202110 402.5,0.60,2,-0.99,0.87,1.08,0.44,17.80,0.60,"175,383","27,053,730,000","15,709",OP,2021-10-05,KRDRVOPK2I
KR4201RA4052,201RA405,코스피200 C 202110 405.0,0.35,2,-0.66,0.50,0.65,0.26,17.40,0.35,"182,950","17,663,062,500","23,259",OP,2021-10-05,KRDRVOPK2I
KR4201RA4078,201RA407,코스피200 C 202110 407.5,0.20,2,-0.41,0.33,0.38,0.16,17.20,0.20,"115,663","6,754,370,000","24,318",OP,2021-10-05,KRDRVOPK2I
KR4201RA4102,201RA410,코스피200 C 202110 410.0,0.12,2,-0.24,0.18,0.21,0.10,17.40,0.12,"84,683","3,085,300,000","34,701",OP,2021-10-05,KRDRVOPK2I
KR4201RA4128,201RA412,코스피200 C 202110 412.5,0.08,2,-0.13,0.11,0.13,0.06,17.80,0.08,"77,348","1,663,102,500","20,128",OP,2021-10-05,KRDRVOPK2I
KR4201RA4151,201RA415,코스피200 C 202110 415.0,0.05,2,-0.08,0.06,0.08,0.04,18.10,0.05,"78,147","1,181,465,000","29,864",OP,2021-10-05,KRDRVOPK2I
KR4201RA4177,201RA417,코스피200 C 202110 417.5,0.04,2,-0.04,0.05,0.06,0.03,18.90,0.04,"29,548","309,340,000","25,747",OP,2021-10-05,KRDRVOPK2I
KR4201RA4201,201RA420,코스피200 C 202110 420.0,0.03,2,-0.02,0.03,0.04,0.02,19.70,0.03,"35,647","265,022,500","34,031",OP,2021-10-05,KRDRVOPK2I
KR4201RA4227,201RA422,코스피200 C 202110 422.5,0.01,5,-0.03,0.02,0.03,0.01,18.70,0.01,"15,810","88,250,000","18,804",OP,2021-10-05,KRDRVOPK2I
KR4201RA4250,201RA425,코스피200 C 202110 425.0,0.01,5,-0.01,0.02,0.02,0.01,19.80,0.01,"6,459","23,297,500","33,625",OP,2021-10-05,KRDRVOPK2I
KR4201RA4276,201RA427,코스피200 C 202110 427.5,0.01,3,0.00,0.01,0.02,0.01,20.90,0.01,"22,410","58,670,000","27,191",OP,2021-10-05,KRDRVOPK2I
KR4201RA4300,201RA430,코스피200 C 202110 430.0,0.01,3,0.00,0.01,0.01,0.01,22.10,0.01,"7,667","19,167,500","27,938",OP,2021-10-05,KRDRVOPK2I
KR4201RA4326,201RA432,코스피200 C 202110 432.5,0.01,3,0.00,0.01,0.01,0.01,23.20,0.01,305,"762,500","19,535",OP,2021-10-05,KRDRVOPK2I
KR4201RA4359,201RA435,코스피200 C 202110 435.0,0.01,3,0.00,0.01,0.01,0.01,24.30,0.01,680,"1,700,000","19,302",OP,2021-10-05,KRDRVOPK2I
KR4201RA4375,201RA437,코스피200 C 202110 437.5,0.01,3,0.00,0.01,0.01,0.01,25.40,0.01,88,"220,000","17,444",OP,2021-10-05,KRDRVOPK2I
KR4201RA4409,201RA440,코스피200 C 202110 440.0,0.01,3,0.00,0.01,0.01,0.01,26.40,0.01,42,"105,000","23,544",OP,2021-10-05,KRDRVOPK2I
KR4201RA4425,201RA442,코스피200 C 202110 442.5,0.01,3,0.00,0.01,0.01,0.01,27.60,0.01,28,"70,000","13,304",OP,2021-10-05,KRDRVOPK2I
KR4201RA4458,201RA445,코스피200 C 202110 445.0,0.01,3,0.00,0.01,0.01,0.01,28.60,0.01,105,"262,500","14,125",OP,2021-10-05,KRDRVOPK2I
KR4201RA4474,201RA447,코스피200 C 202110 447.5,0.01,3,0.00,0.01,0.01,0.01,30.70,0.01,68,"170,000","14,681",OP,2021-10-05,KRDRVOPK2I
KR4201RA4508,201RA450,코스피200 C 202110 450.0,0.01,3,0.00,0.01,0.01,0.01,30.70,0.01,194,"485,000","13,945",OP,2021-10-05,KRDRVOPK2I
KR4201RA4524,201RA452,코스피200 C 202110 452.5,0.01,3,0.00,0.01,0.01,0.01,31.80,0.01,136,"340,000","7,443",OP,2021-10-05,KRDRVOPK2I
KR4201RA4557,201RA455,코스피200 C 202110 455.0,0.01,3,0.00,0.01,0.01,0.01,33.10,0.01,164,"410,000","9,164",OP,2021-10-05,KRDRVOPK2I
KR4201RA4573,201RA457,코스피200 C 202110 457.5,0.01,3,0.00,0.01,0.01,0.01,34.20,0.01,201,"502,500","5,975",OP,2021-10-05,KRDRVOPK2I
KR4201RA4607,201RA460,코스피200 C 202110 460.0,0.01,3,0.00,0.01,0.01,0.01,35.10,0.01,70,"175,000","10,356",OP,2021-10-05,KRDRVOPK2I
KR4201RA4623,201RA462,코스피200 C 202110 462.5,0.01,3,0.00,0.01,0.01,0.01,36.00,0.01,70,"175,000","5,427",OP,2021-10-05,KRDRVOPK2I
KR4201RA4656,201RA465,코스피200 C 202110 465.0,-,0,-,-,-,-,37.02,0.01,0,0,"4,480",OP,2021-10-05,KRDRVOPK2I
KR4201RA4672,201RA467,코스피200 C 202110 467.5,-,0,-,-,-,-,38.05,0.01,0,0,"3,035",OP,2021-10-05,KRDRVOPK2I
KR4201RA4706,201RA470,코스피200 C 202110 470.0,-,0,-,-,-,-,39.07,0.01,0,0,"2,734",OP,2021-10-05,KRDRVOPK2I
KR4201RA4722,201RA472,코스피200 C 202110 472.5,0.01,3,0.00,0.01,0.01,0.01,40.10,0.01,1,"2,500","5,366",OP,2021-10-05,KRDRVOPK2I
KR4201RA4755,201RA475,코스피200 C 202110 475.0,-,0,-,-,-,-,41.26,0.01,0,0,"4,266",OP,2021-10-05,KRDRVOPK2I
KR4201RA4771,201RA477,코스피200 C 202110 477.5,-,0,-,-,-,-,42.43,0.01,0,0,"2,255",OP,2021-10-05,KRDRVOPK2I
KR4201RA4805,201RA480,코스피200 C 202110 480.0,0.01,3,0.00,0.01,0.01,0.01,43.60,0.01,1,"2,500","5,230",OP,2021-10-05,KRDRVOPK2I
KR4201RB3558,201RB355,코스피200 C 202111 355.0,-,0,-,-,-,-,25.00,35.30,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3574,201RB357,코스피200 C 202111 357.5,-,0,-,-,-,-,25.00,33.15,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3608,201RB360,코스피200 C 202111 360.0,30.55,2,-5.35,30.25,30.55,30.25,25.00,30.55,3,"22,787,500",9,OP,2021-10-05,KRDRVOPK2I
KR4201RB3624,201RB362,코스피200 C 202111 362.5,-,0,-,-,-,-,24.50,28.95,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3657,201RB365,코스피200 C 202111 365.0,-,0,-,-,-,-,24.00,26.80,0,0,1,OP,2021-10-05,KRDRVOPK2I
KR4201RB3673,201RB367,코스피200 C 202111 367.5,-,0,-,-,-,-,23.50,24.65,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3707,201RB370,코스피200 C 202111 370.0,22.30,2,-5.20,23.00,23.50,22.00,23.00,22.30,5,"28,450,000",6,OP,2021-10-05,KRDRVOPK2I
KR4201RB3723,201RB372,코스피200 C 202111 372.5,-,0,-,-,-,-,22.70,20.75,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3756,201RB375,코스피200 C 202111 375.0,-,0,-,-,-,-,22.40,18.85,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3772,201RB377,코스피200 C 202111 377.5,-,0,-,-,-,-,22.10,17.05,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3806,201RB380,코스피200 C 202111 380.0,15.00,2,-4.50,15.00,16.00,14.00,21.80,15.00,38,"142,775,000",24,OP,2021-10-05,KRDRVOPK2I
KR4201RB3822,201RB382,코스피200 C 202111 382.5,-,0,-,-,-,-,21.30,13.65,0,0,0,OP,2021-10-05,KRDRVOPK2I
KR4201RB3855,201RB385,코스피200 C 202111 385.0,11.75,2,-3.45,11.65,12.50,10.80,20.80,11.75,601,"1,720,687,500",552,OP,2021-10-05,KRDRVOPK2I
KR4201RB3871,201RB387,코스피200 C 202111 387.5,10.15,2,-3.35,10.20,11.10,9.47,20.30,10.15,380,"941,287,500",331,OP,2021-10-05,KRDRVOPK2I
KR4201RB3905,201RB390,코스피200 C 202111 390.0,9.12,2,-3.28,10.50,11.00,8.18,20.30,9.12,214,"490,115,000",160,OP,2021-10-05,KRDRVOPK2I
KR4201RB3921,201RB392,코스피200 C 202111 392.5,7.60,2,-2.95,7.75,8.31,7.13,19.50,7.60,146,"278,920,000",66,OP,2021-10-05,KRDRVOPK2I
KR4201RB3954,201RB395,코스피200 C 202111 395.0,6.89,2,-2.37,7.22,8.25,6.00,19.40,6.89,243,"412,395,000",623,OP,2021-10-05,KRDRVOPK2I
KR4201RB3970,201RB397,코스피200 C 202111 397.5,5.53,2,-2.42,6.76,6.76,5.02,19.00,5.53,286,"403,327,500",382,OP,2021-10-05,KRDRVOPK2I
KR4201RB4002,201RB400,코스피200 C 202111 400.0,4.66,2,-2.09,5.69,5.99,4.18,18.40,4.66,"2,073","2,459,945,000","1,984",OP,2021-10-05,KRDRVOPK2I
