ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201G82203,201G8220,코스피200 C 201208 220.0,20.45,1,3.20,20.60,21.90,19.95,3.00,20.45,94,"962,875,000","1,143",OP,2012-07-19,KRDRVOPK2I
KR4201G82229,201G8222,코스피200 C 201208 222.5,19.15,1,4.15,17.00,19.15,17.00,16.00,19.15,4,"35,825,000",221,OP,2012-07-19,KRDRVOPK2I
KR4201G82252,201G8225,코스피200 C 201208 225.0,15.70,1,3.10,15.45,16.95,15.20,3.00,15.70,21,"163,175,000",664,OP,2012-07-19,KRDRVOPK2I
KR4201G82278,201G8227,코스피200 C 201208 227.5,13.50,1,2.85,13.35,14.60,12.80,14.00,13.50,88,"574,100,000",177,OP,2012-07-19,KRDRVOPK2I
KR4201G82302,201G8230,코스피200 C 201208 230.0,11.50,1,2.80,11.30,12.55,10.80,17.00,11.50,211,"1,205,625,000",651,OP,2012-07-19,KRDRVOPK2I
KR4201G82328,201G8232,코스피200 C 201208 232.5,9.65,1,2.85,9.00,10.45,8.55,18.00,9.65,"1,008","4,823,875,000","1,531",OP,2012-07-19,KRDRVOPK2I
KR4201G82351,201G8235,코스피200 C 201208 235.0,7.65,1,2.50,7.15,8.45,6.60,17.30,7.65,"3,653","13,657,650,000","3,395",OP,2012-07-19,KRDRVOPK2I
KR4201G82377,201G8237,코스피200 C 201208 237.5,5.85,1,2.00,5.35,6.65,5.05,16.80,5.85,"7,550","21,492,425,000","4,223",OP,2012-07-19,KRDRVOPK2I
KR4201G82401,201G8240,코스피200 C 201208 240.0,4.20,1,1.50,3.80,5.00,3.60,15.80,4.20,"27,513","60,224,075,000","8,460",OP,2012-07-19,KRDRVOPK2I
KR4201G82427,201G8242,코스피200 C 201208 242.5,2.91,1,1.09,2.56,3.65,2.49,15.40,2.91,"88,074","126,683,990,000","11,502",OP,2012-07-19,KRDRVOPK2I
KR4201G82450,201G8245,코스피200 C 201208 245.0,1.90,1,0.72,1.70,2.51,1.62,15.00,1.90,"195,121","197,865,845,000","14,719",OP,2012-07-19,KRDRVOPK2I
KR4201G82476,201G8247,코스피200 C 201208 247.5,1.19,1,0.46,1.13,1.65,1.01,14.90,1.19,"199,377","127,993,585,000","17,143",OP,2012-07-19,KRDRVOPK2I
