ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201F42407,201F4240,코스피200 C 201104 240.0,20.70,1,3.95,19.75,21.50,18.15,22.00,20.70,"1,363","2,748,760,000","4,985",OP,2011-03-16,KRDRVOPK2I
KR4201F42423,201F4242,코스피200 C 201104 242.5,18.45,1,3.25,18.25,19.15,17.25,21.00,18.45,150,"271,985,000",731,OP,2011-03-16,KRDRVOPK2I
KR4201F42456,201F4245,코스피200 C 201104 245.0,16.45,1,3.20,16.00,17.20,14.30,22.00,16.45,841,"1,343,605,000","2,424",OP,2011-03-16,KRDRVOPK2I
KR4201F42472,201F4247,코스피200 C 201104 247.5,14.45,1,2.65,13.45,14.85,12.50,22.00,14.45,666,"937,765,000","1,706",OP,2011-03-16,KRDRVOPK2I
KR4201F42506,201F4250,코스피200 C 201104 250.0,12.60,1,2.45,11.70,13.25,10.65,22.00,12.60,"3,786","4,633,810,000","6,398",OP,2011-03-16,KRDRVOPK2I
KR4201F42522,201F4252,코스피200 C 201104 252.5,10.75,1,2.25,10.45,11.30,8.95,21.50,10.75,"2,050","2,096,660,000","6,638",OP,2011-03-16,KRDRVOPK2I
KR4201F42555,201F4255,코스피200 C 201104 255.0,8.95,1,2.15,8.90,9.60,7.35,20.80,8.95,"14,176","12,001,910,000","14,399",OP,2011-03-16,KRDRVOPK2I
KR4201F42571,201F4257,코스피200 C 201104 257.5,7.30,1,1.80,7.05,7.90,5.95,20.30,7.30,"32,517","22,310,415,000","27,400",OP,2011-03-16,KRDRVOPK2I
KR4201F42605,201F4260,코스피200 C 201104 260.0,5.75,1,1.55,5.15,6.30,4.70,19.30,5.75,"85,516","46,933,460,000","33,319",OP,2011-03-16,KRDRVOPK2I
KR4201F42621,201F4262,코스피200 C 201104 262.5,4.25,1,0.90,4.25,4.85,3.50,18.00,4.25,"117,440","49,869,490,000","37,039",OP,2011-03-16,KRDRVOPK2I
KR4201F42654,201F4265,코스피200 C 201104 265.0,3.30,1,0.89,3.20,3.60,2.58,18.20,3.30,"380,289","114,592,000,000","70,774",OP,2011-03-16,KRDRVOPK2I
KR4201F42670,201F4267,코스피200 C 201104 267.5,2.22,1,0.60,2.10,2.55,1.78,16.90,2.22,"1,070,623","232,434,563,000","78,878",OP,2011-03-16,KRDRVOPK2I
KR4201F42704,201F4270,코스피200 C 201104 270.0,1.41,1,0.36,1.50,1.68,1.15,16.00,1.41,"1,236,017","174,285,198,000","128,151",OP,2011-03-16,KRDRVOPK2I
KR4201F42720,201F4272,코스피200 C 201104 272.5,0.85,1,0.15,0.88,1.04,0.70,15.30,0.85,"1,041,804","89,474,254,000","130,963",OP,2011-03-16,KRDRVOPK2I
KR4201F42753,201F4275,코스피200 C 201104 275.0,0.47,1,0.07,0.50,0.60,0.41,14.60,0.47,"946,918","46,923,359,000","169,748",OP,2011-03-16,KRDRVOPK2I
KR4201F42779,201F4277,코스피200 C 201104 277.5,0.26,1,0.04,0.36,0.36,0.23,14.30,0.26,"722,963","20,480,470,000","113,244",OP,2011-03-16,KRDRVOPK2I
KR4201F42803,201F4280,코스피200 C 201104 280.0,0.15,1,0.01,0.17,0.20,0.14,14.40,0.15,"581,538","9,530,617,000","101,495",OP,2011-03-16,KRDRVOPK2I
KR4201F42829,201F4282,코스피200 C 201104 282.5,0.09,3,0.00,0.12,0.12,0.08,14.40,0.09,"152,916","1,544,669,000","82,270",OP,2011-03-16,KRDRVOPK2I
KR4201F42852,201F4285,코스피200 C 201104 285.0,0.07,1,0.01,0.08,0.08,0.06,15.20,0.07,"66,137","482,453,000","65,092",OP,2011-03-16,KRDRVOPK2I
KR4201F42878,201F4287,코스피200 C 201104 287.5,0.05,3,0.00,0.05,0.06,0.05,15.60,0.05,"33,725","177,977,000","33,466",OP,2011-03-16,KRDRVOPK2I
KR4201F42902,201F4290,코스피200 C 201104 290.0,0.04,3,0.00,0.04,0.05,0.04,16.30,0.04,"25,439","107,581,000","56,657",OP,2011-03-16,KRDRVOPK2I
KR4201F42928,201F4292,코스피200 C 201104 292.5,0.03,3,0.00,0.03,0.04,0.03,16.90,0.03,"11,073","38,284,000","37,322",OP,2011-03-16,KRDRVOPK2I
