ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201380650,20138065,KOSPI 200 콜옵션 0308  65.0,27.25,1,3.15,25.95,27.30,25.75,3.00,27.25,236,"641,345,000","4,765",OP,2003-07-14,KRDRVOPK2I
KR4201380670,20138067,KOSPI 200 콜옵션 0308  67.5,24.90,1,3.40,24.50,24.90,24.50,32.00,24.90,2,"4,940,000",764,OP,2003-07-14,KRDRVOPK2I
KR4201380700,20138070,KOSPI 200 콜옵션 0308  70.0,21.30,1,2.00,21.70,21.70,21.30,3.00,21.30,4,"8,610,000","1,394",OP,2003-07-14,KRDRVOPK2I
KR4201380720,20138072,KOSPI 200 콜옵션 0308  72.5,19.25,1,2.60,19.05,19.25,19.05,3.00,19.25,2,"3,830,000",554,OP,2003-07-14,KRDRVOPK2I
KR4201380750,20138075,KOSPI 200 콜옵션 0308  75.0,-,1,-,-,-,-,21.40,17.40,0,0,"3,585",OP,2003-07-14,KRDRVOPK2I
KR4201380770,20138077,KOSPI 200 콜옵션 0308  77.5,15.05,1,2.40,13.45,15.05,13.30,16.00,15.05,123,"170,910,000","3,774",OP,2003-07-14,KRDRVOPK2I
KR4201380800,20138080,KOSPI 200 콜옵션 0308  80.0,12.70,1,2.35,10.45,12.70,10.45,24.00,12.70,660,"784,645,000","3,901",OP,2003-07-14,KRDRVOPK2I
KR4201380820,20138082,KOSPI 200 콜옵션 0308  82.5,10.15,1,2.10,8.65,10.15,8.35,16.00,10.15,257,"240,890,000","2,564",OP,2003-07-14,KRDRVOPK2I
KR4201380850,20138085,KOSPI 200 콜옵션 0308  85.0,8.05,1,1.90,6.20,8.05,6.20,26.00,8.05,"4,777","3,421,945,000","11,814",OP,2003-07-14,KRDRVOPK2I
KR4201380870,20138087,KOSPI 200 콜옵션 0308  87.5,5.95,1,1.60,4.80,5.95,4.35,25.00,5.95,"9,147","4,640,110,000","10,738",OP,2003-07-14,KRDRVOPK2I
KR4201380900,20138090,KOSPI 200 콜옵션 0308  90.0,4.10,1,1.35,2.90,4.10,2.80,23.80,4.10,"56,681","18,424,326,000","56,139",OP,2003-07-14,KRDRVOPK2I
