ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201P32159,201P3215,코스피200 C 201903 215.0,73.60,1,2.90,74.40,74.40,73.60,64.00,73.60,13,"239,400,000",337,OP,2019-02-20,KRDRVOPK2I
KR4201P32175,201P3217,코스피200 C 201903 217.5,71.60,1,3.95,71.95,71.95,71.60,64.00,71.60,39,"700,300,000",60,OP,2019-02-20,KRDRVOPK2I
KR4201P32209,201P3220,코스피200 C 201903 220.0,-,0,-,-,-,-,12.40,68.65,0,0,761,OP,2019-02-20,KRDRVOPK2I
KR4201P32225,201P3222,코스피200 C 201903 222.5,-,0,-,-,-,-,12.40,66.15,0,0,0,OP,2019-02-20,KRDRVOPK2I
KR4201P32258,201P3225,코스피200 C 201903 225.0,-,0,-,-,-,-,12.40,63.65,0,0,0,OP,2019-02-20,KRDRVOPK2I
KR4201P32274,201P3227,코스피200 C 201903 227.5,-,0,-,-,-,-,12.40,61.15,0,0,0,OP,2019-02-20,KRDRVOPK2I
KR4201P32308,201P3230,코스피200 C 201903 230.0,-,0,-,-,-,-,12.40,58.65,0,0,1,OP,2019-02-20,KRDRVOPK2I
KR4201P32324,201P3232,코스피200 C 201903 232.5,-,0,-,-,-,-,12.40,56.15,0,0,1,OP,2019-02-20,KRDRVOPK2I
KR4201P32357,201P3235,코스피200 C 201903 235.0,-,0,-,-,-,-,12.40,53.65,0,0,0,OP,2019-02-20,KRDRVOPK2I
KR4201P32373,201P3237,코스피200 C 201903 237.5,-,0,-,-,-,-,12.40,51.15,0,0,19,OP,2019-02-20,KRDRVOPK2I
KR4201P32407,201P3240,코스피200 C 201903 240.0,-,0,-,-,-,-,12.40,48.65,0,0,0,OP,2019-02-20,KRDRVOPK2I
KR4201P32423,201P3242,코스피200 C 201903 242.5,-,0,-,-,-,-,12.40,46.15,0,0,2,OP,2019-02-20,KRDRVOPK2I
KR4201P32456,201P3245,코스피200 C 201903 245.0,-,0,-,-,-,-,12.40,43.70,0,0,22,OP,2019-02-20,KRDRVOPK2I
KR4201P32472,201P3247,코스피200 C 201903 247.5,-,0,-,-,-,-,12.40,41.20,0,0,3,OP,2019-02-20,KRDRVOPK2I
KR4201P32506,201P3250,코스피200 C 201903 250.0,-,0,-,-,-,-,12.40,38.70,0,0,25,OP,2019-02-20,KRDRVOPK2I
KR4201P32522,201P3252,코스피200 C 201903 252.5,-,0,-,-,-,-,12.40,36.20,0,0,1,OP,2019-02-20,KRDRVOPK2I
KR4201P32555,201P3255,코스피200 C 201903 255.0,33.50,1,3.30,32.80,33.50,32.80,28.00,33.50,2,"16,575,000",560,OP,2019-02-20,KRDRVOPK2I
KR4201P32571,201P3257,코스피200 C 201903 257.5,30.80,1,1.85,29.90,32.50,29.80,24.00,30.80,12,"92,512,500",23,OP,2019-02-20,KRDRVOPK2I
KR4201P32605,201P3260,코스피200 C 201903 260.0,28.50,1,2.50,29.30,29.30,28.50,24.00,28.50,3,"21,725,000","4,575",OP,2019-02-20,KRDRVOPK2I
KR4201P32621,201P3262,코스피200 C 201903 262.5,25.80,1,3.05,25.80,25.80,25.80,24.00,25.80,1,"6,450,000",962,OP,2019-02-20,KRDRVOPK2I
KR4201P32654,201P3265,코스피200 C 201903 265.0,23.85,1,2.70,24.20,24.20,23.85,20.00,23.85,2,"12,012,500","6,701",OP,2019-02-20,KRDRVOPK2I
KR4201P32670,201P3267,코스피200 C 201903 267.5,19.75,1,2.95,21.70,21.70,19.75,3.00,19.75,2,"10,362,500",827,OP,2019-02-20,KRDRVOPK2I
KR4201P32704,201P3270,코스피200 C 201903 270.0,18.90,1,4.40,19.45,19.45,18.90,18.00,18.90,5,"24,062,500","8,624",OP,2019-02-20,KRDRVOPK2I
KR4201P32720,201P3272,코스피200 C 201903 272.5,16.50,1,2.85,16.30,17.25,16.30,18.00,16.50,20,"83,850,000","2,390",OP,2019-02-20,KRDRVOPK2I
KR4201P32753,201P3275,코스피200 C 201903 275.0,14.20,1,2.25,15.10,15.10,13.60,15.00,14.20,120,"432,937,500","7,510",OP,2019-02-20,KRDRVOPK2I
