ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201E41873,201E4187,코스피200 C 201004 187.5,31.10,2,-2.15,31.95,31.95,29.70,32.00,31.10,339,"1,050,290,000","3,507",OP,2010-03-22,KRDRVOPK2I
KR4201E41907,201E4190,코스피200 C 201004 190.0,28.45,2,-2.75,28.70,28.70,27.40,3.00,28.45,70,"197,015,000","2,897",OP,2010-03-22,KRDRVOPK2I
KR4201E41923,201E4192,코스피200 C 201004 192.5,-,2,-,-,-,-,16.20,26.70,0,0,272,OP,2010-03-22,KRDRVOPK2I
KR4201E41956,201E4195,코스피200 C 201004 195.0,22.95,2,-3.05,24.45,24.45,22.95,3.00,22.95,43,"100,290,000",898,OP,2010-03-22,KRDRVOPK2I
KR4201E41972,201E4197,코스피200 C 201004 197.5,20.65,2,-2.70,21.30,21.30,20.65,16.00,20.65,18,"37,295,000",373,OP,2010-03-22,KRDRVOPK2I
KR4201E42004,201E4200,코스피200 C 201004 200.0,18.75,2,-2.35,18.85,18.95,17.60,16.00,18.75,269,"497,080,000","2,241",OP,2010-03-22,KRDRVOPK2I
KR4201E42020,201E4202,코스피200 C 201004 202.5,16.15,2,-2.70,17.25,17.25,15.20,3.00,16.15,175,"278,265,000",872,OP,2010-03-22,KRDRVOPK2I
KR4201E42053,201E4205,코스피200 C 201004 205.0,14.10,2,-2.30,16.40,16.40,12.75,22.00,14.10,156,"212,460,000","1,760",OP,2010-03-22,KRDRVOPK2I
KR4201E42079,201E4207,코스피200 C 201004 207.5,11.75,2,-1.95,12.35,12.60,10.50,20.00,11.75,547,"630,755,000","6,176",OP,2010-03-22,KRDRVOPK2I
KR4201E42103,201E4210,코스피200 C 201004 210.0,9.70,2,-1.95,10.70,10.70,8.35,21.00,9.70,"1,867","1,708,870,000","12,776",OP,2010-03-22,KRDRVOPK2I
KR4201E42129,201E4212,코스피200 C 201004 212.5,7.50,2,-1.90,9.05,9.05,6.40,19.00,7.50,"5,822","4,052,050,000","13,160",OP,2010-03-22,KRDRVOPK2I
KR4201E42152,201E4215,코스피200 C 201004 215.0,5.65,2,-1.70,6.80,6.80,4.65,18.30,5.65,"34,201","17,815,435,000","32,184",OP,2010-03-22,KRDRVOPK2I
KR4201E42178,201E4217,코스피200 C 201004 217.5,3.90,2,-1.65,4.95,4.95,3.20,17.00,3.90,"66,327","24,408,140,000","48,161",OP,2010-03-22,KRDRVOPK2I
KR4201E42202,201E4220,코스피200 C 201004 220.0,2.58,2,-1.32,3.35,3.35,2.08,16.40,2.58,"430,738","103,641,454,000","78,858",OP,2010-03-22,KRDRVOPK2I
KR4201E42228,201E4222,코스피200 C 201004 222.5,1.59,2,-0.93,2.15,2.15,1.27,16.00,1.59,"700,541","103,523,303,000","76,197",OP,2010-03-22,KRDRVOPK2I
KR4201E42251,201E4225,코스피200 C 201004 225.0,0.89,2,-0.70,1.29,1.29,0.72,15.60,0.89,"940,640","80,686,217,000","164,427",OP,2010-03-22,KRDRVOPK2I
KR4201E42277,201E4227,코스피200 C 201004 227.5,0.47,2,-0.43,0.76,0.76,0.39,15.40,0.47,"855,250","40,189,068,000","180,379",OP,2010-03-22,KRDRVOPK2I
KR4201E42301,201E4230,코스피200 C 201004 230.0,0.24,2,-0.26,0.38,0.39,0.21,15.40,0.24,"822,660","20,497,792,000","199,386",OP,2010-03-22,KRDRVOPK2I
KR4201E42327,201E4232,코스피200 C 201004 232.5,0.13,2,-0.14,0.22,0.22,0.12,15.80,0.13,"387,525","5,294,235,000","184,097",OP,2010-03-22,KRDRVOPK2I
KR4201E42350,201E4235,코스피200 C 201004 235.0,0.07,2,-0.07,0.11,0.11,0.06,16.30,0.07,"353,927","2,682,572,000","135,319",OP,2010-03-22,KRDRVOPK2I
KR4201E42376,201E4237,코스피200 C 201004 237.5,0.05,2,-0.03,0.07,0.07,0.04,17.60,0.05,"129,498","646,213,000","121,880",OP,2010-03-22,KRDRVOPK2I
KR4201E42400,201E4240,코스피200 C 201004 240.0,0.04,2,-0.01,0.04,0.04,0.02,18.70,0.04,"156,564","494,435,000","284,255",OP,2010-03-22,KRDRVOPK2I
KR4201E51922,201E5192,코스피200 C 201005 192.5,-,2,-,-,-,-,16.20,27.20,0,0,177,OP,2010-03-22,KRDRVOPK2I
KR4201E51955,201E5195,코스피200 C 201005 195.0,-,2,-,-,-,-,16.20,24.80,0,0,461,OP,2010-03-22,KRDRVOPK2I
KR4201E51971,201E5197,코스피200 C 201005 197.5,-,2,-,-,-,-,16.20,22.50,0,0,154,OP,2010-03-22,KRDRVOPK2I
KR4201E52003,201E5200,코스피200 C 201005 200.0,19.70,2,-1.85,19.50,19.70,19.00,18.00,19.70,138,"269,020,000",343,OP,2010-03-22,KRDRVOPK2I
KR4201E52029,201E5202,코스피200 C 201005 202.5,-,2,-,-,-,-,16.20,17.95,0,0,178,OP,2010-03-22,KRDRVOPK2I
KR4201E52052,201E5205,코스피200 C 201005 205.0,16.00,2,-1.10,16.00,16.00,16.00,16.00,16.00,1,"1,600,000",218,OP,2010-03-22,KRDRVOPK2I
KR4201E52078,201E5207,코스피200 C 201005 207.5,13.00,2,-1.95,13.10,13.15,13.00,15.50,13.00,22,"28,685,000",280,OP,2010-03-22,KRDRVOPK2I
KR4201E52102,201E5210,코스피200 C 201005 210.0,11.20,2,-1.75,11.30,11.30,10.65,16.50,11.20,45,"49,630,000","1,738",OP,2010-03-22,KRDRVOPK2I
KR4201E52128,201E5212,코스피200 C 201005 212.5,9.55,2,-1.60,9.50,9.55,8.70,17.00,9.55,192,"176,645,000",764,OP,2010-03-22,KRDRVOPK2I
KR4201E52151,201E5215,코스피200 C 201005 215.0,7.95,2,-1.40,7.90,8.00,7.10,16.80,7.95,349,"263,625,000","1,023",OP,2010-03-22,KRDRVOPK2I
KR4201E52177,201E5217,코스피200 C 201005 217.5,6.45,2,-1.25,7.10,7.10,5.60,16.60,6.45,"1,192","730,410,000","3,170",OP,2010-03-22,KRDRVOPK2I
KR4201E52201,201E5220,코스피200 C 201005 220.0,5.00,2,-1.20,5.75,5.75,4.40,16.10,5.00,"2,087","1,012,415,000","4,681",OP,2010-03-22,KRDRVOPK2I
KR4201E52227,201E5222,코스피200 C 201005 222.5,3.85,2,-1.20,4.80,4.80,3.40,15.80,3.85,"2,475","886,190,000","4,558",OP,2010-03-22,KRDRVOPK2I
KR4201E52250,201E5225,코스피200 C 201005 225.0,2.88,2,-1.02,3.70,3.70,2.51,15.60,2.88,"8,047","2,216,929,000","11,674",OP,2010-03-22,KRDRVOPK2I
KR4201E52276,201E5227,코스피200 C 201005 227.5,2.15,2,-0.76,2.51,2.51,1.84,15.60,2.15,"7,272","1,474,323,000","13,291",OP,2010-03-22,KRDRVOPK2I
KR4201E52300,201E5230,코스피200 C 201005 230.0,1.54,2,-0.62,1.82,1.82,1.31,15.40,1.54,"9,742","1,428,915,000","17,383",OP,2010-03-22,KRDRVOPK2I
KR4201E52326,201E5232,코스피200 C 201005 232.5,1.04,2,-0.52,1.40,1.40,0.90,15.10,1.04,"15,360","1,586,039,000","28,066",OP,2010-03-22,KRDRVOPK2I
KR4201E52359,201E5235,코스피200 C 201005 235.0,0.70,2,-0.37,0.94,0.94,0.60,15.10,0.70,"19,011","1,316,620,000","18,468",OP,2010-03-22,KRDRVOPK2I
KR4201E61905,201E6190,코스피200 C 201006 190.0,29.55,2,-0.95,29.75,29.75,28.35,8.00,29.55,362,"1,057,135,000","4,018",OP,2010-03-22,KRDRVOPK2I
KR4201E61921,201E6192,코스피200 C 201006 192.5,-,2,-,-,-,-,16.20,27.80,0,0,0,OP,2010-03-22,KRDRVOPK2I
KR4201E61954,201E6195,코스피200 C 201006 195.0,-,2,-,-,-,-,16.20,25.55,0,0,280,OP,2010-03-22,KRDRVOPK2I
KR4201E61970,201E6197,코스피200 C 201006 197.5,22.85,2,-1.70,22.10,22.90,21.85,17.00,22.85,86,"191,020,000",150,OP,2010-03-22,KRDRVOPK2I
KR4201E62002,201E6200,코스피200 C 201006 200.0,20.65,2,-1.75,21.00,21.20,19.45,17.00,20.65,289,"589,505,000","2,290",OP,2010-03-22,KRDRVOPK2I
KR4201E62028,201E6202,코스피200 C 201006 202.5,18.55,2,-1.75,18.45,18.55,18.00,17.00,18.55,3,"5,500,000",216,OP,2010-03-22,KRDRVOPK2I
KR4201E62051,201E6205,코스피200 C 201006 205.0,16.15,2,-2.10,16.70,16.70,16.10,16.00,16.15,37,"60,560,000",803,OP,2010-03-22,KRDRVOPK2I
KR4201E62077,201E6207,코스피200 C 201006 207.5,-,2,-,-,-,-,16.20,15.05,0,0,120,OP,2010-03-22,KRDRVOPK2I
KR4201E62101,201E6210,코스피200 C 201006 210.0,12.45,2,-1.30,12.65,12.65,12.15,16.30,12.45,33,"40,505,000","2,238",OP,2010-03-22,KRDRVOPK2I
KR4201E62127,201E6212,코스피200 C 201006 212.5,-,2,-,-,-,-,16.20,11.45,0,0,3,OP,2010-03-22,KRDRVOPK2I
KR4201E62150,201E6215,코스피200 C 201006 215.0,9.20,2,-2.10,9.65,9.65,8.90,16.00,9.20,367,"334,725,000","3,987",OP,2010-03-22,KRDRVOPK2I
KR4201E62176,201E6217,코스피200 C 201006 217.5,7.75,2,-1.60,8.05,8.05,7.50,16.50,7.75,10,"7,645,000",51,OP,2010-03-22,KRDRVOPK2I
KR4201E62200,201E6220,코스피200 C 201006 220.0,6.70,2,-1.15,7.00,7.00,6.00,16.60,6.70,156,"102,030,000","7,585",OP,2010-03-22,KRDRVOPK2I
KR4201E62226,201E6222,코스피200 C 201006 222.5,5.00,2,-1.55,5.50,5.50,5.00,16.00,5.00,4,"2,050,000","1,140",OP,2010-03-22,KRDRVOPK2I
KR4201E62259,201E6225,코스피200 C 201006 225.0,4.50,2,-0.90,4.40,4.50,4.05,16.40,4.50,466,"201,760,000","9,234",OP,2010-03-22,KRDRVOPK2I
KR4201E62275,201E6227,코스피200 C 201006 227.5,3.60,2,-0.95,4.05,4.05,3.25,16.10,3.60,106,"37,320,000",612,OP,2010-03-22,KRDRVOPK2I
KR4201E62309,201E6230,코스피200 C 201006 230.0,2.85,2,-0.75,3.15,3.15,2.57,16.10,2.85,712,"200,671,000","14,637",OP,2010-03-22,KRDRVOPK2I
KR4201E62325,201E6232,코스피200 C 201006 232.5,2.21,2,-0.71,2.42,2.42,2.06,15.90,2.21,339,"75,258,000",725,OP,2010-03-22,KRDRVOPK2I
KR4201E62358,201E6235,코스피200 C 201006 235.0,1.81,2,-0.55,2.00,2.00,1.53,16.30,1.81,"1,196","198,920,000","15,902",OP,2010-03-22,KRDRVOPK2I
KR4201E62374,201E6237,코스피200 C 201006 237.5,1.34,2,-0.44,1.35,1.40,1.19,15.90,1.34,767,"99,631,000","1,614",OP,2010-03-22,KRDRVOPK2I
KR4201E62408,201E6240,코스피200 C 201006 240.0,1.05,2,-0.36,1.33,1.33,0.92,16.10,1.05,"12,276","1,266,805,000","45,559",OP,2010-03-22,KRDRVOPK2I
KR4201E92009,201E9200,코스피200 C 201009 200.0,-,2,-,-,-,-,16.20,24.20,0,0,124,OP,2010-03-22,KRDRVOPK2I
KR4201E92058,201E9205,코스피200 C 201009 205.0,19.55,2,-1.80,19.55,19.55,19.55,17.30,19.55,1,"1,955,000",2,OP,2010-03-22,KRDRVOPK2I
KR4201E92108,201E9210,코스피200 C 201009 210.0,16.30,2,-1.55,16.45,16.45,16.10,16.80,16.30,141,"229,865,000",144,OP,2010-03-22,KRDRVOPK2I
KR4201E92157,201E9215,코스피200 C 201009 215.0,13.30,2,-1.20,13.25,13.50,12.85,16.80,13.30,55,"73,115,000","1,286",OP,2010-03-22,KRDRVOPK2I
KR4201E92207,201E9220,코스피200 C 201009 220.0,10.75,2,-1.00,11.00,11.00,10.15,17.00,10.75,250,"261,905,000","2,016",OP,2010-03-22,KRDRVOPK2I
KR4201E92256,201E9225,코스피200 C 201009 225.0,8.30,2,-0.90,8.20,8.35,7.95,16.60,8.30,395,"322,635,000",941,OP,2010-03-22,KRDRVOPK2I
KR4201E92306,201E9230,코스피200 C 201009 230.0,6.30,2,-0.80,6.45,6.50,5.90,16.50,6.30,345,"217,320,000","4,816",OP,2010-03-22,KRDRVOPK2I
KR4201E92355,201E9235,코스피200 C 201009 235.0,4.85,2,-0.55,4.75,4.85,4.50,16.60,4.85,570,"268,230,000","3,549",OP,2010-03-22,KRDRVOPK2I
KR4301E41871,301E4187,코스피200 P 201004 187.5,0.04,1,0.01,0.04,0.06,0.03,29.40,0.04,"86,094","407,822,000","239,025",OP,2010-03-22,KRDRVOPK2I
KR4301E41905,301E4190,코스피200 P 201004 190.0,0.05,3,0.00,0.05,0.07,0.05,28.00,0.05,"102,611","593,045,000","77,118",OP,2010-03-22,KRDRVOPK2I
KR4301E41921,301E4192,코스피200 P 201004 192.5,0.07,1,0.01,0.06,0.09,0.06,27.00,0.07,"179,673","1,313,305,000","62,801",OP,2010-03-22,KRDRVOPK2I
KR4301E41954,301E4195,코스피200 P 201004 195.0,0.08,3,0.00,0.08,0.12,0.08,25.00,0.08,"175,010","1,618,019,000","102,624",OP,2010-03-22,KRDRVOPK2I
KR4301E41970,301E4197,코스피200 P 201004 197.5,0.12,1,0.01,0.12,0.15,0.10,24.30,0.12,"185,471","2,351,949,000","78,781",OP,2010-03-22,KRDRVOPK2I
KR4301E42002,301E4200,코스피200 P 201004 200.0,0.15,1,0.02,0.13,0.21,0.13,22.40,0.15,"216,435","3,775,059,000","176,664",OP,2010-03-22,KRDRVOPK2I
KR4301E42028,301E4202,코스피200 P 201004 202.5,0.22,1,0.04,0.20,0.31,0.20,21.60,0.22,"256,773","6,430,316,000","148,559",OP,2010-03-22,KRDRVOPK2I
KR4301E42051,301E4205,코스피200 P 201004 205.0,0.31,1,0.08,0.27,0.46,0.27,20.10,0.31,"362,644","13,373,001,000","121,065",OP,2010-03-22,KRDRVOPK2I
KR4301E42077,301E4207,코스피200 P 201004 207.5,0.49,1,0.13,0.46,0.69,0.43,19.30,0.49,"536,272","30,119,081,000","98,827",OP,2010-03-22,KRDRVOPK2I
KR4301E42101,301E4210,코스피200 P 201004 210.0,0.70,1,0.16,0.61,1.05,0.61,18.10,0.70,"890,620","75,885,544,000","142,886",OP,2010-03-22,KRDRVOPK2I
KR4301E42127,301E4212,코스피200 P 201004 212.5,1.11,1,0.29,0.98,1.60,0.97,17.50,1.11,"827,795","107,930,943,000","83,344",OP,2010-03-22,KRDRVOPK2I
KR4301E42150,301E4215,코스피200 P 201004 215.0,1.70,1,0.43,1.51,2.38,1.51,16.80,1.70,"752,521","148,325,541,000","94,121",OP,2010-03-22,KRDRVOPK2I
KR4301E42176,301E4217,코스피200 P 201004 217.5,2.55,1,0.57,2.28,3.45,2.24,16.10,2.55,"340,286","95,251,761,000","49,307",OP,2010-03-22,KRDRVOPK2I
KR4301E42200,301E4220,코스피200 P 201004 220.0,3.65,1,0.87,3.20,4.85,3.20,15.30,3.65,"53,676","22,011,385,000","39,490",OP,2010-03-22,KRDRVOPK2I
KR4301E42226,301E4222,코스피200 P 201004 222.5,5.00,1,0.85,5.10,6.50,4.80,13.80,5.00,"16,898","9,413,770,000","16,599",OP,2010-03-22,KRDRVOPK2I
KR4301E42259,301E4225,코스피200 P 201004 225.0,6.90,1,1.30,6.35,8.45,6.35,13.50,6.90,"4,044","2,985,190,000","8,526",OP,2010-03-22,KRDRVOPK2I
KR4301E42275,301E4227,코스피200 P 201004 227.5,9.05,1,1.55,8.20,10.60,8.20,13.00,9.05,"4,491","4,038,530,000","3,400",OP,2010-03-22,KRDRVOPK2I
KR4301E42309,301E4230,코스피200 P 201004 230.0,11.35,1,2.00,9.80,12.90,9.80,8.00,11.35,658,"773,480,000","3,661",OP,2010-03-22,KRDRVOPK2I
KR4301E42325,301E4232,코스피200 P 201004 232.5,14.35,1,2.50,13.25,15.20,13.25,22.00,14.35,19,"27,775,000",853,OP,2010-03-22,KRDRVOPK2I
KR4301E42358,301E4235,코스피200 P 201004 235.0,16.55,1,2.35,16.50,17.00,16.45,22.00,16.55,11,"18,410,000",483,OP,2010-03-22,KRDRVOPK2I
KR4301E42374,301E4237,코스피200 P 201004 237.5,19.20,1,2.50,18.90,19.20,18.90,26.00,19.20,14,"26,580,000",338,OP,2010-03-22,KRDRVOPK2I
KR4301E42408,301E4240,코스피200 P 201004 240.0,21.00,1,1.75,21.00,22.55,21.00,3.00,21.00,177,"383,665,000","6,810",OP,2010-03-22,KRDRVOPK2I
KR4301E51920,301E5192,코스피200 P 201005 192.5,0.38,1,0.09,0.31,0.46,0.31,21.40,0.38,"11,470","480,785,000","43,575",OP,2010-03-22,KRDRVOPK2I
KR4301E51953,301E5195,코스피200 P 201005 195.0,0.49,1,0.13,0.39,0.58,0.39,20.70,0.49,"5,187","274,096,000","14,082",OP,2010-03-22,KRDRVOPK2I
KR4301E51979,301E5197,코스피200 P 201005 197.5,0.64,1,0.15,0.55,0.76,0.54,20.30,0.64,"11,657","808,460,000","11,293",OP,2010-03-22,KRDRVOPK2I
KR4301E52001,301E5200,코스피200 P 201005 200.0,0.80,1,0.16,0.70,1.00,0.70,19.40,0.80,"18,566","1,683,787,000","15,714",OP,2010-03-22,KRDRVOPK2I
