ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201D11076,201D1107,코스피200 C 200901 107.5,48.90,1,2.90,48.90,48.90,48.90,64.00,48.90,1,"4,890,000","1,766",OP,20090106,KRDRVOPK2I
KR4201D11100,201D1110,코스피200 C 200901 110.0,47.30,1,3.70,45.50,47.30,45.50,64.00,47.30,31,"143,850,000","1,630",OP,20090106,KRDRVOPK2I
KR4201D11126,201D1112,코스피200 C 200901 112.5,-,1,-,-,-,-,39.50,44.20,0,0,549,OP,20090106,KRDRVOPK2I
KR4201D11159,201D1115,코스피200 C 200901 115.0,-,1,-,-,-,-,39.50,41.60,0,0,132,OP,20090106,KRDRVOPK2I
KR4201D11175,201D1117,코스피200 C 200901 117.5,39.90,1,3.00,37.60,39.90,37.60,224.00,39.90,2,"7,750,000",57,OP,20090106,KRDRVOPK2I
KR4201D11209,201D1120,코스피200 C 200901 120.0,-,1,-,-,-,-,39.50,36.60,0,0,672,OP,20090106,KRDRVOPK2I
KR4201D11225,201D1122,코스피200 C 200901 122.5,35.45,1,4.25,35.15,35.45,35.15,64.00,35.45,6,"21,150,000","1,141",OP,20090106,KRDRVOPK2I
KR4201D11258,201D1125,코스피200 C 200901 125.0,-,1,-,-,-,-,39.50,31.60,0,0,"1,591",OP,20090106,KRDRVOPK2I
KR4201D11274,201D1127,코스피200 C 200901 127.5,-,1,-,-,-,-,39.50,29.20,0,0,"1,235",OP,20090106,KRDRVOPK2I
KR4201D11308,201D1130,코스피200 C 200901 130.0,26.85,1,3.15,24.00,26.85,24.00,64.00,26.85,3,"7,485,000","4,103",OP,20090106,KRDRVOPK2I
KR4201D11324,201D1132,코스피200 C 200901 132.5,22.85,1,1.65,22.85,26.45,22.50,96.00,22.85,16,"38,940,000","5,444",OP,20090106,KRDRVOPK2I
KR4201D11357,201D1135,코스피200 C 200901 135.0,22.30,1,3.55,19.00,23.90,19.00,64.00,22.30,74,"164,190,000","5,356",OP,20090106,KRDRVOPK2I
KR4201D11373,201D1137,코스피200 C 200901 137.5,19.85,1,3.55,19.75,20.60,17.50,104.00,19.85,58,"110,745,000","4,516",OP,20090106,KRDRVOPK2I
KR4201D11407,201D1140,코스피200 C 200901 140.0,17.40,1,2.80,15.50,18.30,15.05,96.00,17.40,"1,394","2,376,005,000","10,266",OP,20090106,KRDRVOPK2I
KR4201D11423,201D1142,코스피200 C 200901 142.5,15.00,1,2.80,12.20,16.05,12.20,88.00,15.00,750,"1,088,515,000","8,599",OP,20090106,KRDRVOPK2I
KR4201D11456,201D1145,코스피200 C 200901 145.0,12.50,1,2.55,9.95,13.50,9.95,76.00,12.50,"2,681","3,149,375,000","16,901",OP,20090106,KRDRVOPK2I
KR4201D11472,201D1147,코스피200 C 200901 147.5,10.15,1,2.30,7.40,11.10,7.40,68.00,10.15,"5,676","5,302,620,000","18,550",OP,20090106,KRDRVOPK2I
KR4201D11506,201D1150,코스피200 C 200901 150.0,7.80,1,2.45,6.05,8.80,5.75,60.00,7.80,"18,638","13,468,745,000","35,533",OP,20090106,KRDRVOPK2I
KR4201D11522,201D1152,코스피200 C 200901 152.5,5.20,1,1.30,3.90,6.70,3.85,44.00,5.20,"54,755","27,757,080,000","29,804",OP,20090106,KRDRVOPK2I
KR4201D11555,201D1155,코스피200 C 200901 155.0,3.45,1,1.26,2.47,4.80,2.44,43.00,3.45,"162,237","53,589,906,000","48,095",OP,20090106,KRDRVOPK2I
KR4201D11571,201D1157,코스피200 C 200901 157.5,1.86,1,0.56,1.35,3.15,1.34,38.50,1.86,"763,838","162,598,967,000","41,659",OP,20090106,KRDRVOPK2I
KR4201D11605,201D1160,코스피200 C 200901 160.0,1.06,1,0.29,0.85,1.86,0.70,40.00,1.06,"1,632,055","199,273,156,000","75,543",OP,20090106,KRDRVOPK2I
KR4201D11621,201D1162,코스피200 C 200901 162.5,0.45,1,0.04,0.42,1.00,0.33,38.60,0.45,"1,400,988","87,019,978,000","69,837",OP,20090106,KRDRVOPK2I
KR4201D11654,201D1165,코스피200 C 200901 165.0,0.19,2,-0.01,0.20,0.48,0.14,38.80,0.19,"1,425,734","41,424,112,000","110,524",OP,20090106,KRDRVOPK2I
KR4201D11670,201D1167,코스피200 C 200901 167.5,0.06,2,-0.02,0.09,0.22,0.06,38.20,0.06,"859,499","11,220,536,000","149,426",OP,20090106,KRDRVOPK2I
KR4201D11704,201D1170,코스피200 C 200901 170.0,0.03,2,-0.01,0.04,0.11,0.02,40.90,0.03,"735,422","4,384,679,000","173,254",OP,20090106,KRDRVOPK2I
KR4201D11720,201D1172,코스피200 C 200901 172.5,0.01,2,-0.01,0.01,0.06,0.01,41.20,0.01,"576,803","1,655,367,000","121,783",OP,20090106,KRDRVOPK2I
KR4201D11753,201D1175,코스피200 C 200901 175.0,0.01,3,0.00,0.01,0.04,0.01,46.70,0.01,"412,538","767,302,000","166,693",OP,20090106,KRDRVOPK2I
KR4201D11779,201D1177,코스피200 C 200901 177.5,0.01,3,0.00,0.01,0.02,0.01,52.10,0.01,"253,155","280,438,000","205,531",OP,20090106,KRDRVOPK2I
KR4201D11803,201D1180,코스피200 C 200901 180.0,0.01,3,0.00,0.01,0.02,0.01,60.50,0.01,"364,733","364,734,000","337,636",OP,20090106,KRDRVOPK2I
KR4201D11829,201D1182,코스피200 C 200901 182.5,0.01,3,0.00,0.01,0.01,0.01,66.40,0.01,69,"69,000","116,843",OP,20090106,KRDRVOPK2I
KR4201D11852,201D1185,코스피200 C 200901 185.0,0.01,3,0.00,0.01,0.01,0.01,66.70,0.01,116,"116,000","59,948",OP,20090106,KRDRVOPK2I
KR4201D11878,201D1187,코스피200 C 200901 187.5,-,0,-,-,-,-,39.50,0.01,0,0,"45,063",OP,20090106,KRDRVOPK2I
KR4201D11902,201D1190,코스피200 C 200901 190.0,0.01,3,0.00,0.01,0.01,0.01,76.30,0.01,4,"4,000","37,005",OP,20090106,KRDRVOPK2I
KR4201D11928,201D1192,코스피200 C 200901 192.5,0.01,3,0.00,0.01,0.01,0.01,81.90,0.01,"10,015","10,015,000","118,442",OP,20090106,KRDRVOPK2I
KR4201D21075,201D2107,코스피200 C 200902 107.5,50.00,1,3.10,48.55,50.00,48.50,64.00,50.00,16,"77,985,000",622,OP,20090106,KRDRVOPK2I
KR4201D21109,201D2110,코스피200 C 200902 110.0,-,1,-,-,-,-,39.50,47.40,0,0,"1,493",OP,20090106,KRDRVOPK2I
KR4201D21125,201D2112,코스피200 C 200902 112.5,-,1,-,-,-,-,39.50,45.00,0,0,109,OP,20090106,KRDRVOPK2I
KR4201D21158,201D2115,코스피200 C 200902 115.0,-,1,-,-,-,-,39.50,42.60,0,0,2,OP,20090106,KRDRVOPK2I
KR4201D21174,201D2117,코스피200 C 200902 117.5,-,1,-,-,-,-,39.50,40.20,0,0,0,OP,20090106,KRDRVOPK2I
KR4201D21208,201D2120,코스피200 C 200902 120.0,37.90,1,4.00,37.00,38.10,37.00,48.00,37.90,15,"56,895,000",151,OP,20090106,KRDRVOPK2I
KR4201D21224,201D2122,코스피200 C 200902 122.5,-,1,-,-,-,-,39.50,35.40,0,0,115,OP,20090106,KRDRVOPK2I
KR4201D21257,201D2125,코스피200 C 200902 125.0,33.15,1,2.75,33.35,34.50,33.15,64.00,33.15,8,"27,350,000",707,OP,20090106,KRDRVOPK2I
KR4201D21273,201D2127,코스피200 C 200902 127.5,31.75,1,2.25,31.75,31.75,31.75,56.00,31.75,1,"3,175,000",378,OP,20090106,KRDRVOPK2I
KR4201D21307,201D2130,코스피200 C 200902 130.0,29.70,1,4.00,29.50,30.00,29.50,56.00,29.70,44,"130,325,000",952,OP,20090106,KRDRVOPK2I
KR4201D21323,201D2132,코스피200 C 200902 132.5,-,1,-,-,-,-,39.50,26.40,0,0,154,OP,20090106,KRDRVOPK2I
KR4201D21356,201D2135,코스피200 C 200902 135.0,23.05,1,1.15,23.50,25.50,23.05,50.00,23.05,8,"19,085,000",923,OP,20090106,KRDRVOPK2I
KR4201D21372,201D2137,코스피200 C 200902 137.5,22.50,1,2.65,22.50,22.50,22.50,46.00,22.50,1,"2,250,000",160,OP,20090106,KRDRVOPK2I
KR4201D21406,201D2140,코스피200 C 200902 140.0,19.00,1,1.00,19.20,21.65,19.00,46.00,19.00,11,"22,955,000","2,531",OP,20090106,KRDRVOPK2I
KR4201D21422,201D2142,코스피200 C 200902 142.5,18.35,1,1.20,17.00,19.35,17.00,45.00,18.35,18,"32,615,000",544,OP,20090106,KRDRVOPK2I
KR4201D21455,201D2145,코스피200 C 200902 145.0,16.80,1,2.00,14.90,17.85,14.90,48.00,16.80,111,"183,865,000","1,862",OP,20090106,KRDRVOPK2I
KR4201D21471,201D2147,코스피200 C 200902 147.5,14.20,1,0.95,14.20,16.10,13.50,47.00,14.20,140,"213,925,000","1,448",OP,20090106,KRDRVOPK2I
KR4201D21505,201D2150,코스피200 C 200902 150.0,12.95,1,1.45,12.80,14.15,12.20,44.00,12.95,365,"496,560,000","2,209",OP,20090106,KRDRVOPK2I
KR4201D21521,201D2152,코스피200 C 200902 152.5,11.50,1,1.50,10.05,12.40,10.05,44.50,11.50,233,"260,670,000","1,657",OP,20090106,KRDRVOPK2I
KR4201D21554,201D2155,코스피200 C 200902 155.0,9.50,1,0.75,9.25,10.90,9.00,41.00,9.50,"1,432","1,398,460,000","4,633",OP,20090106,KRDRVOPK2I
KR4201D21570,201D2157,코스피200 C 200902 157.5,8.40,1,0.90,7.80,9.45,7.60,41.50,8.40,"2,102","1,787,420,000","3,178",OP,20090106,KRDRVOPK2I
KR4201D21604,201D2160,코스피200 C 200902 160.0,7.10,1,0.75,6.60,8.00,6.35,41.00,7.10,"4,610","3,309,330,000","10,356",OP,20090106,KRDRVOPK2I
KR4201D21620,201D2162,코스피200 C 200902 162.5,5.70,1,0.50,5.20,6.70,5.20,38.80,5.70,"1,286","764,255,000","1,442",OP,20090106,KRDRVOPK2I
KR4201D21653,201D2165,코스피200 C 200902 165.0,4.75,1,0.50,4.85,5.65,4.25,38.80,4.75,"4,220","2,121,615,000","5,731",OP,20090106,KRDRVOPK2I
KR4201D21679,201D2167,코스피200 C 200902 167.5,4.00,1,0.50,4.20,4.65,3.50,38.50,4.00,"7,256","3,064,320,000","9,802",OP,20090106,KRDRVOPK2I
KR4201D21703,201D2170,코스피200 C 200902 170.0,3.15,1,0.34,2.81,3.80,2.79,37.50,3.15,"21,728","7,085,618,000","21,530",OP,20090106,KRDRVOPK2I
KR4201D31108,201D3110,코스피200 C 200903 110.0,47.80,1,3.35,47.50,50.40,47.50,64.00,47.80,22,"106,570,000",924,OP,20090106,KRDRVOPK2I
KR4201D31124,201D3112,코스피200 C 200903 112.5,-,1,-,-,-,-,39.50,45.60,0,0,0,OP,20090106,KRDRVOPK2I
KR4201D31157,201D3115,코스피200 C 200903 115.0,-,1,-,-,-,-,39.50,43.40,0,0,8,OP,20090106,KRDRVOPK2I
KR4201D31173,201D3117,코스피200 C 200903 117.5,-,1,-,-,-,-,39.50,41.20,0,0,1,OP,20090106,KRDRVOPK2I
KR4201D31207,201D3120,코스피200 C 200903 120.0,39.45,1,2.85,38.00,40.10,38.00,52.00,39.45,26,"102,475,000","5,713",OP,20090106,KRDRVOPK2I
KR4201D31223,201D3122,코스피200 C 200903 122.5,-,1,-,-,-,-,39.50,36.60,0,0,3,OP,20090106,KRDRVOPK2I
KR4201D31256,201D3125,코스피200 C 200903 125.0,-,1,-,-,-,-,39.50,34.40,0,0,175,OP,20090106,KRDRVOPK2I
KR4201D31272,201D3127,코스피200 C 200903 127.5,-,1,-,-,-,-,39.50,32.40,0,0,1,OP,20090106,KRDRVOPK2I
KR4201D31306,201D3130,코스피200 C 200903 130.0,32.00,1,3.60,31.85,32.00,31.85,54.00,32.00,11,"35,095,000",797,OP,20090106,KRDRVOPK2I
KR4201D31322,201D3132,코스피200 C 200903 132.5,-,1,-,-,-,-,39.50,28.20,0,0,2,OP,20090106,KRDRVOPK2I
KR4201D31355,201D3135,코스피200 C 200903 135.0,-,1,-,-,-,-,39.50,26.20,0,0,"4,465",OP,20090106,KRDRVOPK2I
KR4201D31371,201D3137,코스피200 C 200903 137.5,-,1,-,-,-,-,39.50,24.20,0,0,0,OP,20090106,KRDRVOPK2I
KR4201D31405,201D3140,코스피200 C 200903 140.0,23.40,1,2.10,22.50,23.85,21.15,50.00,23.40,29,"66,370,000","25,207",OP,20090106,KRDRVOPK2I
KR4201D31421,201D3142,코스피200 C 200903 142.5,-,1,-,-,-,-,39.50,20.50,0,0,91,OP,20090106,KRDRVOPK2I
