ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201K72123,201K7212,코스피200 C 201507 212.5,38.25,2,-3.10,37.65,38.50,36.90,3.00,38.25,6,"113,800,000","1,016",OP,20150629,KRDRVOPK2I
KR4201K72156,201K7215,코스피200 C 201507 215.0,34.90,2,-3.85,34.75,35.00,34.70,3.00,34.90,12,"208,925,000",339,OP,20150629,KRDRVOPK2I
KR4201K72172,201K7217,코스피200 C 201507 217.5,33.05,2,-3.30,33.05,33.05,33.05,3.00,33.05,1,"16,525,000",21,OP,20150629,KRDRVOPK2I
KR4201K72206,201K7220,코스피200 C 201507 220.0,29.95,2,-4.00,30.45,31.05,29.75,3.00,29.95,12,"182,250,000",58,OP,20150629,KRDRVOPK2I
KR4201K72222,201K7222,코스피200 C 201507 222.5,27.80,2,-3.45,27.80,27.80,27.80,3.00,27.80,1,"13,900,000",41,OP,20150629,KRDRVOPK2I
KR4201K72255,201K7225,코스피200 C 201507 225.0,24.80,2,-4.15,24.80,24.80,24.80,3.00,24.80,1,"12,400,000",120,OP,20150629,KRDRVOPK2I
KR4201K72271,201K7227,코스피200 C 201507 227.5,22.45,2,-3.70,22.45,22.45,22.45,3.00,22.45,1,"11,225,000",21,OP,20150629,KRDRVOPK2I
KR4201K72305,201K7230,코스피200 C 201507 230.0,20.75,2,-3.50,19.85,20.75,19.85,3.00,20.75,5,"50,225,000",35,OP,20150629,KRDRVOPK2I
KR4201K72321,201K7232,코스피200 C 201507 232.5,17.30,2,-4.30,17.30,17.30,17.30,3.00,17.30,2,"17,300,000",14,OP,20150629,KRDRVOPK2I
KR4201K72354,201K7235,코스피200 C 201507 235.0,15.20,2,-3.70,15.15,15.20,14.95,3.00,15.20,9,"67,700,000",126,OP,20150629,KRDRVOPK2I
KR4201K72370,201K7237,코스피200 C 201507 237.5,12.75,2,-4.25,12.70,12.75,12.70,3.00,12.75,2,"12,725,000",140,OP,20150629,KRDRVOPK2I
KR4201K72404,201K7240,코스피200 C 201507 240.0,11.10,2,-3.10,10.75,11.30,10.00,16.00,11.10,59,"314,500,000",518,OP,20150629,KRDRVOPK2I
KR4201K72420,201K7242,코스피200 C 201507 242.5,9.05,2,-2.65,8.40,9.05,7.70,14.00,9.05,101,"434,875,000",878,OP,20150629,KRDRVOPK2I
KR4201K72453,201K7245,코스피200 C 201507 245.0,6.90,2,-2.45,6.25,6.90,5.50,15.00,6.90,"1,473","4,452,350,000","3,384",OP,20150629,KRDRVOPK2I
KR4201K72479,201K7247,코스피200 C 201507 247.5,4.85,2,-2.30,4.25,4.85,3.65,14.00,4.85,"7,568","15,545,375,000","7,483",OP,20150629,KRDRVOPK2I
KR4201K72503,201K7250,코스피200 C 201507 250.0,3.05,2,-2.00,2.44,3.10,2.18,13.00,3.05,"69,747","89,610,705,000","12,518",OP,20150629,KRDRVOPK2I
KR4201K72529,201K7252,코스피200 C 201507 252.5,1.75,2,-1.50,1.50,1.85,1.15,12.00,1.75,"131,409","92,126,260,000","18,833",OP,20150629,KRDRVOPK2I
KR4201K72552,201K7255,코스피200 C 201507 255.0,0.80,2,-1.04,0.73,0.86,0.50,12.00,0.80,"196,076","65,295,825,000","29,028",OP,20150629,KRDRVOPK2I
KR4201K72578,201K7257,코스피200 C 201507 257.5,0.30,2,-0.61,0.33,0.38,0.22,11.00,0.30,"167,092","23,555,980,000","37,018",OP,20150629,KRDRVOPK2I
KR4201K72602,201K7260,코스피200 C 201507 260.0,0.10,2,-0.30,0.14,0.15,0.09,11.00,0.10,"198,805","11,737,830,000","59,979",OP,20150629,KRDRVOPK2I
KR4201K72628,201K7262,코스피200 C 201507 262.5,0.05,2,-0.12,0.07,0.07,0.04,12.00,0.05,"73,730","2,138,170,000","56,771",OP,20150629,KRDRVOPK2I
KR4201K72651,201K7265,코스피200 C 201507 265.0,0.03,2,-0.04,0.04,0.04,0.02,13.00,0.03,"48,346","760,170,000","41,164",OP,20150629,KRDRVOPK2I
KR4201K72677,201K7267,코스피200 C 201507 267.5,0.02,2,-0.01,0.02,0.03,0.01,15.00,0.02,"41,074","413,120,000","31,599",OP,20150629,KRDRVOPK2I
KR4201K72701,201K7270,코스피200 C 201507 270.0,0.01,2,-0.01,0.01,0.02,0.01,15.00,0.01,"10,723","64,430,000","24,084",OP,20150629,KRDRVOPK2I
KR4201K72727,201K7272,코스피200 C 201507 272.5,0.01,3,0.00,0.01,0.01,0.01,17.00,0.01,"2,766","13,830,000","16,921",OP,20150629,KRDRVOPK2I
KR4201K72750,201K7275,코스피200 C 201507 275.0,0.01,3,0.00,0.01,0.01,0.01,19.00,0.01,978,"4,890,000","14,398",OP,20150629,KRDRVOPK2I
KR4201K72776,201K7277,코스피200 C 201507 277.5,0.01,3,0.00,0.01,0.01,0.01,21.00,0.01,193,"965,000","11,876",OP,20150629,KRDRVOPK2I
KR4201K72800,201K7280,코스피200 C 201507 280.0,0.01,3,0.00,0.01,0.01,0.01,23.00,0.01,37,"185,000","5,781",OP,20150629,KRDRVOPK2I
KR4201K72826,201K7282,코스피200 C 201507 282.5,0.01,3,0.00,0.01,0.01,0.01,25.00,0.01,34,"170,000","8,857",OP,20150629,KRDRVOPK2I
KR4201K72859,201K7285,코스피200 C 201507 285.0,0.01,3,0.00,0.01,0.01,0.01,26.00,0.01,1,"5,000","7,049",OP,20150629,KRDRVOPK2I
KR4201K72875,201K7287,코스피200 C 201507 287.5,0.01,3,0.00,0.01,0.01,0.01,28.00,0.01,7,"35,000","4,680",OP,20150629,KRDRVOPK2I
KR4201K72909,201K7290,코스피200 C 201507 290.0,0.01,3,0.00,0.01,0.01,0.01,30.00,0.01,12,"60,000","2,993",OP,20150629,KRDRVOPK2I
KR4201K72925,201K7292,코스피200 C 201507 292.5,0.01,3,0.00,0.01,0.01,0.01,31.00,0.01,22,"110,000","1,208",OP,20150629,KRDRVOPK2I
KR4201K72958,201K7295,코스피200 C 201507 295.0,0.01,3,0.00,0.01,0.01,0.01,33.00,0.01,47,"235,000","1,756",OP,20150629,KRDRVOPK2I
KR4201K72974,201K7297,코스피200 C 201507 297.5,0.01,3,0.00,0.01,0.01,0.01,34.00,0.01,2,"10,000","1,628",OP,20150629,KRDRVOPK2I
KR4201K73006,201K7300,코스피200 C 201507 300.0,0.01,3,0.00,0.01,0.01,0.01,35.00,0.01,17,"85,000","1,404",OP,20150629,KRDRVOPK2I
KR4201K73022,201K7302,코스피200 C 201507 302.5,-,0,-,-,-,-,12.00,0.01,0,0,"2,882",OP,20150629,KRDRVOPK2I
KR4201K82171,201K8217,코스피200 C 201508 217.5,-,0,-,-,-,-,12.00,34.20,0,0,23,OP,20150629,KRDRVOPK2I
