ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201B51620,201B5162,KOSPI 200 콜옵션 0705 162.5,38.35,1,1.05,38.35,38.35,38.35,64.00,38.35,1,"3,835,000","1,902",OP,2007-05-03,KRDRVOPK2I
KR4201B51650,201B5165,KOSPI 200 콜옵션 0705 165.0,35.60,1,0.55,35.90,35.90,35.60,64.00,35.60,3,"10,740,000",614,OP,2007-05-03,KRDRVOPK2I
KR4201B51670,201B5167,KOSPI 200 콜옵션 0705 167.5,33.15,1,0.55,33.25,33.25,33.15,32.00,33.15,6,"19,920,000",137,OP,2007-05-03,KRDRVOPK2I
KR4201B51700,201B5170,KOSPI 200 콜옵션 0705 170.0,30.90,1,1.45,30.90,30.90,30.85,3.00,30.90,3,"9,265,000",306,OP,2007-05-03,KRDRVOPK2I
KR4201B51720,201B5172,KOSPI 200 콜옵션 0705 172.5,-,1,-,-,-,-,14.30,28.50,0,0,120,OP,2007-05-03,KRDRVOPK2I
KR4201B51750,201B5175,KOSPI 200 콜옵션 0705 175.0,25.80,1,0.70,25.50,25.90,25.50,32.00,25.80,6,"15,440,000","1,026",OP,2007-05-03,KRDRVOPK2I
KR4201B51770,201B5177,KOSPI 200 콜옵션 0705 177.5,22.70,1,0.10,23.20,23.25,22.70,3.00,22.70,46,"106,845,000",943,OP,2007-05-03,KRDRVOPK2I
KR4201B51800,201B5180,KOSPI 200 콜옵션 0705 180.0,-,1,-,-,-,-,14.30,21.00,0,0,"2,710",OP,2007-05-03,KRDRVOPK2I
KR4201B51820,201B5182,KOSPI 200 콜옵션 0705 182.5,18.45,1,1.20,18.60,18.60,17.80,32.00,18.45,17,"31,145,000","3,800",OP,2007-05-03,KRDRVOPK2I
KR4201B51850,201B5185,KOSPI 200 콜옵션 0705 185.0,15.75,1,0.55,15.50,16.00,15.50,16.00,15.75,21,"33,000,000","8,540",OP,2007-05-03,KRDRVOPK2I
