ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201340550,20134055,KOSPI 200 콜옵션 0304  55.0,13.30,1,1.40,13.60,13.60,12.50,64.00,13.30,121,"153,255,000","5,069",OP,20030402,KRDRVOPK2I
KR4201340570,20134057,KOSPI 200 콜옵션 0304  57.5,11.55,1,0.85,11.15,11.65,10.05,72.00,11.55,"1,102","1,173,465,000","9,103",OP,20030402,KRDRVOPK2I
KR4201340600,20134060,KOSPI 200 콜옵션 0304  60.0,9.25,1,1.05,8.50,9.40,7.60,60.00,9.25,"2,053","1,712,570,000","8,512",OP,20030402,KRDRVOPK2I
KR4201340620,20134062,KOSPI 200 콜옵션 0304  62.5,7.00,1,0.90,6.30,7.00,5.25,60.00,7.00,"4,392","2,689,145,000","13,474",OP,20030402,KRDRVOPK2I
KR4201340650,20134065,KOSPI 200 콜옵션 0304  65.0,4.75,1,1.10,3.90,4.75,3.10,50.00,4.75,"19,810","7,670,200,000","43,310",OP,20030402,KRDRVOPK2I
KR4201340670,20134067,KOSPI 200 콜옵션 0304  67.5,2.78,1,0.78,2.02,2.78,1.57,44.00,2.78,"279,718","59,760,612,000","104,973",OP,20030402,KRDRVOPK2I
KR4201340700,20134070,KOSPI 200 콜옵션 0304  70.0,1.27,1,0.42,0.90,1.31,0.65,38.80,1.27,"2,780,458","268,259,725,000","167,318",OP,20030402,KRDRVOPK2I
KR4201340720,20134072,KOSPI 200 콜옵션 0304  72.5,0.50,1,0.20,0.34,0.50,0.22,38.00,0.50,"3,527,674","124,739,395,000","358,868",OP,20030402,KRDRVOPK2I
KR4201340750,20134075,KOSPI 200 콜옵션 0304  75.0,0.14,1,0.05,0.09,0.15,0.06,36.50,0.14,"1,205,354","12,515,341,000","411,429",OP,20030402,KRDRVOPK2I
KR4201340770,20134077,KOSPI 200 콜옵션 0304  77.5,0.03,1,0.01,0.02,0.04,0.01,35.80,0.03,"460,794","1,181,751,000","281,565",OP,20030402,KRDRVOPK2I
