ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201C61859,201C6185,코스피200 C 200806 185.0,59.20,1,8.20,58.80,59.55,58.80,56.00,59.20,4,"23,655,000","1,392",OP,2008-05-15,KRDRVOPK2I
KR4201C61875,201C6187,코스피200 C 200806 187.5,-,1,-,-,-,-,19.00,56.35,0,0,28,OP,2008-05-15,KRDRVOPK2I
KR4201C61909,201C6190,코스피200 C 200806 190.0,49.30,1,2.80,49.30,49.30,49.30,3.00,49.30,30,"147,900,000","2,343",OP,2008-05-15,KRDRVOPK2I
KR4201C61925,201C6192,코스피200 C 200806 192.5,-,1,-,-,-,-,19.00,51.35,0,0,8,OP,2008-05-15,KRDRVOPK2I
KR4201C61958,201C6195,코스피200 C 200806 195.0,-,1,-,-,-,-,19.00,48.85,0,0,226,OP,2008-05-15,KRDRVOPK2I
KR4201C61974,201C6197,코스피200 C 200806 197.5,-,1,-,-,-,-,19.00,46.40,0,0,271,OP,2008-05-15,KRDRVOPK2I
KR4201C62006,201C6200,코스피200 C 200806 200.0,-,1,-,-,-,-,19.00,43.90,0,0,"1,012",OP,2008-05-15,KRDRVOPK2I
KR4201C62022,201C6202,코스피200 C 200806 202.5,-,1,-,-,-,-,19.00,41.45,0,0,102,OP,2008-05-15,KRDRVOPK2I
KR4201C62055,201C6205,코스피200 C 200806 205.0,37.40,1,5.85,37.40,37.40,37.40,36.00,37.40,4,"14,960,000",957,OP,2008-05-15,KRDRVOPK2I
KR4201C62071,201C6207,코스피200 C 200806 207.5,-,1,-,-,-,-,19.00,36.50,0,0,"2,067",OP,2008-05-15,KRDRVOPK2I
KR4201C62105,201C6210,코스피200 C 200806 210.0,34.05,1,5.70,31.00,34.65,31.00,16.00,34.05,38,"129,720,000","7,290",OP,2008-05-15,KRDRVOPK2I
KR4201C62121,201C6212,코스피200 C 200806 212.5,30.85,1,4.55,30.85,30.85,30.85,32.00,30.85,30,"92,550,000",887,OP,2008-05-15,KRDRVOPK2I
KR4201C62154,201C6215,코스피200 C 200806 215.0,29.85,1,5.90,26.00,29.85,26.00,32.00,29.85,290,"826,435,000","8,568",OP,2008-05-15,KRDRVOPK2I
KR4201C62170,201C6217,코스피200 C 200806 217.5,26.05,1,4.80,24.85,26.05,24.85,28.00,26.05,21,"54,535,000","1,295",OP,2008-05-15,KRDRVOPK2I
KR4201C62204,201C6220,코스피200 C 200806 220.0,24.65,1,5.20,21.70,25.10,21.45,28.00,24.65,135,"308,060,000","4,794",OP,2008-05-15,KRDRVOPK2I
KR4201C62220,201C6222,코스피200 C 200806 222.5,18.95,1,3.75,18.95,18.95,18.95,24.00,18.95,1,"1,895,000","1,478",OP,2008-05-15,KRDRVOPK2I
KR4201C62253,201C6225,코스피200 C 200806 225.0,20.05,1,5.40,16.05,20.30,15.95,26.00,20.05,340,"648,060,000","9,782",OP,2008-05-15,KRDRVOPK2I
KR4201C62279,201C6227,코스피200 C 200806 227.5,17.50,1,4.80,12.75,18.15,12.75,22.00,17.50,248,"407,395,000","2,588",OP,2008-05-15,KRDRVOPK2I
KR4201C62303,201C6230,코스피200 C 200806 230.0,15.85,1,4.85,11.00,16.00,11.00,24.50,15.85,"4,070","5,641,085,000","18,877",OP,2008-05-15,KRDRVOPK2I
KR4201C62329,201C6232,코스피200 C 200806 232.5,13.30,1,4.10,9.30,13.90,9.30,21.50,13.30,"3,800","4,208,450,000","5,696",OP,2008-05-15,KRDRVOPK2I
KR4201C62352,201C6235,코스피200 C 200806 235.0,11.70,1,4.10,7.60,12.00,7.60,22.50,11.70,"6,444","6,266,585,000","24,052",OP,2008-05-15,KRDRVOPK2I
KR4201C62378,201C6237,코스피200 C 200806 237.5,9.80,1,3.90,6.35,10.10,5.90,22.00,9.80,"13,703","10,741,675,000","22,024",OP,2008-05-15,KRDRVOPK2I
KR4201C62402,201C6240,코스피200 C 200806 240.0,8.15,1,3.50,4.80,8.35,4.65,21.50,8.15,"38,256","23,302,360,000","34,602",OP,2008-05-15,KRDRVOPK2I
KR4201C62428,201C6242,코스피200 C 200806 242.5,6.30,1,2.60,3.75,6.75,3.40,20.00,6.30,"49,616","24,140,210,000","25,502",OP,2008-05-15,KRDRVOPK2I
KR4201C62451,201C6245,코스피200 C 200806 245.0,4.90,1,2.45,2.60,5.35,2.54,19.50,4.90,"137,564","50,038,606,000","50,277",OP,2008-05-15,KRDRVOPK2I
KR4201C62477,201C6247,코스피200 C 200806 247.5,3.65,1,1.83,1.80,4.15,1.79,18.60,3.65,"294,074","77,722,243,000","55,582",OP,2008-05-15,KRDRVOPK2I
KR4201C62501,201C6250,코스피200 C 200806 250.0,2.70,1,1.49,1.24,3.10,1.19,18.40,2.70,"675,304","142,824,212,000","95,512",OP,2008-05-15,KRDRVOPK2I
KR4201C62527,201C6252,코스피200 C 200806 252.5,1.95,1,1.18,0.79,2.25,0.78,18.30,1.95,"635,436","98,657,694,000","71,114",OP,2008-05-15,KRDRVOPK2I
KR4201C62550,201C6255,코스피200 C 200806 255.0,1.36,1,0.83,0.53,1.59,0.50,17.90,1.36,"680,375","70,296,531,000","112,292",OP,2008-05-15,KRDRVOPK2I
KR4201C62576,201C6257,코스피200 C 200806 257.5,0.86,1,0.54,0.34,1.10,0.32,17.30,0.86,"568,674","41,619,275,000","85,120",OP,2008-05-15,KRDRVOPK2I
KR4201C62600,201C6260,코스피200 C 200806 260.0,0.59,1,0.39,0.21,0.75,0.20,17.50,0.59,"1,408,586","69,155,899,000","200,184",OP,2008-05-15,KRDRVOPK2I
KR4201C72070,201C7207,코스피200 C 200807 207.5,-,1,-,-,-,-,19.00,37.00,0,0,"1,011",OP,2008-05-15,KRDRVOPK2I
KR4201C72104,201C7210,코스피200 C 200807 210.0,-,1,-,-,-,-,19.00,34.60,0,0,107,OP,2008-05-15,KRDRVOPK2I
KR4201C72120,201C7212,코스피200 C 200807 212.5,-,1,-,-,-,-,19.00,32.30,0,0,21,OP,2008-05-15,KRDRVOPK2I
KR4201C72153,201C7215,코스피200 C 200807 215.0,-,1,-,-,-,-,19.00,30.05,0,0,70,OP,2008-05-15,KRDRVOPK2I
KR4201C72179,201C7217,코스피200 C 200807 217.5,-,1,-,-,-,-,19.00,27.80,0,0,20,OP,2008-05-15,KRDRVOPK2I
KR4201C72203,201C7220,코스피200 C 200807 220.0,-,1,-,-,-,-,19.00,25.60,0,0,739,OP,2008-05-15,KRDRVOPK2I
KR4201C72229,201C7222,코스피200 C 200807 222.5,-,1,-,-,-,-,19.00,23.50,0,0,21,OP,2008-05-15,KRDRVOPK2I
KR4201C72252,201C7225,코스피200 C 200807 225.0,22.40,1,5.55,20.00,22.40,20.00,25.00,22.40,3,"6,285,000",534,OP,2008-05-15,KRDRVOPK2I
KR4201C72278,201C7227,코스피200 C 200807 227.5,20.20,1,5.30,20.40,20.40,17.15,24.00,20.20,15,"28,185,000",624,OP,2008-05-15,KRDRVOPK2I
KR4201C72302,201C7230,코스피200 C 200807 230.0,18.15,1,4.95,18.45,18.45,15.25,24.00,18.15,17,"28,670,000",334,OP,2008-05-15,KRDRVOPK2I
KR4201C72328,201C7232,코스피200 C 200807 232.5,16.65,1,5.30,13.35,16.80,13.35,24.50,16.65,20,"30,150,000",864,OP,2008-05-15,KRDRVOPK2I
KR4201C72351,201C7235,코스피200 C 200807 235.0,14.20,1,3.30,12.70,14.20,12.50,22.00,14.20,21,"28,385,000",859,OP,2008-05-15,KRDRVOPK2I
KR4201C72377,201C7237,코스피200 C 200807 237.5,12.50,1,3.65,8.70,13.00,8.70,21.50,12.50,105,"122,975,000","1,829",OP,2008-05-15,KRDRVOPK2I
KR4201C72401,201C7240,코스피200 C 200807 240.0,10.85,1,3.55,7.60,11.30,7.60,21.30,10.85,590,"538,420,000","4,756",OP,2008-05-15,KRDRVOPK2I
KR4201C72427,201C7242,코스피200 C 200807 242.5,9.40,1,3.15,6.55,9.75,6.55,21.00,9.40,417,"315,800,000","1,825",OP,2008-05-15,KRDRVOPK2I
KR4201C72450,201C7245,코스피200 C 200807 245.0,8.00,1,2.90,5.45,8.40,5.30,20.80,8.00,538,"378,825,000","2,947",OP,2008-05-15,KRDRVOPK2I
KR4201C72476,201C7247,코스피200 C 200807 247.5,6.70,1,2.60,4.60,7.30,4.55,20.30,6.70,513,"313,945,000","1,829",OP,2008-05-15,KRDRVOPK2I
KR4201C72500,201C7250,코스피200 C 200807 250.0,5.65,1,2.25,3.70,6.00,3.70,20.10,5.65,"3,254","1,658,740,000","5,902",OP,2008-05-15,KRDRVOPK2I
KR4201C72526,201C7252,코스피200 C 200807 252.5,4.95,1,2.30,2.73,5.00,2.73,20.80,4.95,"4,540","1,803,342,000","4,136",OP,2008-05-15,KRDRVOPK2I
KR4201C72559,201C7255,코스피200 C 200807 255.0,3.90,1,1.85,2.05,4.10,2.05,20.00,3.90,"10,147","2,957,866,000","10,631",OP,2008-05-15,KRDRVOPK2I
KR4201C82202,201C8220,코스피200 C 200808 220.0,-,1,-,-,-,-,19.00,26.70,0,0,20,OP,2008-05-15,KRDRVOPK2I
KR4201C82228,201C8222,코스피200 C 200808 222.5,-,1,-,-,-,-,19.00,24.75,0,0,0,OP,2008-05-15,KRDRVOPK2I
KR4201C82251,201C8225,코스피200 C 200808 225.0,-,1,-,-,-,-,19.00,22.80,0,0,0,OP,2008-05-15,KRDRVOPK2I
KR4201C82277,201C8227,코스피200 C 200808 227.5,-,1,-,-,-,-,19.00,20.95,0,0,0,OP,2008-05-15,KRDRVOPK2I
KR4201C82301,201C8230,코스피200 C 200808 230.0,20.10,1,4.70,19.10,20.10,19.10,22.00,20.10,2,"3,920,000",2,OP,2008-05-15,KRDRVOPK2I
KR4201C82327,201C8232,코스피200 C 200808 232.5,-,1,-,-,-,-,19.00,17.35,0,0,2,OP,2008-05-15,KRDRVOPK2I
KR4201C82350,201C8235,코스피200 C 200808 235.0,-,1,-,-,-,-,19.00,15.80,0,0,27,OP,2008-05-15,KRDRVOPK2I
KR4201C82376,201C8237,코스피200 C 200808 237.5,-,1,-,-,-,-,19.00,14.15,0,0,127,OP,2008-05-15,KRDRVOPK2I
KR4201C82400,201C8240,코스피200 C 200808 240.0,13.00,1,3.00,13.00,13.00,12.75,21.00,13.00,5,"6,460,000",797,OP,2008-05-15,KRDRVOPK2I
KR4201C82426,201C8242,코스피200 C 200808 242.5,11.90,1,3.25,11.90,11.90,11.90,20.30,11.90,1,"1,190,000",350,OP,2008-05-15,KRDRVOPK2I
KR4201C82459,201C8245,코스피200 C 200808 245.0,8.65,1,1.15,8.20,8.65,8.10,19.50,8.65,7,"5,810,000",441,OP,2008-05-15,KRDRVOPK2I
KR4201C82475,201C8247,코스피200 C 200808 247.5,8.90,1,2.35,7.40,8.90,7.40,20.50,8.90,64,"48,560,000",883,OP,2008-05-15,KRDRVOPK2I
KR4201C82509,201C8250,코스피200 C 200808 250.0,6.35,1,0.75,7.00,7.00,6.35,18.30,6.35,3,"1,970,000",361,OP,2008-05-15,KRDRVOPK2I
KR4201C82525,201C8252,코스피200 C 200808 252.5,7.20,1,2.45,5.25,7.25,5.25,20.10,7.20,98,"60,220,000",504,OP,2008-05-15,KRDRVOPK2I
KR4201C91856,201C9185,코스피200 C 200809 185.0,60.20,1,5.00,58.35,60.35,58.35,3.00,60.20,343,"2,047,385,000","1,542",OP,2008-05-15,KRDRVOPK2I
KR4201C91906,201C9190,코스피200 C 200809 190.0,-,1,-,-,-,-,19.00,54.95,0,0,82,OP,2008-05-15,KRDRVOPK2I
KR4201C91955,201C9195,코스피200 C 200809 195.0,-,1,-,-,-,-,19.00,49.90,0,0,10,OP,2008-05-15,KRDRVOPK2I
KR4201C92003,201C9200,코스피200 C 200809 200.0,41.40,1,1.55,41.40,41.40,41.40,3.00,41.40,1,"4,140,000","1,163",OP,2008-05-15,KRDRVOPK2I
KR4201C92052,201C9205,코스피200 C 200809 205.0,41.10,1,4.30,39.00,41.10,39.00,20.00,41.10,2,"8,010,000","1,225",OP,2008-05-15,KRDRVOPK2I
KR4201C92102,201C9210,코스피200 C 200809 210.0,-,1,-,-,-,-,19.00,36.40,0,0,154,OP,2008-05-15,KRDRVOPK2I
KR4201C92151,201C9215,코스피200 C 200809 215.0,31.90,1,4.55,31.90,31.90,31.90,22.00,31.90,1,"3,190,000","2,101",OP,2008-05-15,KRDRVOPK2I
KR4201C92201,201C9220,코스피200 C 200809 220.0,30.00,1,5.00,26.00,30.00,26.00,23.00,30.00,44,"126,850,000","4,081",OP,2008-05-15,KRDRVOPK2I
KR4201C92250,201C9225,코스피200 C 200809 225.0,-,1,-,-,-,-,19.00,23.15,0,0,"2,597",OP,2008-05-15,KRDRVOPK2I
