ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201A41570,201A4157,KOSPI 200 콜옵션 0604 157.5,15.30,1,0.35,14.45,15.60,14.05,16.00,15.30,140,"208,670,000","2,854",OP,20060328,KRDRVOPK2I
KR4201A41600,201A4160,KOSPI 200 콜옵션 0604 160.0,12.80,2,-0.05,12.85,13.35,11.70,3.00,12.80,548,"695,265,000","4,380",OP,20060328,KRDRVOPK2I
KR4201A41620,201A4162,KOSPI 200 콜옵션 0604 162.5,10.60,3,0.00,10.60,10.75,9.55,16.00,10.60,362,"385,940,000","4,017",OP,20060328,KRDRVOPK2I
KR4201A41650,201A4165,KOSPI 200 콜옵션 0604 165.0,8.30,2,-0.10,8.40,8.80,7.40,16.00,8.30,"1,502","1,241,250,000","8,841",OP,20060328,KRDRVOPK2I
KR4201A41670,201A4167,KOSPI 200 콜옵션 0604 167.5,6.45,1,0.05,5.80,6.80,5.55,19.50,6.45,"3,075","1,935,520,000","20,113",OP,20060328,KRDRVOPK2I
KR4201A41700,201A4170,KOSPI 200 콜옵션 0604 170.0,4.60,2,-0.10,4.40,5.00,3.85,19.00,4.60,"9,949","4,425,060,000","36,740",OP,20060328,KRDRVOPK2I
KR4201A41720,201A4172,KOSPI 200 콜옵션 0604 172.5,3.20,3,0.00,2.82,3.45,2.52,19.50,3.20,"33,148","9,873,424,000","40,431",OP,20060328,KRDRVOPK2I
KR4201A41750,201A4175,KOSPI 200 콜옵션 0604 175.0,1.96,2,-0.01,1.62,2.18,1.55,18.80,1.96,"195,265","36,807,867,000","91,953",OP,20060328,KRDRVOPK2I
KR4201A41770,201A4177,KOSPI 200 콜옵션 0604 177.5,1.11,2,-0.07,1.08,1.26,0.84,18.50,1.11,"700,827","74,577,238,000","125,127",OP,20060328,KRDRVOPK2I
KR4201A41800,201A4180,KOSPI 200 콜옵션 0604 180.0,0.57,2,-0.03,0.57,0.65,0.41,18.20,0.57,"1,031,113","54,977,039,000","267,800",OP,20060328,KRDRVOPK2I
KR4201A41820,201A4182,KOSPI 200 콜옵션 0604 182.5,0.25,2,-0.03,0.25,0.30,0.18,17.60,0.25,"581,730","14,256,315,000","233,629",OP,20060328,KRDRVOPK2I
KR4201A41850,201A4185,KOSPI 200 콜옵션 0604 185.0,0.12,1,0.01,0.12,0.14,0.09,18.00,0.12,"342,139","3,922,042,000","222,358",OP,20060328,KRDRVOPK2I
KR4201A41870,201A4187,KOSPI 200 콜옵션 0604 187.5,0.05,2,-0.01,0.05,0.06,0.04,18.10,0.05,"194,128","969,963,000","130,001",OP,20060328,KRDRVOPK2I
KR4201A41900,201A4190,KOSPI 200 콜옵션 0604 190.0,0.02,2,-0.01,0.02,0.03,0.01,18.30,0.02,"149,572","302,990,000","121,594",OP,20060328,KRDRVOPK2I
KR4201A41920,201A4192,KOSPI 200 콜옵션 0604 192.5,0.01,3,0.00,0.01,0.02,0.01,18.90,0.01,"235,852","236,016,000","242,267",OP,20060328,KRDRVOPK2I
KR4201A51570,201A5157,KOSPI 200 콜옵션 0605 157.5,16.05,1,0.55,15.50,16.05,15.00,8.00,16.05,23,"36,100,000","3,003",OP,20060328,KRDRVOPK2I
KR4201A51600,201A5160,KOSPI 200 콜옵션 0605 160.0,-,1,-,-,-,-,18.20,13.60,0,0,"2,157",OP,20060328,KRDRVOPK2I
KR4201A51620,201A5162,KOSPI 200 콜옵션 0605 162.5,11.90,1,0.15,11.00,11.90,11.00,18.00,11.90,37,"43,880,000",56,OP,20060328,KRDRVOPK2I
