ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201850420,20185042,KOSPI 200 콜옵션 9805  42.5,4.50,2,-2.15,4.45,4.50,4.45,3.00,4.50,7,"3,125,000",7,OP,19980502,KRDRVOPK2I
KR4201850450,20185045,KOSPI 200 콜옵션 9805  45.0,2.60,2,-1.75,4.25,4.25,2.60,3.00,2.60,325,"119,255,000","1,399",OP,19980502,KRDRVOPK2I
KR4201850470,20185047,KOSPI 200 콜옵션 9805  47.5,1.30,2,-1.32,2.55,2.55,1.30,30.50,1.30,528,"93,484,000","2,479",OP,19980502,KRDRVOPK2I
KR4201850500,20185050,KOSPI 200 콜옵션 9805  50.0,0.61,2,-0.99,1.50,1.50,0.61,38.90,0.61,"1,579","159,196,000","6,082",OP,19980502,KRDRVOPK2I
KR4201850520,20185052,KOSPI 200 콜옵션 9805  52.5,0.26,2,-0.54,0.78,0.78,0.25,43.00,0.26,"2,253","97,281,000","5,783",OP,19980502,KRDRVOPK2I
KR4201850550,20185055,KOSPI 200 콜옵션 9805  55.0,0.09,2,-0.25,0.27,0.28,0.09,44.60,0.09,"3,735","65,154,000","8,892",OP,19980502,KRDRVOPK2I
KR4201850570,20185057,KOSPI 200 콜옵션 9805  57.5,0.05,2,-0.10,0.13,0.13,0.04,50.30,0.05,"3,788","29,395,000","8,764",OP,19980502,KRDRVOPK2I
KR4201850600,20185060,KOSPI 200 콜옵션 9805  60.0,0.02,2,-0.04,0.05,0.05,0.02,52.60,0.02,"2,646","8,216,000","11,545",OP,19980502,KRDRVOPK2I
KR4201850620,20185062,KOSPI 200 콜옵션 9805  62.5,0.01,5,-0.01,0.01,0.02,0.01,55.90,0.01,859,"869,000","6,161",OP,19980502,KRDRVOPK2I
KR4201850650,20185065,KOSPI 200 콜옵션 9805  65.0,0.01,3,0.00,0.01,0.01,0.01,62.30,0.01,"8,065","8,065,000","16,277",OP,19980502,KRDRVOPK2I
KR4201850670,20185067,KOSPI 200 콜옵션 9805  67.5,-,0,-,-,-,-,32.30,0.01,0,0,"9,552",OP,19980502,KRDRVOPK2I
KR4201850700,20185070,KOSPI 200 콜옵션 9805  70.0,0.01,3,0.00,0.01,0.01,0.01,76.60,0.01,100,"100,000","9,532",OP,19980502,KRDRVOPK2I
KR4201850720,20185072,KOSPI 200 콜옵션 9805  72.5,-,0,-,-,-,-,32.30,0.01,0,0,"9,112",OP,19980502,KRDRVOPK2I
KR4201860350,20186035,KOSPI 200 콜옵션 9806  35.0,-,0,-,-,-,-,32.30,14.40,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860370,20186037,KOSPI 200 콜옵션 9806  37.5,-,0,-,-,-,-,32.30,12.05,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860400,20186040,KOSPI 200 콜옵션 9806  40.0,-,0,-,-,-,-,32.30,9.80,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860420,20186042,KOSPI 200 콜옵션 9806  42.5,-,0,-,-,-,-,32.30,7.75,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860450,20186045,KOSPI 200 콜옵션 9806  45.0,-,0,-,-,-,-,32.30,5.60,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860470,20186047,KOSPI 200 콜옵션 9806  47.5,-,0,-,-,-,-,32.30,4.10,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860500,20186050,KOSPI 200 콜옵션 9806  50.0,-,0,-,-,-,-,32.30,2.50,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860520,20186052,KOSPI 200 콜옵션 9806  52.5,-,0,-,-,-,-,32.30,0.70,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860550,20186055,KOSPI 200 콜옵션 9806  55.0,-,0,-,-,-,-,32.30,0.31,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860570,20186057,KOSPI 200 콜옵션 9806  57.5,-,0,-,-,-,-,32.30,0.12,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860600,20186060,KOSPI 200 콜옵션 9806  60.0,-,0,-,-,-,-,32.30,0.04,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860620,20186062,KOSPI 200 콜옵션 9806  62.5,-,0,-,-,-,-,32.30,0.01,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860650,20186065,KOSPI 200 콜옵션 9806  65.0,-,0,-,-,-,-,32.30,0.01,0,0,0,OP,19980502,KRDRVOPK2I
KR4201860670,20186067,KOSPI 200 콜옵션 9806  67.5,-,0,-,-,-,-,32.30,0.01,0,0,1,OP,19980502,KRDRVOPK2I
KR4201860700,20186070,KOSPI 200 콜옵션 9806  70.0,0.01,5,-0.06,0.01,0.01,0.01,39.50,0.01,2,"2,000",3,OP,19980502,KRDRVOPK2I
KR4201860720,20186072,KOSPI 200 콜옵션 9806  72.5,-,0,-,-,-,-,32.30,0.01,0,0,5,OP,19980502,KRDRVOPK2I
KR4201860750,20186075,KOSPI 200 콜옵션 9806  75.0,-,0,-,-,-,-,32.30,0.01,0,0,2,OP,19980502,KRDRVOPK2I
KR4201860770,20186077,KOSPI 200 콜옵션 9806  77.5,-,0,-,-,-,-,32.30,0.01,0,0,3,OP,19980502,KRDRVOPK2I
KR4201860800,20186080,KOSPI 200 콜옵션 9806  80.0,-,0,-,-,-,-,32.30,0.01,0,0,5,OP,19980502,KRDRVOPK2I
KR4201860820,20186082,KOSPI 200 콜옵션 9806  82.5,-,0,-,-,-,-,32.30,0.01,0,0,2,OP,19980502,KRDRVOPK2I
KR4201860850,20186085,KOSPI 200 콜옵션 9806  85.0,-,0,-,-,-,-,32.30,0.01,0,0,10,OP,19980502,KRDRVOPK2I
KR4201860870,20186087,KOSPI 200 콜옵션 9806  87.5,0.01,5,-0.04,0.01,0.01,0.01,60.30,0.01,1,"1,000",45,OP,19980502,KRDRVOPK2I
KR4201870420,20187042,KOSPI 200 콜옵션 9807  42.5,-,0,-,-,-,-,32.30,8.75,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870450,20187045,KOSPI 200 콜옵션 9807  45.0,-,0,-,-,-,-,32.30,6.75,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870470,20187047,KOSPI 200 콜옵션 9807  47.5,-,0,-,-,-,-,32.30,3.55,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870500,20187050,KOSPI 200 콜옵션 9807  50.0,-,0,-,-,-,-,32.30,2.31,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870520,20187052,KOSPI 200 콜옵션 9807  52.5,-,0,-,-,-,-,32.30,1.41,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870550,20187055,KOSPI 200 콜옵션 9807  55.0,-,0,-,-,-,-,32.30,0.84,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870570,20187057,KOSPI 200 콜옵션 9807  57.5,-,0,-,-,-,-,32.30,0.47,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870600,20187060,KOSPI 200 콜옵션 9807  60.0,-,0,-,-,-,-,32.30,0.25,0,0,0,OP,19980502,KRDRVOPK2I
KR4201870620,20187062,KOSPI 200 콜옵션 9807  62.5,-,0,-,-,-,-,32.30,0.13,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890350,20189035,KOSPI 200 콜옵션 9809  35.0,-,0,-,-,-,-,32.30,16.35,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890370,20189037,KOSPI 200 콜옵션 9809  37.5,-,0,-,-,-,-,32.30,14.10,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890400,20189040,KOSPI 200 콜옵션 9809  40.0,-,0,-,-,-,-,32.30,12.15,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890420,20189042,KOSPI 200 콜옵션 9809  42.5,-,0,-,-,-,-,32.30,10.40,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890450,20189045,KOSPI 200 콜옵션 9809  45.0,-,0,-,-,-,-,32.30,8.80,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890470,20189047,KOSPI 200 콜옵션 9809  47.5,-,0,-,-,-,-,32.30,5.40,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890500,20189050,KOSPI 200 콜옵션 9809  50.0,-,0,-,-,-,-,32.30,4.10,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890520,20189052,KOSPI 200 콜옵션 9809  52.5,-,0,-,-,-,-,32.30,3.05,0,0,1,OP,19980502,KRDRVOPK2I
KR4201890550,20189055,KOSPI 200 콜옵션 9809  55.0,-,0,-,-,-,-,32.30,2.19,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890570,20189057,KOSPI 200 콜옵션 9809  57.5,-,0,-,-,-,-,32.30,1.54,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890600,20189060,KOSPI 200 콜옵션 9809  60.0,-,0,-,-,-,-,32.30,1.09,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890620,20189062,KOSPI 200 콜옵션 9809  62.5,-,0,-,-,-,-,32.30,0.75,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890650,20189065,KOSPI 200 콜옵션 9809  65.0,-,0,-,-,-,-,32.30,0.49,0,0,1,OP,19980502,KRDRVOPK2I
KR4201890670,20189067,KOSPI 200 콜옵션 9809  67.5,-,0,-,-,-,-,32.30,0.33,0,0,0,OP,19980502,KRDRVOPK2I
KR4201890700,20189070,KOSPI 200 콜옵션 9809  70.0,-,0,-,-,-,-,32.30,0.22,0,0,1,OP,19980502,KRDRVOPK2I
KR4201890720,20189072,KOSPI 200 콜옵션 9809  72.5,-,0,-,-,-,-,32.30,0.13,0,0,10,OP,19980502,KRDRVOPK2I
KR4201890750,20189075,KOSPI 200 콜옵션 9809  75.0,-,0,-,-,-,-,32.30,0.09,0,0,5,OP,19980502,KRDRVOPK2I
KR4201890770,20189077,KOSPI 200 콜옵션 9809  77.5,-,0,-,-,-,-,32.30,0.05,0,0,3,OP,19980502,KRDRVOPK2I
KR42018C0350,2018C035,KOSPI 200 콜옵션 9812  35.0,-,0,-,-,-,-,32.30,18.00,0,0,1,OP,19980502,KRDRVOPK2I
KR42018C0370,2018C037,KOSPI 200 콜옵션 9812  37.5,-,0,-,-,-,-,32.30,16.10,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0400,2018C040,KOSPI 200 콜옵션 9812  40.0,-,0,-,-,-,-,32.30,14.40,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0420,2018C042,KOSPI 200 콜옵션 9812  42.5,-,0,-,-,-,-,32.30,12.80,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0450,2018C045,KOSPI 200 콜옵션 9812  45.0,-,0,-,-,-,-,32.30,9.10,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0470,2018C047,KOSPI 200 콜옵션 9812  47.5,-,0,-,-,-,-,32.30,7.65,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0500,2018C050,KOSPI 200 콜옵션 9812  50.0,-,0,-,-,-,-,32.30,6.30,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0520,2018C052,KOSPI 200 콜옵션 9812  52.5,-,0,-,-,-,-,32.30,5.15,0,0,1,OP,19980502,KRDRVOPK2I
KR42018C0550,2018C055,KOSPI 200 콜옵션 9812  55.0,-,0,-,-,-,-,32.30,4.20,0,0,1,OP,19980502,KRDRVOPK2I
KR42018C0570,2018C057,KOSPI 200 콜옵션 9812  57.5,-,0,-,-,-,-,32.30,3.30,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0600,2018C060,KOSPI 200 콜옵션 9812  60.0,-,0,-,-,-,-,32.30,2.65,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0620,2018C062,KOSPI 200 콜옵션 9812  62.5,-,0,-,-,-,-,32.30,2.09,0,0,0,OP,19980502,KRDRVOPK2I
KR42018C0650,2018C065,KOSPI 200 콜옵션 9812  65.0,-,0,-,-,-,-,32.30,1.62,0,0,0,OP,19980502,KRDRVOPK2I
