ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201P62008,201P6200,코스피200 C 201906 200.0,66.85,1,1.70,66.90,67.15,66.80,3.00,66.85,5,"83,650,000",753,OP,2019-06-04,KRDRVOPK2I
KR4201P62024,201P6202,코스피200 C 201906 202.5,-,0,-,-,-,-,14.60,65.25,0,0,11,OP,2019-06-04,KRDRVOPK2I
KR4201P62057,201P6205,코스피200 C 201906 205.0,-,0,-,-,-,-,14.60,62.75,0,0,78,OP,2019-06-04,KRDRVOPK2I
KR4201P62073,201P6207,코스피200 C 201906 207.5,-,0,-,-,-,-,14.60,60.25,0,0,1,OP,2019-06-04,KRDRVOPK2I
KR4201P62107,201P6210,코스피200 C 201906 210.0,-,0,-,-,-,-,14.60,57.75,0,0,548,OP,2019-06-04,KRDRVOPK2I
KR4201P62123,201P6212,코스피200 C 201906 212.5,-,0,-,-,-,-,14.60,55.25,0,0,24,OP,2019-06-04,KRDRVOPK2I
KR4201P62156,201P6215,코스피200 C 201906 215.0,52.45,2,-0.80,52.50,52.50,52.45,3.00,52.45,7,"91,837,500",21,OP,2019-06-04,KRDRVOPK2I
KR4201P62172,201P6217,코스피200 C 201906 217.5,-,0,-,-,-,-,14.60,50.25,0,0,12,OP,2019-06-04,KRDRVOPK2I
KR4201P62206,201P6220,코스피200 C 201906 220.0,-,0,-,-,-,-,14.60,47.75,0,0,"4,333",OP,2019-06-04,KRDRVOPK2I
KR4201P62222,201P6222,코스피200 C 201906 222.5,-,0,-,-,-,-,14.60,45.25,0,0,0,OP,2019-06-04,KRDRVOPK2I
KR4201P62255,201P6225,코스피200 C 201906 225.0,-,0,-,-,-,-,14.60,42.75,0,0,52,OP,2019-06-04,KRDRVOPK2I
KR4201P62271,201P6227,코스피200 C 201906 227.5,-,0,-,-,-,-,14.60,40.25,0,0,0,OP,2019-06-04,KRDRVOPK2I
KR4201P62305,201P6230,코스피200 C 201906 230.0,-,0,-,-,-,-,14.60,37.75,0,0,2,OP,2019-06-04,KRDRVOPK2I
KR4201P62321,201P6232,코스피200 C 201906 232.5,-,0,-,-,-,-,14.60,35.25,0,0,0,OP,2019-06-04,KRDRVOPK2I
KR4201P62354,201P6235,코스피200 C 201906 235.0,-,0,-,-,-,-,14.60,32.75,0,0,0,OP,2019-06-04,KRDRVOPK2I
KR4201P62370,201P6237,코스피200 C 201906 237.5,-,0,-,-,-,-,14.60,30.25,0,0,1,OP,2019-06-04,KRDRVOPK2I
