ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201S82224,201S8222,코스피200 C 202208 222.5,95.00,2,-2.00,95.40,95.40,95.00,32.00,95.00,2,"47,600,000",91,OP,20220722,KRDRVOPK2I
KR4201S82257,201S8225,코스피200 C 202208 225.0,-,0,-,-,-,-,30.73,92.60,0,0,70,OP,20220722,KRDRVOPK2I
KR4201S82273,201S8227,코스피200 C 202208 227.5,-,0,-,-,-,-,29.47,90.10,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82307,201S8230,코스피200 C 202208 230.0,-,0,-,-,-,-,28.21,87.60,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82323,201S8232,코스피200 C 202208 232.5,-,0,-,-,-,-,26.95,85.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82356,201S8235,코스피200 C 202208 235.0,-,0,-,-,-,-,25.69,82.65,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82372,201S8237,코스피200 C 202208 237.5,-,0,-,-,-,-,24.43,80.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82406,201S8240,코스피200 C 202208 240.0,-,0,-,-,-,-,23.17,77.65,0,0,1,OP,20220722,KRDRVOPK2I
KR4201S82422,201S8242,코스피200 C 202208 242.5,-,0,-,-,-,-,21.91,75.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82455,201S8245,코스피200 C 202208 245.0,-,0,-,-,-,-,20.65,72.65,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82471,201S8247,코스피200 C 202208 247.5,-,0,-,-,-,-,19.39,70.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82505,201S8250,코스피200 C 202208 250.0,-,0,-,-,-,-,18.13,67.65,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82521,201S8252,코스피200 C 202208 252.5,-,0,-,-,-,-,16.86,65.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82554,201S8255,코스피200 C 202208 255.0,-,0,-,-,-,-,15.60,62.65,0,0,4,OP,20220722,KRDRVOPK2I
KR4201S82570,201S8257,코스피200 C 202208 257.5,-,0,-,-,-,-,14.34,60.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82604,201S8260,코스피200 C 202208 260.0,-,0,-,-,-,-,13.08,57.65,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82620,201S8262,코스피200 C 202208 262.5,-,0,-,-,-,-,11.82,55.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82653,201S8265,코스피200 C 202208 265.0,-,0,-,-,-,-,10.56,52.65,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82679,201S8267,코스피200 C 202208 267.5,-,0,-,-,-,-,9.30,50.15,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82703,201S8270,코스피200 C 202208 270.0,-,0,-,-,-,-,8.04,47.65,0,0,4,OP,20220722,KRDRVOPK2I
KR4201S82729,201S8272,코스피200 C 202208 272.5,-,0,-,-,-,-,6.78,45.20,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82752,201S8275,코스피200 C 202208 275.0,-,0,-,-,-,-,5.52,42.70,0,0,90,OP,20220722,KRDRVOPK2I
KR4201S82778,201S8277,코스피200 C 202208 277.5,-,0,-,-,-,-,4.26,40.20,0,0,0,OP,20220722,KRDRVOPK2I
KR4201S82802,201S8280,코스피200 C 202208 280.0,37.75,2,-2.30,37.75,37.75,37.75,3.00,37.75,1,"9,437,500",137,OP,20220722,KRDRVOPK2I
KR4201S82828,201S8282,코스피200 C 202208 282.5,-,0,-,-,-,-,6.25,35.20,0,0,1,OP,20220722,KRDRVOPK2I
KR4201S82851,201S8285,코스피200 C 202208 285.0,-,0,-,-,-,-,9.50,32.70,0,0,56,OP,20220722,KRDRVOPK2I
KR4201S82877,201S8287,코스피200 C 202208 287.5,-,0,-,-,-,-,12.75,30.20,0,0,45,OP,20220722,KRDRVOPK2I
KR4201S82901,201S8290,코스피200 C 202208 290.0,28.35,2,-1.60,30.05,30.05,28.35,16.00,28.35,6,"44,375,000",260,OP,20220722,KRDRVOPK2I
KR4201S82927,201S8292,코스피200 C 202208 292.5,-,0,-,-,-,-,18.00,25.30,0,0,95,OP,20220722,KRDRVOPK2I
KR4201S82950,201S8295,코스피200 C 202208 295.0,23.40,2,-1.10,23.40,23.40,23.40,20.00,23.40,2,"11,975,000",323,OP,20220722,KRDRVOPK2I
KR4201S82976,201S8297,코스피200 C 202208 297.5,20.80,2,-1.65,22.45,23.30,20.80,16.00,20.80,11,"59,587,500",322,OP,20220722,KRDRVOPK2I
KR4201S83008,201S8300,코스피200 C 202208 300.0,18.50,2,-1.50,20.00,21.50,18.10,19.00,18.50,106,"517,075,000","1,111",OP,20220722,KRDRVOPK2I
KR4201S83024,201S8302,코스피200 C 202208 302.5,16.50,2,-1.45,17.90,18.15,16.30,20.50,16.50,82,"348,625,000","2,157",OP,20220722,KRDRVOPK2I
KR4201S83057,201S8305,코스피200 C 202208 305.0,14.35,2,-1.40,15.75,16.50,14.00,19.00,14.35,94,"347,912,500","3,698",OP,20220722,KRDRVOPK2I
KR4201S83073,201S8307,코스피200 C 202208 307.5,12.40,2,-1.10,13.00,14.90,12.10,20.00,12.40,123,"403,662,500","3,812",OP,20220722,KRDRVOPK2I
KR4201S83107,201S8310,코스피200 C 202208 310.0,10.45,2,-1.15,11.20,13.00,10.20,19.00,10.45,270,"739,375,000","7,261",OP,20220722,KRDRVOPK2I
KR4201S83123,201S8312,코스피200 C 202208 312.5,8.80,2,-0.77,9.60,11.00,8.40,19.30,8.80,"1,022","2,369,267,500","4,267",OP,20220722,KRDRVOPK2I
KR4201S83156,201S8315,코스피200 C 202208 315.0,7.16,2,-0.74,7.97,9.24,6.81,18.80,7.16,"3,641","6,913,997,500","13,997",OP,20220722,KRDRVOPK2I
KR4201S83172,201S8317,코스피200 C 202208 317.5,5.69,2,-0.71,6.38,7.57,5.41,18.30,5.69,"6,252","9,470,655,000","10,092",OP,20220722,KRDRVOPK2I
KR4201S83206,201S8320,코스피200 C 202208 320.0,4.40,2,-0.64,5.04,6.09,4.19,17.90,4.40,"11,144","13,449,455,000","15,832",OP,20220722,KRDRVOPK2I
KR4201S83222,201S8322,코스피200 C 202208 322.5,3.34,2,-0.54,3.85,4.76,3.14,17.60,3.34,"13,079","11,921,037,500","15,787",OP,20220722,KRDRVOPK2I
KR4201S83255,201S8325,코스피200 C 202208 325.0,2.44,2,-0.50,2.91,3.63,2.29,17.10,2.44,"43,961","30,090,487,500","25,983",OP,20220722,KRDRVOPK2I
KR4201S83271,201S8327,코스피200 C 202208 327.5,1.70,2,-0.42,2.15,2.69,1.61,16.80,1.70,"65,754","32,257,415,000","20,138",OP,20220722,KRDRVOPK2I
KR4201S83305,201S8330,코스피200 C 202208 330.0,1.19,2,-0.33,1.49,1.92,1.09,16.70,1.19,"107,677","36,535,810,000","24,233",OP,20220722,KRDRVOPK2I
KR4201S83321,201S8332,코스피200 C 202208 332.5,0.78,2,-0.27,1.00,1.33,0.71,16.30,0.78,"75,925","17,480,085,000","19,542",OP,20220722,KRDRVOPK2I
KR4201S83354,201S8335,코스피200 C 202208 335.0,0.51,2,-0.20,0.67,0.89,0.45,16.20,0.51,"88,972","13,222,795,000","31,688",OP,20220722,KRDRVOPK2I
