ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201N92455,201N9245,코스피200 C 201809 245.0,-,0,-,-,-,-,10.30,49.00,0,0,672,OP,20180810,KRDRVOPK2I
KR4201N92471,201N9247,코스피200 C 201809 247.5,-,0,-,-,-,-,10.30,46.50,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92505,201N9250,코스피200 C 201809 250.0,-,0,-,-,-,-,10.30,44.00,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92521,201N9252,코스피200 C 201809 252.5,-,0,-,-,-,-,10.30,41.50,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92554,201N9255,코스피200 C 201809 255.0,39.20,2,-3.20,39.20,39.20,39.20,16.00,39.20,1,"9,800,000",12,OP,20180810,KRDRVOPK2I
KR4201N92570,201N9257,코스피200 C 201809 257.5,-,0,-,-,-,-,10.30,36.50,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92604,201N9260,코스피200 C 201809 260.0,-,0,-,-,-,-,10.30,34.00,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92620,201N9262,코스피200 C 201809 262.5,-,0,-,-,-,-,10.30,31.50,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92653,201N9265,코스피200 C 201809 265.0,-,0,-,-,-,-,10.30,29.00,0,0,10,OP,20180810,KRDRVOPK2I
KR4201N92679,201N9267,코스피200 C 201809 267.5,-,0,-,-,-,-,10.30,26.55,0,0,1,OP,20180810,KRDRVOPK2I
KR4201N92703,201N9270,코스피200 C 201809 270.0,25.00,2,-2.85,25.00,25.00,25.00,18.00,25.00,1,"6,250,000",9,OP,20180810,KRDRVOPK2I
KR4201N92729,201N9272,코스피200 C 201809 272.5,-,0,-,-,-,-,10.30,21.55,0,0,0,OP,20180810,KRDRVOPK2I
KR4201N92752,201N9275,코스피200 C 201809 275.0,-,0,-,-,-,-,10.30,19.10,0,0,94,OP,20180810,KRDRVOPK2I
KR4201N92778,201N9277,코스피200 C 201809 277.5,-,0,-,-,-,-,10.30,16.65,0,0,1,OP,20180810,KRDRVOPK2I
