ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201420870,20142087,KOSPI 200 콜옵션 0402  87.5,25.90,1,0.35,26.20,26.20,25.70,64.00,25.90,12,"30,955,000","26,854",OP,2004-02-10,KRDRVOPK2I
KR4201420900,20142090,KOSPI 200 콜옵션 0402  90.0,24.40,1,1.35,23.45,24.40,23.00,192.00,24.40,55,"131,270,000",633,OP,2004-02-10,KRDRVOPK2I
KR4201420920,20142092,KOSPI 200 콜옵션 0402  92.5,20.90,1,0.25,21.00,21.00,20.90,64.00,20.90,16,"33,515,000","3,539",OP,2004-02-10,KRDRVOPK2I
KR4201420950,20142095,KOSPI 200 콜옵션 0402  95.0,18.60,1,0.40,18.05,18.65,18.05,64.00,18.60,20,"36,730,000","2,442",OP,2004-02-10,KRDRVOPK2I
KR4201420970,20142097,KOSPI 200 콜옵션 0402  97.5,16.05,1,0.55,16.00,16.05,15.70,64.00,16.05,30,"47,780,000","1,163",OP,2004-02-10,KRDRVOPK2I
KR4201421000,20142100,KOSPI 200 콜옵션 0402 100.0,13.50,1,0.30,13.65,13.65,13.00,3.00,13.50,507,"678,105,000","3,329",OP,2004-02-10,KRDRVOPK2I
KR4201421020,20142102,KOSPI 200 콜옵션 0402 102.5,11.05,1,0.15,11.40,11.40,10.50,32.00,11.05,131,"142,285,000","5,306",OP,2004-02-10,KRDRVOPK2I
KR4201421050,20142105,KOSPI 200 콜옵션 0402 105.0,8.55,1,0.30,8.15,8.80,8.00,3.00,8.55,"1,108","938,925,000","18,965",OP,2004-02-10,KRDRVOPK2I
KR4201421070,20142107,KOSPI 200 콜옵션 0402 107.5,6.15,1,0.35,5.80,6.35,5.45,44.00,6.15,"4,629","2,773,050,000","24,409",OP,2004-02-10,KRDRVOPK2I
KR4201421100,20142110,KOSPI 200 콜옵션 0402 110.0,3.65,1,0.35,3.40,3.90,3.00,28.00,3.65,"55,588","19,349,925,000","109,405",OP,2004-02-10,KRDRVOPK2I
KR4201421120,20142112,KOSPI 200 콜옵션 0402 112.5,1.45,1,0.23,1.22,1.67,1.01,21.00,1.45,"2,010,287","270,350,905,000","150,596",OP,2004-02-10,KRDRVOPK2I
KR4201421150,20142115,KOSPI 200 콜옵션 0402 115.0,0.23,1,0.02,0.21,0.30,0.12,18.30,0.23,"4,401,641","93,163,090,000","292,942",OP,2004-02-10,KRDRVOPK2I
KR4201421170,20142117,KOSPI 200 콜옵션 0402 117.5,0.02,2,-0.01,0.02,0.04,0.01,19.70,0.02,"775,849","1,753,381,000","255,095",OP,2004-02-10,KRDRVOPK2I
