ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201330620,20133062,KOSPI 200 콜옵션 0303  62.5,11.05,2,-1.40,11.00,11.45,10.25,3.00,11.05,385,"403,725,000","6,673",OP,20030227,KRDRVOPK2I
KR4201330650,20133065,KOSPI 200 콜옵션 0303  65.0,8.50,2,-1.20,8.50,8.85,7.85,3.00,8.50,76,"63,495,000","4,192",OP,20030227,KRDRVOPK2I
KR4201330670,20133067,KOSPI 200 콜옵션 0303  67.5,6.40,2,-1.20,6.40,6.70,5.50,16.00,6.40,"1,992","1,244,485,000","4,547",OP,20030227,KRDRVOPK2I
KR4201330700,20133070,KOSPI 200 콜옵션 0303  70.0,4.15,2,-1.20,4.05,4.60,3.55,24.00,4.15,"13,200","5,389,190,000","23,557",OP,20030227,KRDRVOPK2I
KR4201330720,20133072,KOSPI 200 콜옵션 0303  72.5,2.60,2,-0.95,2.60,2.84,2.05,30.00,2.60,"66,338","16,390,927,000","39,067",OP,20030227,KRDRVOPK2I
KR4201330750,20133075,KOSPI 200 콜옵션 0303  75.0,1.24,2,-0.78,1.40,1.54,1.06,28.50,1.24,"647,259","84,466,590,000","114,645",OP,20030227,KRDRVOPK2I
KR4201330770,20133077,KOSPI 200 콜옵션 0303  77.5,0.57,2,-0.55,0.72,0.75,0.49,29.80,0.57,"1,407,107","84,352,306,000","192,240",OP,20030227,KRDRVOPK2I
KR4201330800,20133080,KOSPI 200 콜옵션 0303  80.0,0.23,2,-0.30,0.32,0.33,0.20,30.80,0.23,"1,585,198","39,551,001,000","316,638",OP,20030227,KRDRVOPK2I
KR4201330820,20133082,KOSPI 200 콜옵션 0303  82.5,0.08,2,-0.16,0.13,0.14,0.08,31.00,0.08,"942,340","9,223,793,000","310,729",OP,20030227,KRDRVOPK2I
KR4201330850,20133085,KOSPI 200 콜옵션 0303  85.0,0.04,2,-0.06,0.06,0.06,0.03,33.70,0.04,"532,155","2,231,032,000","408,565",OP,20030227,KRDRVOPK2I
KR4201330870,20133087,KOSPI 200 콜옵션 0303  87.5,0.01,5,-0.02,0.02,0.03,0.01,33.20,0.01,"250,564","496,968,000","401,385",OP,20030227,KRDRVOPK2I
KR4201330900,20133090,KOSPI 200 콜옵션 0303  90.0,0.01,3,0.00,0.01,0.02,0.01,37.90,0.01,"190,182","204,379,000","223,179",OP,20030227,KRDRVOPK2I
KR4201330920,20133092,KOSPI 200 콜옵션 0303  92.5,0.01,3,0.00,0.01,0.01,0.01,42.70,0.01,"1,650","1,650,000","122,518",OP,20030227,KRDRVOPK2I
KR4201330950,20133095,KOSPI 200 콜옵션 0303  95.0,0.01,3,0.00,0.01,0.01,0.01,46.80,0.01,4,"4,000","99,684",OP,20030227,KRDRVOPK2I
KR4201330970,20133097,KOSPI 200 콜옵션 0303  97.5,0.01,3,0.00,0.01,0.01,0.01,52.40,0.01,1,"1,000","58,308",OP,20030227,KRDRVOPK2I
KR4201331000,20133100,KOSPI 200 콜옵션 0303 100.0,0.01,3,0.00,0.01,0.01,0.01,57.40,0.01,1,"1,000","28,653",OP,20030227,KRDRVOPK2I
