ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR42018B0270,2018B027,KOSPI 200 콜옵션 9811  27.5,10.00,1,2.90,9.00,10.00,9.00,72.00,10.00,58,"55,350,000",58,OP,19981009,KRDRVOPK2I
KR42018B0300,2018B030,KOSPI 200 콜옵션 9811  30.0,7.00,1,0.75,7.40,7.50,7.00,3.00,7.00,45,"33,300,000",47,OP,19981009,KRDRVOPK2I
KR42018B0320,2018B032,KOSPI 200 콜옵션 9811  32.5,6.45,1,1.65,4.15,6.65,4.10,72.00,6.45,281,"148,870,000",262,OP,19981009,KRDRVOPK2I
KR42018B0350,2018B035,KOSPI 200 콜옵션 9811  35.0,4.40,4,2.13,2.70,4.40,2.61,62.00,4.40,"2,809","998,604,000","3,400",OP,19981009,KRDRVOPK2I
KR42018B0370,2018B037,KOSPI 200 콜옵션 9811  37.5,2.75,1,1.55,1.50,2.77,1.43,55.50,2.75,"12,603","2,411,773,000","7,609",OP,19981009,KRDRVOPK2I
KR42018B0400,2018B040,KOSPI 200 콜옵션 9811  40.0,1.54,1,0.99,0.71,1.55,0.65,51.80,1.54,"18,306","1,811,972,000","9,101",OP,19981009,KRDRVOPK2I
KR42018B0420,2018B042,KOSPI 200 콜옵션 9811  42.5,0.71,4,0.53,0.23,0.71,0.23,47.30,0.71,"31,664","1,338,796,000","15,323",OP,19981009,KRDRVOPK2I
KR42018B0450,2018B045,KOSPI 200 콜옵션 9811  45.0,0.26,1,0.20,0.07,0.30,0.06,43.60,0.26,"54,950","835,905,000","30,888",OP,19981009,KRDRVOPK2I
KR42018C0270,2018C027,KOSPI 200 콜옵션 9812  27.5,-,0,-,-,-,-,54.00,10.65,0,0,0,OP,19981009,KRDRVOPK2I
KR42018C0300,2018C030,KOSPI 200 콜옵션 9812  30.0,-,0,-,-,-,-,54.00,8.50,0,0,47,OP,19981009,KRDRVOPK2I
KR42018C0320,2018C032,KOSPI 200 콜옵션 9812  32.5,-,1,-,-,-,-,54.00,4.50,0,0,35,OP,19981009,KRDRVOPK2I
KR42018C0350,2018C035,KOSPI 200 콜옵션 9812  35.0,2.30,1,0.11,1.50,2.30,1.50,16.00,2.30,20,"3,800,000",0,OP,19981009,KRDRVOPK2I
KR42018C0370,2018C037,KOSPI 200 콜옵션 9812  37.5,-,0,-,-,-,-,54.00,3.60,0,0,11,OP,19981009,KRDRVOPK2I
KR42018C0400,2018C040,KOSPI 200 콜옵션 9812  40.0,-,0,-,-,-,-,54.00,2.56,0,0,0,OP,19981009,KRDRVOPK2I
KR42018C0420,2018C042,KOSPI 200 콜옵션 9812  42.5,0.53,2,-0.26,0.53,0.53,0.53,32.10,0.53,10,"530,000",10,OP,19981009,KRDRVOPK2I
KR42018C0450,2018C045,KOSPI 200 콜옵션 9812  45.0,-,0,-,-,-,-,54.00,1.20,0,0,2,OP,19981009,KRDRVOPK2I
KR42018C0470,2018C047,KOSPI 200 콜옵션 9812  47.5,0.48,1,0.17,0.48,0.48,0.48,46.90,0.48,1,"48,000",4,OP,19981009,KRDRVOPK2I
KR42018C0500,2018C050,KOSPI 200 콜옵션 9812  50.0,0.10,2,-0.08,0.10,0.10,0.10,46.50,0.10,1,"10,000",8,OP,19981009,KRDRVOPK2I
KR42018C0520,2018C052,KOSPI 200 콜옵션 9812  52.5,-,0,-,-,-,-,54.00,0.32,0,0,7,OP,19981009,KRDRVOPK2I
KR42018C0550,2018C055,KOSPI 200 콜옵션 9812  55.0,-,0,-,-,-,-,54.00,0.21,0,0,7,OP,19981009,KRDRVOPK2I
KR42018C0570,2018C057,KOSPI 200 콜옵션 9812  57.5,-,0,-,-,-,-,54.00,0.12,0,0,3,OP,19981009,KRDRVOPK2I
KR42018C0600,2018C060,KOSPI 200 콜옵션 9812  60.0,0.01,3,0.00,0.01,0.01,0.01,49.10,0.01,1,"1,000",7,OP,19981009,KRDRVOPK2I
