ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201Q42073,201Q4207,코스피200 C 202004 207.5,30.70,2,-11.00,30.40,30.70,30.40,66.00,30.70,7,"53,350,000",5,OP,2020-03-13,KRDRVOPK2I
KR4201Q42107,201Q4210,코스피200 C 202004 210.0,26.15,2,-13.40,22.40,26.15,22.40,59.00,26.15,16,"99,525,000",16,OP,2020-03-13,KRDRVOPK2I
KR4201Q42123,201Q4212,코스피200 C 202004 212.5,-,0,-,-,-,-,60.00,32.10,0,0,0,OP,2020-03-13,KRDRVOPK2I
KR4201Q42156,201Q4215,코스피200 C 202004 215.0,-,0,-,-,-,-,61.00,30.40,0,0,0,OP,2020-03-13,KRDRVOPK2I
KR4201Q42172,201Q4217,코스피200 C 202004 217.5,23.85,2,-9.60,23.85,23.85,23.85,62.00,23.85,1,"5,962,500",13,OP,2020-03-13,KRDRVOPK2I
KR4201Q42206,201Q4220,코스피200 C 202004 220.0,-,0,-,-,-,-,61.00,26.95,0,0,0,OP,2020-03-13,KRDRVOPK2I
KR4201Q42222,201Q4222,코스피200 C 202004 222.5,29.50,1,2.10,21.00,29.50,19.80,60.00,29.50,18,"97,837,500",155,OP,2020-03-13,KRDRVOPK2I
KR4201Q42255,201Q4225,코스피200 C 202004 225.0,24.35,2,-2.70,17.80,24.35,17.80,64.00,24.35,68,"327,312,500",43,OP,2020-03-13,KRDRVOPK2I
KR4201Q42271,201Q4227,코스피200 C 202004 227.5,22.55,2,-2.60,11.15,23.35,11.15,56.00,22.55,401,"1,726,575,000",279,OP,2020-03-13,KRDRVOPK2I
KR4201Q42305,201Q4230,코스피200 C 202004 230.0,21.00,2,-2.25,11.10,23.35,11.10,62.00,21.00,"1,823","7,316,162,500",913,OP,2020-03-13,KRDRVOPK2I
KR4201Q42321,201Q4232,코스피200 C 202004 232.5,19.90,2,-1.45,15.00,21.70,7.08,60.00,19.90,"2,100","7,756,325,000","1,210",OP,2020-03-13,KRDRVOPK2I
KR4201Q42354,201Q4235,코스피200 C 202004 235.0,17.90,2,-1.65,8.95,19.90,8.95,60.50,17.90,"2,625","8,847,600,000","1,182",OP,2020-03-13,KRDRVOPK2I
KR4201Q42370,201Q4237,코스피200 C 202004 237.5,16.20,2,-1.70,15.00,17.75,8.23,58.50,16.20,"2,640","8,438,620,000","1,189",OP,2020-03-13,KRDRVOPK2I
KR4201Q42404,201Q4240,코스피200 C 202004 240.0,15.70,1,0.20,6.89,17.05,6.12,58.50,15.70,"3,705","10,472,890,000","2,135",OP,2020-03-13,KRDRVOPK2I
KR4201Q42420,201Q4242,코스피200 C 202004 242.5,13.85,2,-1.10,8.80,15.60,7.60,56.00,13.85,"2,879","7,503,110,000","1,148",OP,2020-03-13,KRDRVOPK2I
KR4201Q42453,201Q4245,코스피200 C 202004 245.0,12.40,1,1.00,5.15,14.20,5.00,55.00,12.40,"4,417","10,287,425,000","2,366",OP,2020-03-13,KRDRVOPK2I
