ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201P82220,201P8222,코스피200 C 201908 222.5,-,0,-,-,-,-,13.20,50.65,0,0,102,OP,20190725,KRDRVOPK2I
KR4201P82253,201P8225,코스피200 C 201908 225.0,-,0,-,-,-,-,13.20,48.15,0,0,809,OP,20190725,KRDRVOPK2I
KR4201P82279,201P8227,코스피200 C 201908 227.5,-,0,-,-,-,-,13.20,45.70,0,0,0,OP,20190725,KRDRVOPK2I
KR4201P82303,201P8230,코스피200 C 201908 230.0,-,0,-,-,-,-,13.20,43.20,0,0,7,OP,20190725,KRDRVOPK2I
KR4201P82329,201P8232,코스피200 C 201908 232.5,-,0,-,-,-,-,13.20,40.70,0,0,0,OP,20190725,KRDRVOPK2I
KR4201P82352,201P8235,코스피200 C 201908 235.0,-,0,-,-,-,-,13.20,38.20,0,0,1,OP,20190725,KRDRVOPK2I
KR4201P82378,201P8237,코스피200 C 201908 237.5,-,0,-,-,-,-,13.20,35.70,0,0,0,OP,20190725,KRDRVOPK2I
KR4201P82402,201P8240,코스피200 C 201908 240.0,-,0,-,-,-,-,13.20,33.20,0,0,71,OP,20190725,KRDRVOPK2I
KR4201P82428,201P8242,코스피200 C 201908 242.5,-,0,-,-,-,-,13.20,30.70,0,0,3,OP,20190725,KRDRVOPK2I
KR4201P82451,201P8245,코스피200 C 201908 245.0,-,0,-,-,-,-,13.20,28.20,0,0,18,OP,20190725,KRDRVOPK2I
KR4201P82477,201P8247,코스피200 C 201908 247.5,-,0,-,-,-,-,13.20,25.70,0,0,0,OP,20190725,KRDRVOPK2I
KR4201P82501,201P8250,코스피200 C 201908 250.0,-,0,-,-,-,-,13.20,23.20,0,0,2,OP,20190725,KRDRVOPK2I
KR4201P82527,201P8252,코스피200 C 201908 252.5,-,0,-,-,-,-,13.20,20.70,0,0,2,OP,20190725,KRDRVOPK2I
KR4201P82550,201P8255,코스피200 C 201908 255.0,-,0,-,-,-,-,13.20,18.20,0,0,5,OP,20190725,KRDRVOPK2I
KR4201P82576,201P8257,코스피200 C 201908 257.5,15.55,2,-0.45,16.10,16.10,14.70,16.00,15.55,15,"58,650,000",98,OP,20190725,KRDRVOPK2I
KR4201P82600,201P8260,코스피200 C 201908 260.0,13.50,2,-0.20,13.50,14.15,12.20,16.00,13.50,56,"183,487,500",191,OP,20190725,KRDRVOPK2I
KR4201P82626,201P8262,코스피200 C 201908 262.5,10.55,2,-0.80,11.05,11.80,9.90,15.00,10.55,84,"220,612,500",221,OP,20190725,KRDRVOPK2I
KR4201P82659,201P8265,코스피200 C 201908 265.0,9.00,2,-0.12,10.00,10.00,7.55,16.00,9.00,119,"254,567,500","1,897",OP,20190725,KRDRVOPK2I
