ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201G42272,201G4227,코스피200 C 201204 227.5,41.65,2,-2.90,43.95,44.20,41.65,64.00,41.65,23,"99,580,000","3,681",OP,20120404,KRDRVOPK2I
KR4201G42306,201G4230,코스피200 C 201204 230.0,-,2,-,-,-,-,16.70,38.50,0,0,391,OP,20120404,KRDRVOPK2I
KR4201G42322,201G4232,코스피200 C 201204 232.5,-,2,-,-,-,-,16.70,36.00,0,0,158,OP,20120404,KRDRVOPK2I
KR4201G42355,201G4235,코스피200 C 201204 235.0,34.30,2,-2.40,36.70,36.70,34.30,48.00,34.30,5,"18,095,000",308,OP,20120404,KRDRVOPK2I
KR4201G42371,201G4237,코스피200 C 201204 237.5,31.65,2,-3.50,32.55,34.40,31.65,56.00,31.65,19,"63,450,000",216,OP,20120404,KRDRVOPK2I
KR4201G42405,201G4240,코스피200 C 201204 240.0,29.45,2,-2.50,31.10,31.10,29.30,44.00,29.45,128,"378,625,000","3,827",OP,20120404,KRDRVOPK2I
KR4201G42421,201G4242,코스피200 C 201204 242.5,-,2,-,-,-,-,16.70,26.00,0,0,140,OP,20120404,KRDRVOPK2I
KR4201G42454,201G4245,코스피200 C 201204 245.0,24.20,2,-2.75,25.60,25.60,24.20,40.00,24.20,66,"168,210,000",545,OP,20120404,KRDRVOPK2I
KR4201G42470,201G4247,코스피200 C 201204 247.5,21.70,2,-3.30,24.30,24.30,21.70,40.00,21.70,310,"723,670,000",521,OP,20120404,KRDRVOPK2I
KR4201G42504,201G4250,코스피200 C 201204 250.0,19.10,2,-3.20,21.80,22.10,19.05,32.00,19.10,199,"400,455,000","2,004",OP,20120404,KRDRVOPK2I
KR4201G42520,201G4252,코스피200 C 201204 252.5,17.00,2,-3.20,19.10,19.40,16.75,28.00,17.00,60,"107,750,000",566,OP,20120404,KRDRVOPK2I
KR4201G42553,201G4255,코스피200 C 201204 255.0,14.25,2,-3.50,17.00,17.20,14.20,28.00,14.25,412,"629,250,000","3,919",OP,20120404,KRDRVOPK2I
KR4201G42579,201G4257,코스피200 C 201204 257.5,11.80,2,-3.40,14.80,14.80,11.80,25.00,11.80,172,"224,295,000","4,338",OP,20120404,KRDRVOPK2I
KR4201G42603,201G4260,코스피200 C 201204 260.0,9.75,2,-3.10,12.40,12.40,9.45,25.00,9.75,"1,844","1,988,715,000","13,476",OP,20120404,KRDRVOPK2I
KR4201G42629,201G4262,코스피200 C 201204 262.5,7.40,2,-2.90,9.75,9.90,7.30,21.50,7.40,"4,016","3,315,860,000","12,778",OP,20120404,KRDRVOPK2I
KR4201G42652,201G4265,코스피200 C 201204 265.0,5.45,2,-2.60,7.45,7.75,5.25,20.30,5.45,"27,480","17,130,335,000","34,852",OP,20120404,KRDRVOPK2I
KR4201G42678,201G4267,코스피200 C 201204 267.5,3.55,2,-2.40,5.35,5.70,3.55,17.80,3.55,"60,835","26,015,630,000","39,569",OP,20120404,KRDRVOPK2I
KR4201G42702,201G4270,코스피200 C 201204 270.0,2.24,2,-1.91,3.65,3.90,2.20,17.10,2.24,"385,574","101,265,084,000","86,156",OP,20120404,KRDRVOPK2I
KR4201G42728,201G4272,코스피200 C 201204 272.5,1.28,2,-1.35,2.35,2.46,1.22,16.60,1.28,"800,375","138,561,439,000","104,447",OP,20120404,KRDRVOPK2I
KR4201G42751,201G4275,코스피200 C 201204 275.0,0.65,2,-0.86,1.35,1.39,0.62,16.20,0.65,"1,049,791","93,926,459,000","136,215",OP,20120404,KRDRVOPK2I
KR4201G42777,201G4277,코스피200 C 201204 277.5,0.30,2,-0.48,0.69,0.71,0.29,15.90,0.30,"1,079,431","47,545,730,000","122,067",OP,20120404,KRDRVOPK2I
KR4201G42801,201G4280,코스피200 C 201204 280.0,0.13,2,-0.28,0.34,0.34,0.13,15.80,0.13,"687,746","14,652,535,000","173,503",OP,20120404,KRDRVOPK2I
KR4201G42827,201G4282,코스피200 C 201204 282.5,0.05,2,-0.16,0.16,0.17,0.05,15.80,0.05,"395,722","3,944,889,000","156,110",OP,20120404,KRDRVOPK2I
KR4201G42850,201G4285,코스피200 C 201204 285.0,0.02,2,-0.09,0.08,0.08,0.02,16.10,0.02,"238,259","1,159,616,000","170,049",OP,20120404,KRDRVOPK2I
KR4201G42876,201G4287,코스피200 C 201204 287.5,0.01,3,0.00,0.04,0.04,0.01,16.70,0.01,"224,388","570,153,000","99,399",OP,20120404,KRDRVOPK2I
KR4201G52453,201G5245,코스피200 C 201205 245.0,25.50,2,-3.15,27.45,27.50,25.50,26.00,25.50,25,"65,685,000",383,OP,20120404,KRDRVOPK2I
KR4201G52479,201G5247,코스피200 C 201205 247.5,24.90,2,-1.00,25.50,25.60,24.90,22.00,24.90,15,"37,840,000",19,OP,20120404,KRDRVOPK2I
KR4201G52503,201G5250,코스피200 C 201205 250.0,21.10,2,-2.40,22.35,22.35,21.10,23.00,21.10,10,"21,660,000",152,OP,20120404,KRDRVOPK2I
KR4201G52529,201G5252,코스피200 C 201205 252.5,-,2,-,-,-,-,16.70,17.45,0,0,104,OP,20120404,KRDRVOPK2I
KR4201G52552,201G5255,코스피200 C 201205 255.0,16.65,2,-2.65,18.65,19.20,16.45,21.00,16.65,25,"44,990,000",293,OP,20120404,KRDRVOPK2I
KR4201G52578,201G5257,코스피200 C 201205 257.5,14.40,2,-2.65,15.00,15.00,14.40,21.00,14.40,13,"18,840,000",96,OP,20120404,KRDRVOPK2I
KR4201G52602,201G5260,코스피200 C 201205 260.0,12.50,2,-2.40,13.45,14.45,12.35,19.50,12.50,65,"86,470,000",602,OP,20120404,KRDRVOPK2I
KR4201G52628,201G5262,코스피200 C 201205 262.5,10.35,2,-2.65,12.10,12.85,10.35,19.00,10.35,30,"33,250,000","1,364",OP,20120404,KRDRVOPK2I
KR4201G52651,201G5265,코스피200 C 201205 265.0,8.60,2,-2.45,10.70,10.70,8.60,18.30,8.60,633,"588,605,000","2,280",OP,20120404,KRDRVOPK2I
