ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR42010A0720,2010A072,KOSPI 200 콜옵션 0010  72.5,3.80,2,-2.90,4.00,4.95,3.00,54.00,3.80,"11,157","4,220,375,000","7,578",OP,2000-09-18,KRDRVOPK2I
KR42010A0750,2010A075,KOSPI 200 콜옵션 0010  75.0,2.80,2,-1.75,3.75,3.75,2.27,54.00,2.80,"21,140","6,239,882,000","12,770",OP,2000-09-18,KRDRVOPK2I
KR42010A0770,2010A077,KOSPI 200 콜옵션 0010  77.5,1.90,2,-1.70,2.60,2.70,1.70,52.30,1.90,"6,730","1,496,961,000","5,873",OP,2000-09-18,KRDRVOPK2I
KR42010A0800,2010A080,KOSPI 200 콜옵션 0010  80.0,1.47,2,-1.03,1.80,1.99,1.30,55.00,1.47,"57,373","9,330,144,000","31,044",OP,2000-09-18,KRDRVOPK2I
KR42010A0820,2010A082,KOSPI 200 콜옵션 0010  82.5,1.03,2,-0.67,1.06,1.40,0.92,55.50,1.03,"4,615","521,946,000","4,689",OP,2000-09-18,KRDRVOPK2I
KR42010A0850,2010A085,KOSPI 200 콜옵션 0010  85.0,0.73,2,-0.57,0.95,0.98,0.65,55.90,0.73,"93,338","7,641,728,000","43,075",OP,2000-09-18,KRDRVOPK2I
KR42010A0870,2010A087,KOSPI 200 콜옵션 0010  87.5,0.50,2,-0.42,0.49,0.87,0.46,56.30,0.50,"6,782","389,776,000","7,296",OP,2000-09-18,KRDRVOPK2I
KR42010A0900,2010A090,KOSPI 200 콜옵션 0010  90.0,0.34,2,-0.31,0.45,0.48,0.32,56.80,0.34,"114,467","4,406,419,000","72,855",OP,2000-09-18,KRDRVOPK2I
KR42010A0920,2010A092,KOSPI 200 콜옵션 0010  92.5,0.23,2,-0.22,0.29,0.44,0.21,56.90,0.23,"11,799","300,692,000","11,876",OP,2000-09-18,KRDRVOPK2I
KR42010A0950,2010A095,KOSPI 200 콜옵션 0010  95.0,0.19,2,-0.10,0.16,0.22,0.15,59.70,0.19,"52,059","952,737,000","43,933",OP,2000-09-18,KRDRVOPK2I
KR42010A0970,2010A097,KOSPI 200 콜옵션 0010  97.5,0.13,2,-0.09,0.15,0.16,0.11,60.00,0.13,"9,329","125,282,000","8,211",OP,2000-09-18,KRDRVOPK2I
KR42010A1000,2010A100,KOSPI 200 콜옵션 0010 100.0,0.10,2,-0.05,0.11,0.12,0.07,61.50,0.10,"68,054","659,318,000","79,367",OP,2000-09-18,KRDRVOPK2I
KR42010A1020,2010A102,KOSPI 200 콜옵션 0010 102.5,0.07,2,-0.04,0.06,0.10,0.06,62.30,0.07,"3,892","27,725,000","4,869",OP,2000-09-18,KRDRVOPK2I
KR42010A1050,2010A105,KOSPI 200 콜옵션 0010 105.0,0.04,2,-0.04,0.06,0.06,0.04,61.30,0.04,"6,097","30,587,000","9,540",OP,2000-09-18,KRDRVOPK2I
KR42010A1070,2010A107,KOSPI 200 콜옵션 0010 107.5,0.04,2,-0.01,0.04,0.04,0.03,64.60,0.04,"1,109","4,309,000","3,276",OP,2000-09-18,KRDRVOPK2I
KR42010A1100,2010A110,KOSPI 200 콜옵션 0010 110.0,0.03,2,-0.02,0.03,0.03,0.01,65.40,0.03,"12,245","31,145,000","20,343",OP,2000-09-18,KRDRVOPK2I
KR42010A1120,2010A112,KOSPI 200 콜옵션 0010 112.5,0.02,2,-0.02,0.03,0.03,0.01,65.40,0.02,"53,332","108,285,000","80,150",OP,2000-09-18,KRDRVOPK2I
KR42010B0720,2010B072,KOSPI 200 콜옵션 0011  72.5,-,0,-,-,-,-,54.00,5.75,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010B0750,2010B075,KOSPI 200 콜옵션 0011  75.0,-,0,-,-,-,-,54.00,6.25,0,0,35,OP,2000-09-18,KRDRVOPK2I
KR42010B0770,2010B077,KOSPI 200 콜옵션 0011  77.5,-,0,-,-,-,-,54.00,4.95,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010B0800,2010B080,KOSPI 200 콜옵션 0011  80.0,-,0,-,-,-,-,54.00,3.10,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010B0820,2010B082,KOSPI 200 콜옵션 0011  82.5,2.25,2,-0.55,2.10,2.30,1.02,52.30,2.25,166,"36,846,000",160,OP,2000-09-18,KRDRVOPK2I
KR42010B0850,2010B085,KOSPI 200 콜옵션 0011  85.0,1.43,2,-0.63,1.80,1.80,0.93,49.10,1.43,124,"21,080,000",104,OP,2000-09-18,KRDRVOPK2I
KR42010B0870,2010B087,KOSPI 200 콜옵션 0011  87.5,1.00,2,-0.48,1.00,1.00,1.00,45.50,1.00,3,"300,000",6,OP,2000-09-18,KRDRVOPK2I
KR42010B0900,2010B090,KOSPI 200 콜옵션 0011  90.0,-,0,-,-,-,-,54.00,1.02,0,0,64,OP,2000-09-18,KRDRVOPK2I
KR42010B0920,2010B092,KOSPI 200 콜옵션 0011  92.5,-,0,-,-,-,-,54.00,0.70,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010B0950,2010B095,KOSPI 200 콜옵션 0011  95.0,-,0,-,-,-,-,54.00,0.75,0,0,1,OP,2000-09-18,KRDRVOPK2I
KR42010B0970,2010B097,KOSPI 200 콜옵션 0011  97.5,0.31,3,0.00,0.31,0.31,0.31,46.70,0.31,1,"31,000",1,OP,2000-09-18,KRDRVOPK2I
KR42010B1000,2010B100,KOSPI 200 콜옵션 0011 100.0,-,0,-,-,-,-,54.00,0.40,0,0,596,OP,2000-09-18,KRDRVOPK2I
KR42010C0720,2010C072,KOSPI 200 콜옵션 0012  72.5,7.45,2,-1.85,3.90,8.00,3.90,49.50,7.45,192,"141,195,000",185,OP,2000-09-18,KRDRVOPK2I
KR42010C0750,2010C075,KOSPI 200 콜옵션 0012  75.0,-,2,-,-,-,-,54.00,7.70,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0770,2010C077,KOSPI 200 콜옵션 0012  77.5,-,0,-,-,-,-,54.00,6.45,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0800,2010C080,KOSPI 200 콜옵션 0012  80.0,-,0,-,-,-,-,54.00,5.20,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0820,2010C082,KOSPI 200 콜옵션 0012  82.5,-,0,-,-,-,-,54.00,4.25,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0850,2010C085,KOSPI 200 콜옵션 0012  85.0,-,0,-,-,-,-,54.00,3.35,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0870,2010C087,KOSPI 200 콜옵션 0012  87.5,1.90,2,-0.10,1.90,1.90,1.90,41.30,1.90,5,"950,000",5,OP,2000-09-18,KRDRVOPK2I
KR42010C0900,2010C090,KOSPI 200 콜옵션 0012  90.0,-,0,-,-,-,-,54.00,2.09,0,0,1,OP,2000-09-18,KRDRVOPK2I
KR42010C0920,2010C092,KOSPI 200 콜옵션 0012  92.5,-,0,-,-,-,-,54.00,1.60,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C0950,2010C095,KOSPI 200 콜옵션 0012  95.0,-,0,-,-,-,-,54.00,1.24,0,0,182,OP,2000-09-18,KRDRVOPK2I
KR42010C0970,2010C097,KOSPI 200 콜옵션 0012  97.5,-,0,-,-,-,-,54.00,1.49,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR42010C1000,2010C100,KOSPI 200 콜옵션 0012 100.0,-,0,-,-,-,-,54.00,1.21,0,0,533,OP,2000-09-18,KRDRVOPK2I
KR42010C1020,2010C102,KOSPI 200 콜옵션 0012 102.5,0.60,1,0.08,0.60,0.60,0.60,44.10,0.60,2,"120,000",102,OP,2000-09-18,KRDRVOPK2I
KR42010C1050,2010C105,KOSPI 200 콜옵션 0012 105.0,0.55,1,0.16,0.55,0.55,0.55,45.90,0.55,4,"220,000",399,OP,2000-09-18,KRDRVOPK2I
KR42010C1070,2010C107,KOSPI 200 콜옵션 0012 107.5,-,0,-,-,-,-,54.00,0.69,0,0,1,OP,2000-09-18,KRDRVOPK2I
KR42010C1100,2010C110,KOSPI 200 콜옵션 0012 110.0,-,0,-,-,-,-,54.00,0.57,0,0,13,OP,2000-09-18,KRDRVOPK2I
KR42010C1120,2010C112,KOSPI 200 콜옵션 0012 112.5,0.39,2,-0.30,0.40,0.40,0.31,51.60,0.39,221,"8,828,000",922,OP,2000-09-18,KRDRVOPK2I
KR4201130720,20113072,KOSPI 200 콜옵션 0103  72.5,-,0,-,-,-,-,54.00,11.25,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR4201130750,20113075,KOSPI 200 콜옵션 0103  75.0,-,0,-,-,-,-,54.00,9.85,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR4201130770,20113077,KOSPI 200 콜옵션 0103  77.5,-,0,-,-,-,-,54.00,8.60,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR4201130800,20113080,KOSPI 200 콜옵션 0103  80.0,-,0,-,-,-,-,54.00,7.40,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR4201130820,20113082,KOSPI 200 콜옵션 0103  82.5,-,0,-,-,-,-,54.00,6.50,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR4201130850,20113085,KOSPI 200 콜옵션 0103  85.0,-,0,-,-,-,-,54.00,7.50,0,0,0,OP,2000-09-18,KRDRVOPK2I
KR43010A0720,3010A072,KOSPI 200 풋옵션 0010  72.5,5.30,1,3.28,3.00,6.80,3.00,67.00,5.30,"79,952","35,790,325,000","16,005",OP,2000-09-18,KRDRVOPK2I
KR43010A0750,3010A075,KOSPI 200 풋옵션 0010  75.0,7.00,1,3.90,4.10,8.20,4.05,70.00,7.00,"34,053","18,441,345,000","17,873",OP,2000-09-18,KRDRVOPK2I
KR43010A0770,3010A077,KOSPI 200 풋옵션 0010  77.5,8.55,1,4.15,5.20,10.55,5.20,70.00,8.55,"3,823","2,646,510,000","7,620",OP,2000-09-18,KRDRVOPK2I
KR43010A0800,3010A080,KOSPI 200 풋옵션 0010  80.0,10.65,1,4.65,7.40,12.40,7.40,74.00,10.65,"6,230","5,568,745,000","18,867",OP,2000-09-18,KRDRVOPK2I
KR43010A0820,3010A082,KOSPI 200 풋옵션 0010  82.5,12.00,1,4.50,8.50,14.55,8.50,72.00,12.00,"1,740","2,030,995,000","5,873",OP,2000-09-18,KRDRVOPK2I
KR43010A0850,3010A085,KOSPI 200 풋옵션 0010  85.0,14.10,1,4.25,12.95,16.45,11.50,64.00,14.10,291,"397,460,000","9,484",OP,2000-09-18,KRDRVOPK2I
KR43010A0870,3010A087,KOSPI 200 풋옵션 0010  87.5,17.55,1,6.05,15.30,18.40,14.90,90.00,17.55,211,"344,890,000","4,209",OP,2000-09-18,KRDRVOPK2I
KR43010A0900,3010A090,KOSPI 200 풋옵션 0010  90.0,19.00,1,5.40,16.50,21.55,16.50,76.00,19.00,108,"192,630,000","7,386",OP,2000-09-18,KRDRVOPK2I
KR43010A0920,3010A092,KOSPI 200 풋옵션 0010  92.5,23.00,1,6.50,19.00,23.00,19.00,112.00,23.00,11,"24,480,000",271,OP,2000-09-18,KRDRVOPK2I
KR43010A0950,3010A095,KOSPI 200 풋옵션 0010  95.0,23.20,1,4.85,21.00,23.65,21.00,64.00,23.20,8,"17,840,000",660,OP,2000-09-18,KRDRVOPK2I
