ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201JA2304,201JA230,코스피200 C 201410 230.0,29.55,2,-0.85,30.10,30.10,29.40,40.00,29.55,12,"178,125,000",336,OP,20140923,KRDRVOPK2I
KR4201JA2320,201JA232,코스피200 C 201410 232.5,27.25,2,-0.30,27.60,27.60,26.85,40.00,27.25,64,"881,000,000",604,OP,20140923,KRDRVOPK2I
KR4201JA2353,201JA235,코스피200 C 201410 235.0,24.75,2,-0.40,24.40,25.05,24.35,36.00,24.75,30,"370,625,000",765,OP,20140923,KRDRVOPK2I
KR4201JA2379,201JA237,코스피200 C 201410 237.5,22.45,2,-0.15,21.70,22.45,21.70,34.00,22.45,9,"100,200,000",279,OP,20140923,KRDRVOPK2I
KR4201JA2403,201JA240,코스피200 C 201410 240.0,20.05,2,-0.10,19.35,20.05,19.35,32.00,20.05,5,"49,425,000",236,OP,20140923,KRDRVOPK2I
KR4201JA2429,201JA242,코스피200 C 201410 242.5,17.40,2,-0.25,16.90,17.45,16.90,28.00,17.40,17,"147,175,000",314,OP,20140923,KRDRVOPK2I
KR4201JA2452,201JA245,코스피200 C 201410 245.0,14.95,2,-0.25,15.30,15.30,14.70,25.00,14.95,16,"119,875,000",142,OP,20140923,KRDRVOPK2I
KR4201JA2478,201JA247,코스피200 C 201410 247.5,12.55,2,-0.25,12.75,12.85,11.95,22.00,12.55,40,"249,975,000",149,OP,20140923,KRDRVOPK2I
KR4201JA2502,201JA250,코스피200 C 201410 250.0,9.90,2,-0.90,10.15,10.55,9.40,19.00,9.90,54,"270,725,000",201,OP,20140923,KRDRVOPK2I
KR4201JA2528,201JA252,코스피200 C 201410 252.5,7.65,2,-0.80,7.10,8.20,7.10,17.00,7.65,183,"693,875,000","1,044",OP,20140923,KRDRVOPK2I
KR4201JA2551,201JA255,코스피200 C 201410 255.0,5.45,2,-0.60,5.10,6.15,5.10,15.00,5.45,"1,786","4,965,625,000","1,732",OP,20140923,KRDRVOPK2I
KR4201JA2577,201JA257,코스피200 C 201410 257.5,3.70,2,-0.50,3.40,4.30,3.30,14.00,3.70,"7,455","13,863,325,000","4,447",OP,20140923,KRDRVOPK2I
