ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201860350,20186035,KOSPI 200 콜옵션 9806  35.0,6.10,2,-0.05,6.15,7.00,5.50,3.00,6.10,44,"26,705,000",485,OP,1998-05-16,KRDRVOPK2I
KR4201860370,20186037,KOSPI 200 콜옵션 9806  37.5,4.20,3,0.00,3.75,4.40,3.50,3.00,4.20,167,"63,710,000",355,OP,1998-05-16,KRDRVOPK2I
KR4201860400,20186040,KOSPI 200 콜옵션 9806  40.0,2.80,3,0.00,2.50,2.94,2.31,34.00,2.80,"1,774","443,902,000","2,298",OP,1998-05-16,KRDRVOPK2I
KR4201860420,20186042,KOSPI 200 콜옵션 9806  42.5,1.80,1,0.06,1.74,2.05,1.50,43.00,1.80,"1,413","240,506,000","2,756",OP,1998-05-16,KRDRVOPK2I
KR4201860450,20186045,KOSPI 200 콜옵션 9806  45.0,1.34,1,0.13,1.05,1.35,0.97,53.00,1.34,"1,454","163,833,000","2,078",OP,1998-05-16,KRDRVOPK2I
KR4201860470,20186047,KOSPI 200 콜옵션 9806  47.5,0.74,1,0.06,0.61,0.79,0.56,53.10,0.74,"1,706","110,181,000","2,796",OP,1998-05-16,KRDRVOPK2I
KR4201860500,20186050,KOSPI 200 콜옵션 9806  50.0,0.36,3,0.00,0.36,0.43,0.30,52.50,0.36,"2,051","68,794,000","4,588",OP,1998-05-16,KRDRVOPK2I
KR4201860520,20186052,KOSPI 200 콜옵션 9806  52.5,0.20,3,0.00,0.15,0.25,0.15,54.30,0.20,847,"16,470,000","2,794",OP,1998-05-16,KRDRVOPK2I
KR4201860550,20186055,KOSPI 200 콜옵션 9806  55.0,0.15,1,0.06,0.09,0.15,0.08,58.60,0.15,304,"3,201,000","1,872",OP,1998-05-16,KRDRVOPK2I
KR4201860570,20186057,KOSPI 200 콜옵션 9806  57.5,0.08,1,0.02,0.08,0.08,0.08,58.00,0.08,25,"200,000",513,OP,1998-05-16,KRDRVOPK2I
KR4201860600,20186060,KOSPI 200 콜옵션 9806  60.0,0.05,3,0.00,0.05,0.08,0.03,61.60,0.05,134,"662,000","1,505",OP,1998-05-16,KRDRVOPK2I
KR4201860620,20186062,KOSPI 200 콜옵션 9806  62.5,0.03,3,0.00,0.03,0.05,0.03,62.90,0.03,70,"232,000",283,OP,1998-05-16,KRDRVOPK2I
KR4201860650,20186065,KOSPI 200 콜옵션 9806  65.0,0.04,1,0.02,0.04,0.04,0.01,69.90,0.04,8,"15,000",417,OP,1998-05-16,KRDRVOPK2I
KR4201860670,20186067,KOSPI 200 콜옵션 9806  67.5,0.02,3,0.00,0.02,0.02,0.02,68.90,0.02,50,"100,000",440,OP,1998-05-16,KRDRVOPK2I
KR4201860700,20186070,KOSPI 200 콜옵션 9806  70.0,0.01,3,0.00,0.02,0.02,0.01,69.10,0.01,230,"235,000",529,OP,1998-05-16,KRDRVOPK2I
KR4201860720,20186072,KOSPI 200 콜옵션 9806  72.5,0.02,1,0.01,0.03,0.03,0.02,77.80,0.02,2,"5,000",35,OP,1998-05-16,KRDRVOPK2I
KR4201860750,20186075,KOSPI 200 콜옵션 9806  75.0,0.01,5,-0.01,0.01,0.01,0.01,77.10,0.01,2,"2,000",163,OP,1998-05-16,KRDRVOPK2I
KR4201860770,20186077,KOSPI 200 콜옵션 9806  77.5,0.01,3,0.00,0.01,0.01,0.01,81.40,0.01,901,"901,000","1,001",OP,1998-05-16,KRDRVOPK2I
KR4201860800,20186080,KOSPI 200 콜옵션 9806  80.0,0.01,3,0.00,0.01,0.01,0.01,84.50,0.01,511,"511,000","1,147",OP,1998-05-16,KRDRVOPK2I
KR4201860820,20186082,KOSPI 200 콜옵션 9806  82.5,-,0,-,-,-,-,43.10,0.01,0,0,509,OP,1998-05-16,KRDRVOPK2I
KR4201860850,20186085,KOSPI 200 콜옵션 9806  85.0,0.01,3,0.00,0.01,0.01,0.01,94.30,0.01,11,"11,000","1,180",OP,1998-05-16,KRDRVOPK2I
KR4201860870,20186087,KOSPI 200 콜옵션 9806  87.5,0.01,3,0.00,0.01,0.01,0.01,95.30,0.01,6,"6,000",297,OP,1998-05-16,KRDRVOPK2I
KR4201870350,20187035,KOSPI 200 콜옵션 9807  35.0,-,0,-,-,-,-,43.10,7.95,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870370,20187037,KOSPI 200 콜옵션 9807  37.5,-,0,-,-,-,-,43.10,6.10,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870400,20187040,KOSPI 200 콜옵션 9807  40.0,-,0,-,-,-,-,43.10,4.80,0,0,1,OP,1998-05-16,KRDRVOPK2I
KR4201870420,20187042,KOSPI 200 콜옵션 9807  42.5,-,0,-,-,-,-,43.10,3.35,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870450,20187045,KOSPI 200 콜옵션 9807  45.0,2.37,3,0.00,2.37,2.92,2.37,55.00,2.37,150,"38,300,000",0,OP,1998-05-16,KRDRVOPK2I
KR4201870470,20187047,KOSPI 200 콜옵션 9807  47.5,-,0,-,-,-,-,43.10,0.91,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870500,20187050,KOSPI 200 콜옵션 9807  50.0,-,0,-,-,-,-,43.10,0.48,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870520,20187052,KOSPI 200 콜옵션 9807  52.5,-,0,-,-,-,-,43.10,0.23,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870550,20187055,KOSPI 200 콜옵션 9807  55.0,-,0,-,-,-,-,43.10,0.11,0,0,0,OP,1998-05-16,KRDRVOPK2I
KR4201870570,20187057,KOSPI 200 콜옵션 9807  57.5,-,0,-,-,-,-,43.10,0.05,0,0,0,OP,1998-05-16,KRDRVOPK2I
