ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201K82106,201K8210,코스피200 C 201508 210.0,28.40,2,-0.60,28.40,28.40,28.40,3.00,28.40,1,"14,200,000",1,OP,20150811,KRDRVOPK2I
KR4201K82122,201K8212,코스피200 C 201508 212.5,26.75,1,0.05,26.75,26.75,26.75,3.00,26.75,1,"13,375,000",1,OP,20150811,KRDRVOPK2I
KR4201K82155,201K8215,코스피200 C 201508 215.0,23.40,2,-0.75,25.75,25.75,23.40,3.00,23.40,3,"36,325,000",204,OP,20150811,KRDRVOPK2I
KR4201K82171,201K8217,코스피200 C 201508 217.5,20.60,2,-1.05,22.70,23.80,20.60,32.00,20.60,196,"2,140,250,000",417,OP,20150811,KRDRVOPK2I
KR4201K82205,201K8220,코스피200 C 201508 220.0,18.90,2,-0.10,21.60,21.60,18.90,3.00,18.90,2,"20,250,000",132,OP,20150811,KRDRVOPK2I
KR4201K82221,201K8222,코스피200 C 201508 222.5,15.70,2,-0.85,18.70,18.70,15.70,32.00,15.70,2,"17,200,000",26,OP,20150811,KRDRVOPK2I
KR4201K82254,201K8225,코스피200 C 201508 225.0,13.20,2,-0.95,14.70,14.70,13.20,3.00,13.20,4,"27,400,000",46,OP,20150811,KRDRVOPK2I
KR4201K82270,201K8227,코스피200 C 201508 227.5,11.90,1,0.35,14.10,14.10,11.90,3.00,11.90,2,"13,000,000",50,OP,20150811,KRDRVOPK2I
KR4201K82304,201K8230,코스피200 C 201508 230.0,8.48,2,-0.18,10.00,11.80,8.38,3.00,8.48,23,"111,255,000",380,OP,20150811,KRDRVOPK2I
KR4201K82320,201K8232,코스피200 C 201508 232.5,5.73,2,-1.08,8.01,8.68,5.55,22.00,5.73,192,"622,115,000",467,OP,20150811,KRDRVOPK2I
KR4201K82353,201K8235,코스피200 C 201508 235.0,3.42,2,-1.03,5.60,6.85,3.18,18.00,3.42,"6,098","13,430,985,000","2,118",OP,20150811,KRDRVOPK2I
KR4201K82379,201K8237,코스피200 C 201508 237.5,1.56,2,-0.84,3.30,4.45,1.37,15.00,1.56,"106,731","122,347,015,000","10,130",OP,20150811,KRDRVOPK2I
KR4201K82403,201K8240,코스피200 C 201508 240.0,0.48,2,-0.49,1.52,2.35,0.40,14.00,0.48,"430,052","236,311,440,000","22,680",OP,20150811,KRDRVOPK2I
KR4201K82429,201K8242,코스피200 C 201508 242.5,0.09,2,-0.20,0.47,0.87,0.08,14.00,0.09,"549,371","95,298,865,000","34,228",OP,20150811,KRDRVOPK2I
KR4201K82452,201K8245,코스피200 C 201508 245.0,0.03,2,-0.04,0.11,0.21,0.02,16.00,0.03,"388,481","15,846,330,000","47,116",OP,20150811,KRDRVOPK2I
KR4201K82478,201K8247,코스피200 C 201508 247.5,0.01,2,-0.01,0.02,0.04,0.01,18.00,0.01,"133,901","1,350,735,000","36,047",OP,20150811,KRDRVOPK2I
KR4201K82502,201K8250,코스피200 C 201508 250.0,0.01,3,0.00,0.01,0.02,0.01,22.00,0.01,"36,193","182,380,000","55,517",OP,20150811,KRDRVOPK2I
KR4201K82528,201K8252,코스피200 C 201508 252.5,0.01,3,0.00,0.01,0.01,0.01,25.00,0.01,"2,360","11,800,000","36,780",OP,20150811,KRDRVOPK2I
KR4201K82551,201K8255,코스피200 C 201508 255.0,0.01,3,0.00,0.01,0.01,0.01,29.00,0.01,255,"1,275,000","49,328",OP,20150811,KRDRVOPK2I
KR4201K82577,201K8257,코스피200 C 201508 257.5,0.01,3,0.00,0.01,0.01,0.01,33.00,0.01,415,"2,075,000","45,378",OP,20150811,KRDRVOPK2I
KR4201K82601,201K8260,코스피200 C 201508 260.0,0.01,3,0.00,0.01,0.01,0.01,37.00,0.01,"5,430","27,150,000","37,083",OP,20150811,KRDRVOPK2I
KR4201K82627,201K8262,코스피200 C 201508 262.5,0.01,3,0.00,0.01,0.01,0.01,40.00,0.01,200,"1,000,000","27,688",OP,20150811,KRDRVOPK2I
KR4201K82650,201K8265,코스피200 C 201508 265.0,0.01,3,0.00,0.01,0.01,0.01,43.00,0.01,315,"1,575,000","36,956",OP,20150811,KRDRVOPK2I
KR4201K82676,201K8267,코스피200 C 201508 267.5,0.01,3,0.00,0.01,0.01,0.01,47.00,0.01,108,"540,000","19,757",OP,20150811,KRDRVOPK2I
KR4201K82700,201K8270,코스피200 C 201508 270.0,0.01,3,0.00,0.01,0.01,0.01,51.00,0.01,36,"180,000","15,503",OP,20150811,KRDRVOPK2I
KR4201K82726,201K8272,코스피200 C 201508 272.5,0.01,3,0.00,0.01,0.01,0.01,53.00,0.01,40,"200,000","10,984",OP,20150811,KRDRVOPK2I
KR4201K82759,201K8275,코스피200 C 201508 275.0,0.01,3,0.00,0.01,0.01,0.01,53.00,0.01,1,"5,000","9,077",OP,20150811,KRDRVOPK2I
KR4201K82775,201K8277,코스피200 C 201508 277.5,-,0,-,-,-,-,14.00,0.01,0,0,"9,174",OP,20150811,KRDRVOPK2I
KR4201K82809,201K8280,코스피200 C 201508 280.0,0.01,3,0.00,0.01,0.01,0.01,59.00,0.01,1,"5,000","4,703",OP,20150811,KRDRVOPK2I
KR4201K82825,201K8282,코스피200 C 201508 282.5,-,0,-,-,-,-,14.00,0.01,0,0,"11,541",OP,20150811,KRDRVOPK2I
KR4201K82858,201K8285,코스피200 C 201508 285.0,-,0,-,-,-,-,14.00,0.01,0,0,"4,145",OP,20150811,KRDRVOPK2I
KR4201K82874,201K8287,코스피200 C 201508 287.5,-,0,-,-,-,-,14.00,0.01,0,0,"1,718",OP,20150811,KRDRVOPK2I
KR4201K82908,201K8290,코스피200 C 201508 290.0,-,0,-,-,-,-,14.00,0.01,0,0,"2,123",OP,20150811,KRDRVOPK2I
KR4201K82924,201K8292,코스피200 C 201508 292.5,-,0,-,-,-,-,14.00,0.01,0,0,"1,253",OP,20150811,KRDRVOPK2I
KR4201K82957,201K8295,코스피200 C 201508 295.0,0.01,3,0.00,0.01,0.01,0.01,80.00,0.01,1,"5,000","1,770",OP,20150811,KRDRVOPK2I
KR4201K82973,201K8297,코스피200 C 201508 297.5,-,0,-,-,-,-,14.00,0.01,0,0,"1,016",OP,20150811,KRDRVOPK2I
KR4201K83005,201K8300,코스피200 C 201508 300.0,-,0,-,-,-,-,14.00,0.01,0,0,"1,042",OP,20150811,KRDRVOPK2I
KR4201K83021,201K8302,코스피200 C 201508 302.5,0.01,3,0.00,0.01,0.01,0.01,90.00,0.01,3,"15,000","3,246",OP,20150811,KRDRVOPK2I
