ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201N42658,201N4265,코스피200 C 201804 265.0,47.50,1,0.60,45.60,47.50,45.40,3.00,47.50,62,"713,712,500",669,OP,2018-03-26,KRDRVOPK2I
KR4201N42674,201N4267,코스피200 C 201804 267.5,-,0,-,-,-,-,17.00,47.30,0,0,54,OP,2018-03-26,KRDRVOPK2I
KR4201N42708,201N4270,코스피200 C 201804 270.0,-,0,-,-,-,-,17.00,44.80,0,0,168,OP,2018-03-26,KRDRVOPK2I
KR4201N42724,201N4272,코스피200 C 201804 272.5,-,0,-,-,-,-,17.00,42.30,0,0,0,OP,2018-03-26,KRDRVOPK2I
KR4201N42757,201N4275,코스피200 C 201804 275.0,-,0,-,-,-,-,17.00,39.85,0,0,0,OP,2018-03-26,KRDRVOPK2I
KR4201N42773,201N4277,코스피200 C 201804 277.5,-,0,-,-,-,-,17.00,37.35,0,0,0,OP,2018-03-26,KRDRVOPK2I
KR4201N42807,201N4280,코스피200 C 201804 280.0,30.25,2,-5.35,30.25,30.25,30.25,24.00,30.25,1,"7,562,500",354,OP,2018-03-26,KRDRVOPK2I
KR4201N42823,201N4282,코스피200 C 201804 282.5,-,0,-,-,-,-,17.00,32.35,0,0,1,OP,2018-03-26,KRDRVOPK2I
KR4201N42856,201N4285,코스피200 C 201804 285.0,-,0,-,-,-,-,17.00,29.85,0,0,270,OP,2018-03-26,KRDRVOPK2I
KR4201N42872,201N4287,코스피200 C 201804 287.5,-,0,-,-,-,-,17.00,27.35,0,0,42,OP,2018-03-26,KRDRVOPK2I
KR4201N42906,201N4290,코스피200 C 201804 290.0,-,0,-,-,-,-,17.00,24.90,0,0,134,OP,2018-03-26,KRDRVOPK2I
KR4201N42922,201N4292,코스피200 C 201804 292.5,-,0,-,-,-,-,17.00,22.45,2,"10,025,000",12,OP,2018-03-26,KRDRVOPK2I
KR4201N42955,201N4295,코스피200 C 201804 295.0,18.35,2,-2.15,17.10,18.50,17.10,20.00,18.35,9,"40,900,000",61,OP,2018-03-26,KRDRVOPK2I
KR4201N42971,201N4297,코스피200 C 201804 297.5,14.25,2,-1.15,14.90,14.90,14.25,23.00,14.25,17,"62,075,000",27,OP,2018-03-26,KRDRVOPK2I
KR4201N43003,201N4300,코스피200 C 201804 300.0,14.85,1,0.70,12.95,14.85,12.10,20.00,14.85,109,"373,425,000",409,OP,2018-03-26,KRDRVOPK2I
KR4201N43029,201N4302,코스피200 C 201804 302.5,13.40,1,1.45,10.30,13.50,10.30,20.00,13.40,50,"154,875,000",207,OP,2018-03-26,KRDRVOPK2I
KR4201N43052,201N4305,코스피200 C 201804 305.0,11.90,1,1.80,9.62,11.90,8.40,20.00,11.90,135,"338,357,500",762,OP,2018-03-26,KRDRVOPK2I
KR4201N43078,201N4307,코스피200 C 201804 307.5,9.50,1,0.80,7.83,9.50,6.65,19.00,9.50,807,"1,584,027,500","3,295",OP,2018-03-26,KRDRVOPK2I
KR4201N43102,201N4310,코스피200 C 201804 310.0,8.08,1,1.32,6.17,8.08,5.14,19.00,8.08,"3,756","5,687,120,000","3,989",OP,2018-03-26,KRDRVOPK2I
KR4201N43128,201N4312,코스피200 C 201804 312.5,6.42,1,1.15,4.72,6.42,3.86,18.00,6.42,"11,344","13,844,880,000","9,794",OP,2018-03-26,KRDRVOPK2I
KR4201N43151,201N4315,코스피200 C 201804 315.0,4.94,1,0.94,3.48,4.94,2.80,17.00,4.94,"56,000","52,167,622,500","20,476",OP,2018-03-26,KRDRVOPK2I
KR4201N43177,201N4317,코스피200 C 201804 317.5,3.69,1,0.73,2.55,3.69,1.98,17.00,3.69,"93,610","63,265,405,000","15,518",OP,2018-03-26,KRDRVOPK2I
KR4201N43201,201N4320,코스피200 C 201804 320.0,2.70,1,0.57,1.80,2.70,1.37,17.00,2.70,"150,420","75,045,442,500","28,551",OP,2018-03-26,KRDRVOPK2I
KR4201N43227,201N4322,코스피200 C 201804 322.5,1.90,1,0.36,1.21,1.90,0.94,16.00,1.90,"132,753","46,415,090,000","28,668",OP,2018-03-26,KRDRVOPK2I
KR4201N43250,201N4325,코스피200 C 201804 325.0,1.35,1,0.30,0.79,1.35,0.63,16.00,1.35,"163,027","40,273,810,000","33,019",OP,2018-03-26,KRDRVOPK2I
