ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201A31350,201A3135,KOSPI 200 콜옵션 0603 135.0,36.60,2,-5.40,39.05,39.05,36.60,32.00,36.60,3,"11,290,000",951,OP,2006-03-03,KRDRVOPK2I
KR4201A31370,201A3137,KOSPI 200 콜옵션 0603 137.5,34.10,2,-5.40,34.10,34.10,34.10,3.00,34.10,2,"6,820,000",221,OP,2006-03-03,KRDRVOPK2I
KR4201A31400,201A3140,KOSPI 200 콜옵션 0603 140.0,31.25,2,-5.75,35.80,35.80,31.25,3.00,31.25,3,"9,955,000",356,OP,2006-03-03,KRDRVOPK2I
KR4201A31420,201A3142,KOSPI 200 콜옵션 0603 142.5,-,2,-,-,-,-,18.40,29.10,0,0,153,OP,2006-03-03,KRDRVOPK2I
KR4201A31450,201A3145,KOSPI 200 콜옵션 0603 145.0,28.30,2,-3.70,31.05,31.05,28.30,64.00,28.30,9,"26,765,000",480,OP,2006-03-03,KRDRVOPK2I
KR4201A31470,201A3147,KOSPI 200 콜옵션 0603 147.5,26.85,2,-2.65,27.00,27.00,26.85,32.00,26.85,3,"8,075,000",317,OP,2006-03-03,KRDRVOPK2I
KR4201A31500,201A3150,KOSPI 200 콜옵션 0603 150.0,22.95,2,-4.90,26.55,26.55,22.95,3.00,22.95,19,"48,420,000","1,373",OP,2006-03-03,KRDRVOPK2I
KR4201A31520,201A3152,KOSPI 200 콜옵션 0603 152.5,-,2,-,-,-,-,18.40,19.10,0,0,657,OP,2006-03-03,KRDRVOPK2I
KR4201A31550,201A3155,KOSPI 200 콜옵션 0603 155.0,16.05,2,-5.85,21.00,21.00,16.05,3.00,16.05,5,"8,905,000",767,OP,2006-03-03,KRDRVOPK2I
KR4201A31570,201A3157,KOSPI 200 콜옵션 0603 157.5,14.00,2,-6.65,17.00,17.00,14.00,3.00,14.00,7,"10,150,000","1,509",OP,2006-03-03,KRDRVOPK2I
KR4201A31600,201A3160,KOSPI 200 콜옵션 0603 160.0,11.60,2,-5.35,16.30,16.50,11.20,3.00,11.60,319,"428,690,000","5,707",OP,2006-03-03,KRDRVOPK2I
KR4201A31620,201A3162,KOSPI 200 콜옵션 0603 162.5,9.15,2,-5.30,13.85,13.85,8.00,3.00,9.15,442,"492,655,000","4,192",OP,2006-03-03,KRDRVOPK2I
KR4201A31650,201A3165,KOSPI 200 콜옵션 0603 165.0,6.75,2,-5.25,11.55,11.75,6.30,3.00,6.75,781,"596,885,000","16,041",OP,2006-03-03,KRDRVOPK2I
KR4201A31670,201A3167,KOSPI 200 콜옵션 0603 167.5,4.55,2,-5.00,9.40,9.70,4.15,16.00,4.55,"5,036","2,451,055,000","13,342",OP,2006-03-03,KRDRVOPK2I
KR4201A31700,201A3170,KOSPI 200 콜옵션 0603 170.0,2.70,2,-4.50,6.80,7.10,2.40,17.50,2.70,"33,396","10,899,661,000","32,216",OP,2006-03-03,KRDRVOPK2I
KR4201A31720,201A3172,KOSPI 200 콜옵션 0603 172.5,1.33,2,-3.67,4.80,5.00,1.16,17.40,1.33,"227,389","38,878,090,000","70,442",OP,2006-03-03,KRDRVOPK2I
KR4201A31750,201A3175,KOSPI 200 콜옵션 0603 175.0,0.50,2,-2.50,2.72,3.05,0.44,16.90,0.50,"1,136,064","94,326,387,000","164,371",OP,2006-03-03,KRDRVOPK2I
KR4201A31770,201A3177,KOSPI 200 콜옵션 0603 177.5,0.18,2,-1.47,1.65,1.65,0.14,17.60,0.18,"1,972,979","95,626,995,000","226,816",OP,2006-03-03,KRDRVOPK2I
