ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201581070,20158107,KOSPI 200 콜옵션 0508 107.5,36.65,1,0.40,36.25,36.65,36.15,3.00,36.65,16,"58,210,000","2,644",OP,20050802,KRDRVOPK2I
KR4201581100,20158110,KOSPI 200 콜옵션 0508 110.0,-,1,-,-,-,-,14.70,34.10,0,0,"1,274",OP,20050802,KRDRVOPK2I
KR4201581120,20158112,KOSPI 200 콜옵션 0508 112.5,30.80,2,-0.15,24.55,30.80,24.55,3.00,30.80,16,"39,905,000",408,OP,20050802,KRDRVOPK2I
KR4201581150,20158115,KOSPI 200 콜옵션 0508 115.0,28.30,2,-0.15,28.30,28.30,28.30,3.00,28.30,1,"2,830,000",421,OP,20050802,KRDRVOPK2I
KR4201581170,20158117,KOSPI 200 콜옵션 0508 117.5,26.15,1,0.15,26.15,26.15,26.15,3.00,26.15,8,"20,920,000",235,OP,20050802,KRDRVOPK2I
KR4201581200,20158120,KOSPI 200 콜옵션 0508 120.0,23.70,2,-0.05,23.65,23.70,23.65,3.00,23.70,3,"7,100,000","1,163",OP,20050802,KRDRVOPK2I
KR4201581220,20158122,KOSPI 200 콜옵션 0508 122.5,-,1,-,-,-,-,14.70,21.60,0,0,"1,138",OP,20050802,KRDRVOPK2I
KR4201581250,20158125,KOSPI 200 콜옵션 0508 125.0,19.15,1,0.45,18.65,19.15,18.45,3.00,19.15,107,"199,535,000","2,819",OP,20050802,KRDRVOPK2I
KR4201581270,20158127,KOSPI 200 콜옵션 0508 127.5,16.75,1,0.70,16.20,16.75,15.85,3.00,16.75,222,"357,800,000","5,900",OP,20050802,KRDRVOPK2I
KR4201581300,20158130,KOSPI 200 콜옵션 0508 130.0,14.20,1,0.60,13.35,14.20,13.30,3.00,14.20,205,"280,125,000","9,413",OP,20050802,KRDRVOPK2I
KR4201581320,20158132,KOSPI 200 콜옵션 0508 132.5,11.70,1,0.55,11.30,11.70,10.80,3.00,11.70,234,"262,310,000","12,109",OP,20050802,KRDRVOPK2I
KR4201581350,20158135,KOSPI 200 콜옵션 0508 135.0,9.25,1,0.45,8.55,9.25,8.25,3.00,9.25,"1,014","880,240,000","28,366",OP,20050802,KRDRVOPK2I
KR4201581370,20158137,KOSPI 200 콜옵션 0508 137.5,6.85,1,0.50,6.35,6.85,5.90,3.00,6.85,"3,841","2,420,075,000","58,084",OP,20050802,KRDRVOPK2I
KR4201581400,20158140,KOSPI 200 콜옵션 0508 140.0,4.60,1,0.45,4.20,4.60,3.75,15.00,4.60,"17,361","7,082,185,000","87,631",OP,20050802,KRDRVOPK2I
KR4201581420,20158142,KOSPI 200 콜옵션 0508 142.5,2.59,1,0.38,2.20,2.59,1.96,15.00,2.59,"227,405","50,474,840,000","133,602",OP,20050802,KRDRVOPK2I
KR4201581450,20158145,KOSPI 200 콜옵션 0508 145.0,1.13,1,0.19,0.90,1.13,0.81,14.60,1.13,"1,240,691","115,780,351,000","187,642",OP,20050802,KRDRVOPK2I
KR4201581470,20158147,KOSPI 200 콜옵션 0508 147.5,0.36,1,0.06,0.28,0.36,0.24,14.30,0.36,"1,131,418","32,465,683,000","370,133",OP,20050802,KRDRVOPK2I
KR4201581500,20158150,KOSPI 200 콜옵션 0508 150.0,0.09,1,0.01,0.08,0.09,0.06,14.70,0.09,"458,940","3,550,836,000","245,592",OP,20050802,KRDRVOPK2I
KR4201581520,20158152,KOSPI 200 콜옵션 0508 152.5,0.02,3,0.00,0.02,0.03,0.01,15.30,0.02,"472,727","953,489,000","168,704",OP,20050802,KRDRVOPK2I
KR4201581550,20158155,KOSPI 200 콜옵션 0508 155.0,0.01,3,0.00,0.01,0.01,0.01,17.60,0.01,"56,359","56,359,000","56,359",OP,20050802,KRDRVOPK2I
KR4201591100,20159110,KOSPI 200 콜옵션 0509 110.0,33.45,3,0.00,33.45,33.50,33.45,3.00,33.45,43,"143,875,000","1,912",OP,20050802,KRDRVOPK2I
KR4201591120,20159112,KOSPI 200 콜옵션 0509 112.5,-,1,-,-,-,-,14.70,31.45,0,0,19,OP,20050802,KRDRVOPK2I
KR4201591150,20159115,KOSPI 200 콜옵션 0509 115.0,-,1,-,-,-,-,14.70,29.00,0,0,184,OP,20050802,KRDRVOPK2I
KR4201591170,20159117,KOSPI 200 콜옵션 0509 117.5,-,1,-,-,-,-,14.70,26.50,0,0,30,OP,20050802,KRDRVOPK2I
KR4201591200,20159120,KOSPI 200 콜옵션 0509 120.0,23.25,2,-0.25,23.60,23.60,23.25,3.00,23.25,10,"23,385,000",864,OP,20050802,KRDRVOPK2I
KR4201591220,20159122,KOSPI 200 콜옵션 0509 122.5,-,1,-,-,-,-,14.70,21.55,0,0,174,OP,20050802,KRDRVOPK2I
KR4201591250,20159125,KOSPI 200 콜옵션 0509 125.0,18.50,1,0.30,18.50,18.50,18.50,3.00,18.50,1,"1,850,000","1,436",OP,20050802,KRDRVOPK2I
KR4201591270,20159127,KOSPI 200 콜옵션 0509 127.5,-,1,-,-,-,-,14.70,16.65,0,0,"2,297",OP,20050802,KRDRVOPK2I
KR4201591300,20159130,KOSPI 200 콜옵션 0509 130.0,14.10,1,0.25,13.55,14.10,13.55,3.00,14.10,24,"33,415,000","9,351",OP,20050802,KRDRVOPK2I
KR4201591320,20159132,KOSPI 200 콜옵션 0509 132.5,11.55,3,0.00,11.60,11.60,11.55,3.00,11.55,25,"28,950,000","2,952",OP,20050802,KRDRVOPK2I
