ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201571070,20157107,KOSPI 200 콜옵션 0507 107.5,22.15,1,1.30,21.85,22.15,21.35,32.00,22.15,4,"8,720,000","2,358",OP,2005-06-30,KRDRVOPK2I
KR4201571100,20157110,KOSPI 200 콜옵션 0507 110.0,19.40,1,1.05,19.15,19.65,19.15,3.00,19.40,74,"143,475,000",979,OP,2005-06-30,KRDRVOPK2I
KR4201571120,20157112,KOSPI 200 콜옵션 0507 112.5,-,1,-,-,-,-,13.50,16.95,0,0,755,OP,2005-06-30,KRDRVOPK2I
KR4201571150,20157115,KOSPI 200 콜옵션 0507 115.0,14.45,1,1.30,13.05,14.75,13.05,3.00,14.45,131,"185,045,000","2,726",OP,2005-06-30,KRDRVOPK2I
KR4201571170,20157117,KOSPI 200 콜옵션 0507 117.5,12.30,1,1.95,11.65,12.30,11.30,24.00,12.30,160,"183,995,000","3,737",OP,2005-06-30,KRDRVOPK2I
KR4201571200,20157120,KOSPI 200 콜옵션 0507 120.0,9.40,1,0.90,9.00,9.90,9.00,3.00,9.40,326,"308,335,000","12,763",OP,2005-06-30,KRDRVOPK2I
KR4201571220,20157122,KOSPI 200 콜옵션 0507 122.5,7.10,1,1.05,6.15,7.45,6.10,8.00,7.10,"1,952","1,368,360,000","16,577",OP,2005-06-30,KRDRVOPK2I
KR4201571250,20157125,KOSPI 200 콜옵션 0507 125.0,4.75,1,0.85,3.90,5.15,3.85,13.00,4.75,"9,071","4,321,145,000","36,712",OP,2005-06-30,KRDRVOPK2I
KR4201571270,20157127,KOSPI 200 콜옵션 0507 127.5,2.73,1,0.63,2.00,3.05,2.00,13.80,2.73,"138,373","36,212,187,000","80,610",OP,2005-06-30,KRDRVOPK2I
KR4201571300,20157130,KOSPI 200 콜옵션 0507 130.0,1.19,1,0.35,0.84,1.44,0.82,13.10,1.19,"1,308,122","153,796,886,000","137,969",OP,2005-06-30,KRDRVOPK2I
KR4201571320,20157132,KOSPI 200 콜옵션 0507 132.5,0.42,1,0.17,0.23,0.51,0.23,13.40,0.42,"1,883,535","73,022,961,000","236,758",OP,2005-06-30,KRDRVOPK2I
KR4201571350,20157135,KOSPI 200 콜옵션 0507 135.0,0.11,1,0.05,0.06,0.14,0.05,13.60,0.11,"957,891","9,949,687,000","265,804",OP,2005-06-30,KRDRVOPK2I
KR4201571370,20157137,KOSPI 200 콜옵션 0507 137.5,0.03,1,0.01,0.02,0.05,0.01,14.40,0.03,"446,004","1,315,021,000","244,953",OP,2005-06-30,KRDRVOPK2I
KR4201571400,20157140,KOSPI 200 콜옵션 0507 140.0,0.01,3,0.00,0.01,0.02,0.01,15.80,0.01,"76,973","79,473,000","236,064",OP,2005-06-30,KRDRVOPK2I
KR4201581070,20158107,KOSPI 200 콜옵션 0508 107.5,21.80,1,1.05,21.80,21.80,21.80,3.00,21.80,1,"2,180,000",278,OP,2005-06-30,KRDRVOPK2I
KR4201581100,20158110,KOSPI 200 콜옵션 0508 110.0,19.50,1,1.10,19.50,19.50,19.50,16.00,19.50,1,"1,950,000",70,OP,2005-06-30,KRDRVOPK2I
KR4201581120,20158112,KOSPI 200 콜옵션 0508 112.5,-,1,-,-,-,-,13.50,16.85,0,0,47,OP,2005-06-30,KRDRVOPK2I
KR4201581150,20158115,KOSPI 200 콜옵션 0508 115.0,15.00,1,1.50,14.05,15.00,14.05,3.00,15.00,22,"32,785,000",24,OP,2005-06-30,KRDRVOPK2I
KR4201581170,20158117,KOSPI 200 콜옵션 0508 117.5,12.20,3,0.00,12.20,12.20,12.20,16.00,12.20,1,"1,220,000",12,OP,2005-06-30,KRDRVOPK2I
KR4201581200,20158120,KOSPI 200 콜옵션 0508 120.0,10.10,1,1.25,9.85,10.10,9.85,12.00,10.10,9,"9,025,000",392,OP,2005-06-30,KRDRVOPK2I
KR4201581220,20158122,KOSPI 200 콜옵션 0508 122.5,6.80,3,0.00,6.80,6.80,6.80,13.50,6.80,1,"680,000",413,OP,2005-06-30,KRDRVOPK2I
KR4201581250,20158125,KOSPI 200 콜옵션 0508 125.0,5.70,1,0.75,4.85,5.95,4.85,14.50,5.70,98,"55,570,000","1,310",OP,2005-06-30,KRDRVOPK2I
KR4201581270,20158127,KOSPI 200 콜옵션 0508 127.5,3.80,1,0.60,3.35,4.00,3.35,13.50,3.80,121,"44,045,000","2,661",OP,2005-06-30,KRDRVOPK2I
KR4201581300,20158130,KOSPI 200 콜옵션 0508 130.0,2.42,1,0.49,1.95,2.57,1.95,13.80,2.42,857,"205,534,000","5,227",OP,2005-06-30,KRDRVOPK2I
KR4201581320,20158132,KOSPI 200 콜옵션 0508 132.5,1.37,1,0.35,1.05,1.48,1.05,13.50,1.37,"2,613","352,120,000","8,520",OP,2005-06-30,KRDRVOPK2I
KR4201581350,20158135,KOSPI 200 콜옵션 0508 135.0,0.69,1,0.19,0.49,0.75,0.49,13.30,0.69,"7,765","507,220,000","9,452",OP,2005-06-30,KRDRVOPK2I
KR4201581370,20158137,KOSPI 200 콜옵션 0508 137.5,0.34,1,0.12,0.22,0.34,0.22,13.70,0.34,"9,143","258,789,000","15,471",OP,2005-06-30,KRDRVOPK2I
KR4201581400,20158140,KOSPI 200 콜옵션 0508 140.0,0.13,1,0.04,0.09,0.15,0.09,13.30,0.13,"8,477","104,715,000","18,099",OP,2005-06-30,KRDRVOPK2I
KR4201591100,20159110,KOSPI 200 콜옵션 0509 110.0,-,1,-,-,-,-,13.50,19.05,0,0,"1,788",OP,2005-06-30,KRDRVOPK2I
KR4201591120,20159112,KOSPI 200 콜옵션 0509 112.5,-,0,-,-,-,-,13.50,16.25,0,0,9,OP,2005-06-30,KRDRVOPK2I
KR4201591150,20159115,KOSPI 200 콜옵션 0509 115.0,-,1,-,-,-,-,13.50,14.30,0,0,19,OP,2005-06-30,KRDRVOPK2I
KR4201591170,20159117,KOSPI 200 콜옵션 0509 117.5,-,0,-,-,-,-,13.50,11.65,0,0,1,OP,2005-06-30,KRDRVOPK2I
KR4201591200,20159120,KOSPI 200 콜옵션 0509 120.0,-,1,-,-,-,-,13.50,9.75,0,0,"1,115",OP,2005-06-30,KRDRVOPK2I
KR4201591220,20159122,KOSPI 200 콜옵션 0509 122.5,-,1,-,-,-,-,13.50,8.35,0,0,5,OP,2005-06-30,KRDRVOPK2I
KR4201591250,20159125,KOSPI 200 콜옵션 0509 125.0,-,1,-,-,-,-,13.50,6.50,0,0,"1,749",OP,2005-06-30,KRDRVOPK2I
KR4201591270,20159127,KOSPI 200 콜옵션 0509 127.5,-,0,-,-,-,-,13.50,4.85,0,0,"2,243",OP,2005-06-30,KRDRVOPK2I
KR4201591300,20159130,KOSPI 200 콜옵션 0509 130.0,3.55,1,0.65,3.10,3.55,3.05,14.50,3.55,413,"141,370,000","9,777",OP,2005-06-30,KRDRVOPK2I
KR4201591320,20159132,KOSPI 200 콜옵션 0509 132.5,2.30,1,0.42,2.18,2.33,2.10,14.30,2.30,88,"19,544,000","1,981",OP,2005-06-30,KRDRVOPK2I
KR4201591350,20159135,KOSPI 200 콜옵션 0509 135.0,1.45,1,0.17,1.30,1.48,1.28,14.10,1.45,232,"32,088,000","4,357",OP,2005-06-30,KRDRVOPK2I
KR4201591370,20159137,KOSPI 200 콜옵션 0509 137.5,0.86,1,0.20,0.73,1.20,0.73,14.10,0.86,68,"6,440,000",595,OP,2005-06-30,KRDRVOPK2I
KR4201591400,20159140,KOSPI 200 콜옵션 0509 140.0,0.48,1,0.11,0.39,0.50,0.39,13.90,0.48,396,"18,830,000","17,042",OP,2005-06-30,KRDRVOPK2I
KR42015C1150,2015C115,KOSPI 200 콜옵션 0512 115.0,-,1,-,-,-,-,13.50,15.80,0,0,0,OP,2005-06-30,KRDRVOPK2I
KR42015C1200,2015C120,KOSPI 200 콜옵션 0512 120.0,-,0,-,-,-,-,13.50,11.70,0,0,0,OP,2005-06-30,KRDRVOPK2I
KR42015C1250,2015C125,KOSPI 200 콜옵션 0512 125.0,-,0,-,-,-,-,13.50,8.60,0,0,29,OP,2005-06-30,KRDRVOPK2I
KR42015C1300,2015C130,KOSPI 200 콜옵션 0512 130.0,5.80,1,0.55,5.25,6.00,5.20,14.50,5.80,7,"3,860,000",559,OP,2005-06-30,KRDRVOPK2I
KR42015C1350,2015C135,KOSPI 200 콜옵션 0512 135.0,3.50,1,0.45,3.20,3.50,3.10,14.40,3.50,4,"1,325,000",644,OP,2005-06-30,KRDRVOPK2I
KR42015C1400,2015C140,KOSPI 200 콜옵션 0512 140.0,1.86,1,0.19,1.70,1.95,1.70,13.90,1.86,142,"25,788,000","5,137",OP,2005-06-30,KRDRVOPK2I
