ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201F62405,201F6240,코스피200 C 201106 240.0,30.95,1,0.40,31.30,32.30,30.60,3.00,30.95,52,"162,955,000","2,267",OP,20110524,KRDRVOPK2I
KR4201F62421,201F6242,코스피200 C 201106 242.5,-,1,-,-,-,-,15.60,28.50,0,0,53,OP,20110524,KRDRVOPK2I
KR4201F62454,201F6245,코스피200 C 201106 245.0,26.00,1,0.40,24.95,27.55,24.95,3.00,26.00,9,"23,600,000","4,324",OP,20110524,KRDRVOPK2I
KR4201F62470,201F6247,코스피200 C 201106 247.5,24.20,3,0.00,24.20,24.20,24.20,24.00,24.20,1,"2,420,000",63,OP,20110524,KRDRVOPK2I
KR4201F62504,201F6250,코스피200 C 201106 250.0,22.65,1,1.90,22.50,22.65,20.95,3.00,22.65,10,"21,415,000","1,567",OP,20110524,KRDRVOPK2I
KR4201F62520,201F6252,코스피200 C 201106 252.5,-,0,-,-,-,-,15.60,18.80,0,0,80,OP,20110524,KRDRVOPK2I
KR4201F62553,201F6255,코스피200 C 201106 255.0,16.75,1,0.55,15.75,17.85,15.75,3.00,16.75,119,"199,090,000","3,889",OP,20110524,KRDRVOPK2I
KR4201F62579,201F6257,코스피200 C 201106 257.5,14.65,1,0.75,14.05,15.15,14.05,3.00,14.65,22,"31,935,000",255,OP,20110524,KRDRVOPK2I
KR4201F62603,201F6260,코스피200 C 201106 260.0,12.05,1,0.25,11.65,13.25,11.50,3.00,12.05,"1,498","1,843,200,000","1,752",OP,20110524,KRDRVOPK2I
KR4201F62629,201F6262,코스피200 C 201106 262.5,9.95,1,0.15,11.60,11.60,9.55,3.00,9.95,"1,826","1,896,380,000","1,265",OP,20110524,KRDRVOPK2I
KR4201F62652,201F6265,코스피200 C 201106 265.0,8.35,1,0.35,7.55,9.25,7.55,12.00,8.35,"4,965","4,220,230,000","7,270",OP,20110524,KRDRVOPK2I
KR4201F62678,201F6267,코스피200 C 201106 267.5,6.60,1,0.30,6.05,7.45,6.05,13.80,6.60,"9,597","6,429,250,000","4,127",OP,20110524,KRDRVOPK2I
KR4201F62702,201F6270,코스피200 C 201106 270.0,5.00,1,0.15,4.90,5.80,4.60,14.30,5.00,"39,180","20,356,900,000","21,241",OP,20110524,KRDRVOPK2I
KR4201F62728,201F6272,코스피200 C 201106 272.5,3.85,1,0.10,3.55,4.40,3.35,15.50,3.85,"63,509","24,473,540,000","19,615",OP,20110524,KRDRVOPK2I
KR4201F62751,201F6275,코스피200 C 201106 275.0,2.72,1,0.01,2.62,3.20,2.38,15.50,2.72,"543,687","149,505,057,000","50,059",OP,20110524,KRDRVOPK2I
KR4201F62777,201F6277,코스피200 C 201106 277.5,1.94,1,0.14,1.75,2.23,1.60,16.00,1.94,"688,626","132,094,772,000","71,793",OP,20110524,KRDRVOPK2I
KR4201F62801,201F6280,코스피200 C 201106 280.0,1.15,2,-0.08,1.15,1.46,1.03,15.30,1.15,"1,072,642","133,180,065,000","122,832",OP,20110524,KRDRVOPK2I
KR4201F62827,201F6282,코스피200 C 201106 282.5,0.75,1,0.01,0.74,0.92,0.63,15.70,0.75,"1,071,998","82,497,390,000","125,870",OP,20110524,KRDRVOPK2I
KR4201F62850,201F6285,코스피200 C 201106 285.0,0.45,3,0.00,0.40,0.56,0.38,15.80,0.45,"875,651","40,607,787,000","176,521",OP,20110524,KRDRVOPK2I
KR4201F62876,201F6287,코스피200 C 201106 287.5,0.27,3,0.00,0.23,0.33,0.22,16.00,0.27,"663,870","18,389,008,000","135,564",OP,20110524,KRDRVOPK2I
KR4201F62900,201F6290,코스피200 C 201106 290.0,0.16,2,-0.01,0.15,0.20,0.14,16.20,0.16,"606,424","10,148,883,000","173,800",OP,20110524,KRDRVOPK2I
KR4201F62926,201F6292,코스피200 C 201106 292.5,0.11,3,0.00,0.09,0.13,0.09,16.90,0.11,"199,875","2,138,345,000","117,877",OP,20110524,KRDRVOPK2I
KR4201F62959,201F6295,코스피200 C 201106 295.0,0.08,3,0.00,0.07,0.09,0.06,17.70,0.08,"230,569","1,781,127,000","234,849",OP,20110524,KRDRVOPK2I
KR4201F62975,201F6297,코스피200 C 201106 297.5,0.05,2,-0.01,0.04,0.06,0.04,18.10,0.05,"49,732","259,753,000","103,097",OP,20110524,KRDRVOPK2I
KR4201F63007,201F6300,코스피200 C 201106 300.0,0.04,2,-0.01,0.04,0.05,0.03,19.00,0.04,"108,338","427,548,000","179,246",OP,20110524,KRDRVOPK2I
KR4201F63023,201F6302,코스피200 C 201106 302.5,0.03,3,0.00,0.03,0.03,0.02,19.90,0.03,"19,644","57,807,000","85,184",OP,20110524,KRDRVOPK2I
KR4201F63056,201F6305,코스피200 C 201106 305.0,0.02,2,-0.01,0.02,0.03,0.01,20.20,0.02,"45,935","92,023,000","76,720",OP,20110524,KRDRVOPK2I
