ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201280770,20128077,KOSPI 200 콜옵션 0208  77.5,13.85,2,-1.75,13.50,13.85,12.40,56.00,13.85,45,"59,865,000","1,204",OP,2002-07-24,KRDRVOPK2I
KR4201280800,20128080,KOSPI 200 콜옵션 0208  80.0,11.20,2,-2.40,11.50,11.90,10.15,44.00,11.20,"1,854","2,001,130,000","3,798",OP,2002-07-24,KRDRVOPK2I
KR4201280820,20128082,KOSPI 200 콜옵션 0208  82.5,9.30,2,-2.40,9.20,9.30,8.10,50.00,9.30,404,"356,715,000","1,028",OP,2002-07-24,KRDRVOPK2I
KR4201280850,20128085,KOSPI 200 콜옵션 0208  85.0,6.95,2,-2.50,7.40,7.40,6.05,42.00,6.95,"5,113","3,346,585,000","4,765",OP,2002-07-24,KRDRVOPK2I
KR4201280870,20128087,KOSPI 200 콜옵션 0208  87.5,5.25,2,-2.15,6.15,6.15,4.40,43.50,5.25,"2,505","1,246,270,000","6,409",OP,2002-07-24,KRDRVOPK2I
KR4201280900,20128090,KOSPI 200 콜옵션 0208  90.0,3.85,2,-1.45,3.10,4.00,3.05,44.50,3.85,"27,252","9,558,290,000","35,570",OP,2002-07-24,KRDRVOPK2I
KR4201280920,20128092,KOSPI 200 콜옵션 0208  92.5,2.65,2,-1.05,2.70,2.77,2.01,44.00,2.65,"64,296","15,765,046,000","45,854",OP,2002-07-24,KRDRVOPK2I
KR4201280950,20128095,KOSPI 200 콜옵션 0208  95.0,1.80,2,-0.85,1.52,1.83,1.35,44.50,1.80,"215,260","34,605,666,000","76,987",OP,2002-07-24,KRDRVOPK2I
KR4201280970,20128097,KOSPI 200 콜옵션 0208  97.5,1.20,2,-0.57,1.13,1.20,0.86,45.30,1.20,"523,590","53,513,489,000","111,832",OP,2002-07-24,KRDRVOPK2I
KR4201281000,20128100,KOSPI 200 콜옵션 0208 100.0,0.74,2,-0.36,0.66,0.75,0.53,45.30,0.74,"1,247,029","79,072,258,000","250,624",OP,2002-07-24,KRDRVOPK2I
KR4201281020,20128102,KOSPI 200 콜옵션 0208 102.5,0.47,2,-0.22,0.40,0.47,0.32,45.90,0.47,"595,088","22,531,204,000","206,530",OP,2002-07-24,KRDRVOPK2I
KR4201281050,20128105,KOSPI 200 콜옵션 0208 105.0,0.28,2,-0.16,0.21,0.28,0.18,46.00,0.28,"842,099","18,801,532,000","254,995",OP,2002-07-24,KRDRVOPK2I
KR4201281070,20128107,KOSPI 200 콜옵션 0208 107.5,0.18,2,-0.09,0.13,0.18,0.10,47.10,0.18,"444,975","5,689,931,000","192,442",OP,2002-07-24,KRDRVOPK2I
