ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201M12174,201M1217,코스피200 C 201701 217.5,-,0,-,-,-,-,9.00,40.80,0,0,"1,167",OP,2016-12-19,KRDRVOPK2I
KR4201M12208,201M1220,코스피200 C 201701 220.0,-,0,-,-,-,-,9.00,38.30,0,0,153,OP,2016-12-19,KRDRVOPK2I
KR4201M12224,201M1222,코스피200 C 201701 222.5,-,0,-,-,-,-,9.00,35.80,0,0,2,OP,2016-12-19,KRDRVOPK2I
KR4201M12257,201M1225,코스피200 C 201701 225.0,-,0,-,-,-,-,9.00,33.30,0,0,5,OP,2016-12-19,KRDRVOPK2I
KR4201M12273,201M1227,코스피200 C 201701 227.5,-,0,-,-,-,-,9.00,30.80,0,0,2,OP,2016-12-19,KRDRVOPK2I
KR4201M12307,201M1230,코스피200 C 201701 230.0,-,0,-,-,-,-,9.00,28.30,0,0,4,OP,2016-12-19,KRDRVOPK2I
KR4201M12323,201M1232,코스피200 C 201701 232.5,-,0,-,-,-,-,9.00,25.80,0,0,1,OP,2016-12-19,KRDRVOPK2I
KR4201M12356,201M1235,코스피200 C 201701 235.0,-,0,-,-,-,-,9.00,23.30,0,0,14,OP,2016-12-19,KRDRVOPK2I
KR4201M12372,201M1237,코스피200 C 201701 237.5,-,0,-,-,-,-,9.00,20.80,0,0,14,OP,2016-12-19,KRDRVOPK2I
KR4201M12406,201M1240,코스피200 C 201701 240.0,-,0,-,-,-,-,9.00,18.30,0,0,297,OP,2016-12-19,KRDRVOPK2I
KR4201M12422,201M1242,코스피200 C 201701 242.5,15.90,1,0.25,15.70,15.90,15.70,3.00,15.90,2,"15,800,000",106,OP,2016-12-19,KRDRVOPK2I
KR4201M12455,201M1245,코스피200 C 201701 245.0,13.55,2,-0.40,13.60,13.60,13.55,3.00,13.55,2,"13,575,000",241,OP,2016-12-19,KRDRVOPK2I
KR4201M12471,201M1247,코스피200 C 201701 247.5,11.20,2,-0.05,11.00,11.20,11.00,3.00,11.20,25,"139,725,000",240,OP,2016-12-19,KRDRVOPK2I
KR4201M12505,201M1250,코스피200 C 201701 250.0,8.86,1,0.06,8.65,9.25,8.40,9.00,8.86,111,"482,150,000","1,032",OP,2016-12-19,KRDRVOPK2I
KR4201M12521,201M1252,코스피200 C 201701 252.5,6.80,2,-0.05,6.59,7.00,6.32,9.00,6.80,125,"418,600,000","2,408",OP,2016-12-19,KRDRVOPK2I
KR4201M12554,201M1255,코스피200 C 201701 255.0,4.79,1,0.12,4.20,5.09,4.20,10.00,4.79,790,"1,837,830,000","5,897",OP,2016-12-19,KRDRVOPK2I
KR4201M12570,201M1257,코스피200 C 201701 257.5,3.14,1,0.15,2.79,3.39,2.76,10.00,3.14,"17,632","26,935,845,000","10,135",OP,2016-12-19,KRDRVOPK2I
KR4201M12604,201M1260,코스피200 C 201701 260.0,1.85,1,0.02,1.65,2.06,1.62,9.00,1.85,"56,237","51,458,475,000","19,232",OP,2016-12-19,KRDRVOPK2I
KR4201M12620,201M1262,코스피200 C 201701 262.5,0.99,1,0.03,0.86,1.13,0.85,9.00,0.99,"55,604","27,201,875,000","24,628",OP,2016-12-19,KRDRVOPK2I
KR4201M12653,201M1265,코스피200 C 201701 265.0,0.47,2,-0.02,0.42,0.55,0.40,9.00,0.47,"54,972","12,916,785,000","25,402",OP,2016-12-19,KRDRVOPK2I
KR4201M12679,201M1267,코스피200 C 201701 267.5,0.21,2,-0.01,0.19,0.25,0.18,9.00,0.21,"39,751","4,174,250,000","25,949",OP,2016-12-19,KRDRVOPK2I
KR4201M12703,201M1270,코스피200 C 201701 270.0,0.09,2,-0.02,0.08,0.11,0.08,9.00,0.09,"32,910","1,601,685,000","24,255",OP,2016-12-19,KRDRVOPK2I
KR4201M12729,201M1272,코스피200 C 201701 272.5,0.04,2,-0.02,0.05,0.06,0.04,9.00,0.04,"19,555","472,465,000","23,539",OP,2016-12-19,KRDRVOPK2I
KR4201M12752,201M1275,코스피200 C 201701 275.0,0.02,2,-0.01,0.03,0.03,0.02,10.00,0.02,"11,774","167,125,000","16,824",OP,2016-12-19,KRDRVOPK2I
KR4201M12778,201M1277,코스피200 C 201701 277.5,0.01,2,-0.01,0.02,0.02,0.01,10.00,0.01,"6,694","46,375,000","22,262",OP,2016-12-19,KRDRVOPK2I
KR4201M12802,201M1280,코스피200 C 201701 280.0,0.01,3,0.00,0.01,0.01,0.01,11.00,0.01,"7,038","35,190,000","10,773",OP,2016-12-19,KRDRVOPK2I
KR4201M12828,201M1282,코스피200 C 201701 282.5,0.01,3,0.00,0.01,0.01,0.01,12.00,0.01,9,"45,000","5,483",OP,2016-12-19,KRDRVOPK2I
KR4201M12851,201M1285,코스피200 C 201701 285.0,0.01,3,0.00,0.01,0.01,0.01,13.00,0.01,2,"10,000","7,020",OP,2016-12-19,KRDRVOPK2I
KR4201M12877,201M1287,코스피200 C 201701 287.5,-,0,-,-,-,-,9.00,0.01,0,0,"1,742",OP,2016-12-19,KRDRVOPK2I
KR4201M12901,201M1290,코스피200 C 201701 290.0,0.01,3,0.00,0.01,0.01,0.01,16.00,0.01,1,"5,000","2,475",OP,2016-12-19,KRDRVOPK2I
KR4201M12927,201M1292,코스피200 C 201701 292.5,0.01,3,0.00,0.01,0.01,0.01,17.00,0.01,1,"5,000",146,OP,2016-12-19,KRDRVOPK2I
KR4201M22207,201M2220,코스피200 C 201702 220.0,-,0,-,-,-,-,9.00,38.55,0,0,0,OP,2016-12-19,KRDRVOPK2I
KR4201M22223,201M2222,코스피200 C 201702 222.5,-,0,-,-,-,-,9.00,36.05,0,0,0,OP,2016-12-19,KRDRVOPK2I
