ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201G52453,201G5245,코스피200 C 201205 245.0,20.80,2,-0.35,20.70,20.80,20.65,16.00,20.80,148,"307,690,000","4,986",OP,20120503,KRDRVOPK2I
KR4201G52479,201G5247,코스피200 C 201205 247.5,18.10,2,-0.90,18.40,18.50,18.10,16.00,18.10,68,"125,645,000",472,OP,20120503,KRDRVOPK2I
KR4201G52503,201G5250,코스피200 C 201205 250.0,16.00,2,-0.10,15.65,16.10,15.60,16.00,16.00,270,"428,495,000","2,979",OP,20120503,KRDRVOPK2I
KR4201G52529,201G5252,코스피200 C 201205 252.5,13.80,2,-0.05,11.45,13.80,11.45,16.00,13.80,175,"236,700,000","1,569",OP,20120503,KRDRVOPK2I
KR4201G52552,201G5255,코스피200 C 201205 255.0,11.40,2,-0.05,11.15,11.40,10.80,18.00,11.40,"1,431","1,575,300,000","5,459",OP,20120503,KRDRVOPK2I
KR4201G52578,201G5257,코스피200 C 201205 257.5,8.95,2,-0.35,8.95,9.00,8.40,16.00,8.95,"2,731","2,366,850,000","17,153",OP,20120503,KRDRVOPK2I
KR4201G52602,201G5260,코스피200 C 201205 260.0,6.55,2,-0.45,6.60,6.80,6.15,13.50,6.55,"11,296","7,321,265,000","26,179",OP,20120503,KRDRVOPK2I
KR4201G52628,201G5262,코스피200 C 201205 262.5,4.50,2,-0.20,4.55,4.80,4.15,13.50,4.50,"25,119","11,072,410,000","36,056",OP,20120503,KRDRVOPK2I
KR4201G52651,201G5265,코스피200 C 201205 265.0,2.79,2,-0.21,2.73,3.00,2.48,13.40,2.79,"389,207","105,293,609,000","81,541",OP,20120503,KRDRVOPK2I
KR4201G52677,201G5267,코스피200 C 201205 267.5,1.50,2,-0.27,1.52,1.66,1.28,13.00,1.50,"615,241","88,385,691,000","99,093",OP,20120503,KRDRVOPK2I
KR4201G52701,201G5270,코스피200 C 201205 270.0,0.66,2,-0.22,0.70,0.79,0.55,12.60,0.66,"806,964","51,966,801,000","153,674",OP,20120503,KRDRVOPK2I
KR4201G52727,201G5272,코스피200 C 201205 272.5,0.27,2,-0.12,0.31,0.32,0.20,12.80,0.27,"698,373","17,449,959,000","189,584",OP,20120503,KRDRVOPK2I
KR4201G52750,201G5275,코스피200 C 201205 275.0,0.09,2,-0.07,0.12,0.12,0.07,12.80,0.09,"436,857","4,180,077,000","198,019",OP,20120503,KRDRVOPK2I
KR4201G52776,201G5277,코스피200 C 201205 277.5,0.04,2,-0.03,0.05,0.05,0.03,13.70,0.04,"171,324","689,513,000","138,237",OP,20120503,KRDRVOPK2I
KR4201G52800,201G5280,코스피200 C 201205 280.0,0.02,2,-0.01,0.02,0.02,0.01,14.70,0.02,"82,182","160,091,000","159,485",OP,20120503,KRDRVOPK2I
KR4201G52826,201G5282,코스피200 C 201205 282.5,0.01,3,0.00,0.01,0.02,0.01,15.70,0.01,"97,483","98,092,000","108,773",OP,20120503,KRDRVOPK2I
KR4201G52859,201G5285,코스피200 C 201205 285.0,0.01,3,0.00,0.01,0.01,0.01,17.70,0.01,"5,430","5,430,000","112,372",OP,20120503,KRDRVOPK2I
KR4201G52875,201G5287,코스피200 C 201205 287.5,0.01,3,0.00,0.01,0.01,0.01,19.80,0.01,317,"317,000","132,038",OP,20120503,KRDRVOPK2I
KR4201G62155,201G6215,코스피200 C 201206 215.0,51.20,2,-0.35,51.30,51.55,51.20,16.00,51.20,5,"25,670,000","2,441",OP,20120503,KRDRVOPK2I
KR4201G62171,201G6217,코스피200 C 201206 217.5,-,1,-,-,-,-,13.00,49.45,0,0,67,OP,20120503,KRDRVOPK2I
KR4201G62205,201G6220,코스피200 C 201206 220.0,46.90,1,0.05,46.50,46.90,46.40,16.00,46.90,12,"55,930,000",434,OP,20120503,KRDRVOPK2I
KR4201G62221,201G6222,코스피200 C 201206 222.5,-,1,-,-,-,-,13.00,44.45,0,0,44,OP,20120503,KRDRVOPK2I
KR4201G62254,201G6225,코스피200 C 201206 225.0,-,1,-,-,-,-,13.00,41.95,0,0,140,OP,20120503,KRDRVOPK2I
KR4201G62270,201G6227,코스피200 C 201206 227.5,-,1,-,-,-,-,13.00,39.50,0,0,51,OP,20120503,KRDRVOPK2I
KR4201G62304,201G6230,코스피200 C 201206 230.0,36.85,1,0.25,36.85,36.85,36.85,16.00,36.85,1,"3,685,000",176,OP,20120503,KRDRVOPK2I
KR4201G62320,201G6232,코스피200 C 201206 232.5,34.10,2,-0.20,34.10,34.10,34.10,16.00,34.10,4,"13,640,000",132,OP,20120503,KRDRVOPK2I
KR4201G62353,201G6235,코스피200 C 201206 235.0,-,2,-,-,-,-,13.00,32.00,0,0,277,OP,20120503,KRDRVOPK2I
KR4201G62379,201G6237,코스피200 C 201206 237.5,-,1,-,-,-,-,13.00,29.55,0,0,165,OP,20120503,KRDRVOPK2I
KR4201G62403,201G6240,코스피200 C 201206 240.0,26.90,2,-0.40,27.00,27.00,26.90,16.00,26.90,2,"5,390,000","1,252",OP,20120503,KRDRVOPK2I
KR4201G62429,201G6242,코스피200 C 201206 242.5,24.40,2,-0.40,24.60,24.60,24.35,16.00,24.40,18,"44,085,000",97,OP,20120503,KRDRVOPK2I
KR4201G62452,201G6245,코스피200 C 201206 245.0,22.35,2,-0.55,22.35,22.35,22.35,8.00,22.35,1,"2,235,000","1,937",OP,20120503,KRDRVOPK2I
KR4201G62478,201G6247,코스피200 C 201206 247.5,-,2,-,-,-,-,13.00,19.75,0,0,188,OP,20120503,KRDRVOPK2I
KR4201G62502,201G6250,코스피200 C 201206 250.0,17.90,2,-0.30,17.80,18.00,17.60,16.00,17.90,39,"69,165,000","3,147",OP,20120503,KRDRVOPK2I
KR4201G62528,201G6252,코스피200 C 201206 252.5,15.60,2,-0.40,15.60,15.60,15.60,16.50,15.60,1,"1,560,000",168,OP,20120503,KRDRVOPK2I
KR4201G62551,201G6255,코스피200 C 201206 255.0,13.70,1,0.05,11.20,13.75,11.20,16.00,13.70,177,"236,730,000","1,409",OP,20120503,KRDRVOPK2I
KR4201G62577,201G6257,코스피200 C 201206 257.5,11.70,2,-0.20,11.70,11.70,11.30,15.50,11.70,180,"206,240,000",981,OP,20120503,KRDRVOPK2I
KR4201G62601,201G6260,코스피200 C 201206 260.0,9.85,2,-0.15,9.70,9.85,9.35,15.50,9.85,387,"370,110,000","3,512",OP,20120503,KRDRVOPK2I
KR4201G62627,201G6262,코스피200 C 201206 262.5,8.10,2,-0.15,8.05,8.10,7.65,15.00,8.10,976,"765,280,000","5,436",OP,20120503,KRDRVOPK2I
KR4201G62650,201G6265,코스피200 C 201206 265.0,6.50,2,-0.20,6.60,6.60,6.10,14.80,6.50,"1,869","1,172,820,000","10,371",OP,20120503,KRDRVOPK2I
KR4201G62676,201G6267,코스피200 C 201206 267.5,4.95,2,-0.30,5.10,5.15,4.75,14.00,4.95,"1,644","806,135,000","4,688",OP,20120503,KRDRVOPK2I
KR4201G62700,201G6270,코스피200 C 201206 270.0,3.80,2,-0.25,3.95,3.95,3.55,13.90,3.80,"3,928","1,454,445,000","16,720",OP,20120503,KRDRVOPK2I
