ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201140620,20114062,KOSPI 200 콜옵션 0104  62.5,4.90,2,-1.20,5.15,5.15,4.05,38.00,4.90,"1,031","489,765,000",958,OP,2001-03-13,KRDRVOPK2I
KR4201140650,20114065,KOSPI 200 콜옵션 0104  65.0,3.30,2,-0.80,2.60,3.55,2.60,36.50,3.30,"8,588","2,686,729,000","14,767",OP,2001-03-13,KRDRVOPK2I
KR4201140670,20114067,KOSPI 200 콜옵션 0104  67.5,2.18,2,-0.42,1.90,2.32,1.70,36.80,2.18,"7,582","1,564,132,000","6,949",OP,2001-03-13,KRDRVOPK2I
KR4201140700,20114070,KOSPI 200 콜옵션 0104  70.0,1.35,2,-0.35,1.20,1.48,1.01,36.80,1.35,"91,449","11,727,990,000","41,552",OP,2001-03-13,KRDRVOPK2I
KR4201140720,20114072,KOSPI 200 콜옵션 0104  72.5,0.80,2,-0.27,0.69,0.92,0.60,37.00,0.80,"17,893","1,349,457,000","17,307",OP,2001-03-13,KRDRVOPK2I
KR4201140750,20114075,KOSPI 200 콜옵션 0104  75.0,0.46,2,-0.15,0.40,0.53,0.34,37.50,0.46,"182,702","8,179,602,000","67,463",OP,2001-03-13,KRDRVOPK2I
KR4201140770,20114077,KOSPI 200 콜옵션 0104  77.5,0.27,2,-0.10,0.25,0.30,0.17,38.30,0.27,"29,844","706,092,000","25,333",OP,2001-03-13,KRDRVOPK2I
KR4201140800,20114080,KOSPI 200 콜옵션 0104  80.0,0.15,2,-0.05,0.13,0.16,0.09,38.80,0.15,"117,824","1,530,078,000","83,181",OP,2001-03-13,KRDRVOPK2I
KR4201140820,20114082,KOSPI 200 콜옵션 0104  82.5,0.06,2,-0.03,0.05,0.09,0.05,37.60,0.06,"28,817","204,162,000","41,059",OP,2001-03-13,KRDRVOPK2I
KR4201140850,20114085,KOSPI 200 콜옵션 0104  85.0,0.06,2,-0.01,0.04,0.06,0.03,41.80,0.06,"108,081","528,038,000","205,633",OP,2001-03-13,KRDRVOPK2I
KR4201150620,20115062,KOSPI 200 콜옵션 0105  62.5,-,2,-,-,-,-,36.70,5.85,0,0,0,OP,2001-03-13,KRDRVOPK2I
KR4201150650,20115065,KOSPI 200 콜옵션 0105  65.0,-,2,-,-,-,-,36.70,4.45,0,0,1,OP,2001-03-13,KRDRVOPK2I
KR4201150670,20115067,KOSPI 200 콜옵션 0105  67.5,-,2,-,-,-,-,36.70,3.30,0,0,0,OP,2001-03-13,KRDRVOPK2I
KR4201150700,20115070,KOSPI 200 콜옵션 0105  70.0,2.50,2,-1.00,2.50,2.50,2.00,36.50,2.50,22,"5,450,000",58,OP,2001-03-13,KRDRVOPK2I
KR4201150720,20115072,KOSPI 200 콜옵션 0105  72.5,-,2,-,-,-,-,36.70,1.75,0,0,31,OP,2001-03-13,KRDRVOPK2I
KR4201150750,20115075,KOSPI 200 콜옵션 0105  75.0,1.70,2,-0.65,1.50,1.70,1.50,42.80,1.70,7,"1,070,000",118,OP,2001-03-13,KRDRVOPK2I
KR4201150770,20115077,KOSPI 200 콜옵션 0105  77.5,-,2,-,-,-,-,36.70,0.89,0,0,17,OP,2001-03-13,KRDRVOPK2I
KR4201150800,20115080,KOSPI 200 콜옵션 0105  80.0,0.63,2,-0.27,1.07,1.07,0.60,39.00,0.63,36,"2,358,000",120,OP,2001-03-13,KRDRVOPK2I
KR4201150820,20115082,KOSPI 200 콜옵션 0105  82.5,0.41,2,-0.19,0.60,0.60,0.40,39.30,0.41,32,"1,301,000",101,OP,2001-03-13,KRDRVOPK2I
KR4201160570,20116057,KOSPI 200 콜옵션 0106  57.5,-,2,-,-,-,-,36.70,10.50,0,0,0,OP,2001-03-13,KRDRVOPK2I
