ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201M32107,201M3210,코스피200 C 201703 210.0,62.00,2,-0.35,62.20,62.40,62.00,64.00,-,11,"341,650,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32123,201M3212,코스피200 C 201703 212.5,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32156,201M3215,코스피200 C 201703 215.0,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32172,201M3217,코스피200 C 201703 217.5,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32206,201M3220,코스피200 C 201703 220.0,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32222,201M3222,코스피200 C 201703 222.5,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32255,201M3225,코스피200 C 201703 225.0,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32271,201M3227,코스피200 C 201703 227.5,-,0,-,-,-,-,8.00,-,0,0,0,OP,2017-03-09,KRDRVOPK2I
KR4201M32305,201M3230,코스피200 C 201703 230.0,42.00,2,-0.10,42.00,42.00,42.00,64.00,-,1,"21,000,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32321,201M3232,코스피200 C 201703 232.5,39.65,2,-0.15,39.65,39.65,39.65,64.00,-,1,"19,825,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32354,201M3235,코스피200 C 201703 235.0,36.95,2,-0.35,36.95,36.95,36.95,3.00,-,1,"18,475,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32370,201M3237,코스피200 C 201703 237.5,34.70,2,-0.10,34.70,34.70,34.70,64.00,-,1,"17,350,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32404,201M3240,코스피200 C 201703 240.0,32.00,1,0.30,32.00,32.40,31.80,3.00,-,34,"544,600,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32420,201M3242,코스피200 C 201703 242.5,29.40,2,-0.40,29.40,29.40,29.40,64.00,-,1,"14,700,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32453,201M3245,코스피200 C 201703 245.0,27.00,1,0.60,27.15,27.15,27.00,64.00,-,3,"40,625,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32479,201M3247,코스피200 C 201703 247.5,24.55,2,-0.10,24.55,24.55,24.55,64.00,-,1,"12,275,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32503,201M3250,코스피200 C 201703 250.0,22.00,2,-0.20,22.10,22.20,21.75,3.00,-,18,"197,775,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32529,201M3252,코스피200 C 201703 252.5,19.60,2,-0.20,19.80,19.80,19.20,64.00,-,4,"39,200,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32552,201M3255,코스피200 C 201703 255.0,17.20,1,0.25,17.50,17.50,17.00,64.00,-,16,"137,400,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32578,201M3257,코스피200 C 201703 257.5,14.70,1,0.25,14.35,14.70,14.35,64.00,-,13,"94,500,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32602,201M3260,코스피200 C 201703 260.0,11.80,2,-0.55,12.30,12.40,11.70,3.00,-,93,"560,175,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32628,201M3262,코스피200 C 201703 262.5,8.93,2,-0.85,9.80,10.20,8.93,3.00,-,471,"2,228,340,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32651,201M3265,코스피200 C 201703 265.0,6.44,2,-0.83,7.55,7.65,6.44,3.00,-,"1,510","5,283,125,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32677,201M3267,코스피200 C 201703 267.5,4.01,2,-0.73,4.82,5.35,3.92,3.00,-,"5,284","12,432,880,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32701,201M3270,코스피200 C 201703 270.0,1.57,2,-0.84,2.41,2.90,1.40,3.00,-,"120,935","133,790,800,000",0,OP,2017-03-09,KRDRVOPK2I
KR4201M32727,201M3272,코스피200 C 201703 272.5,0.05,2,-0.60,0.60,0.83,0.04,3.00,-,"553,540","90,860,340,000",0,OP,2017-03-09,KRDRVOPK2I
