ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201E51922,201E5192,코스피200 C 201005 192.5,-,1,-,-,-,-,15.20,33.55,0,0,"3,624",OP,20100429,KRDRVOPK2I
KR4201E51955,201E5195,코스피200 C 201005 195.0,-,1,-,-,-,-,15.20,31.05,0,0,"1,791",OP,20100429,KRDRVOPK2I
KR4201E51971,201E5197,코스피200 C 201005 197.5,-,2,-,-,-,-,15.20,28.85,0,0,338,OP,20100429,KRDRVOPK2I
KR4201E52003,201E5200,코스피200 C 201005 200.0,25.20,2,-0.25,26.00,26.00,25.00,3.00,25.20,10,"25,240,000",975,OP,20100429,KRDRVOPK2I
KR4201E52029,201E5202,코스피200 C 201005 202.5,23.10,2,-1.10,23.00,23.10,23.00,3.00,23.10,21,"48,500,000",282,OP,20100429,KRDRVOPK2I
KR4201E52052,201E5205,코스피200 C 201005 205.0,21.05,2,-0.70,21.05,21.05,21.05,3.00,21.05,99,"208,395,000",523,OP,20100429,KRDRVOPK2I
KR4201E52078,201E5207,코스피200 C 201005 207.5,-,1,-,-,-,-,15.20,18.75,0,0,588,OP,20100429,KRDRVOPK2I
KR4201E52102,201E5210,코스피200 C 201005 210.0,16.45,2,-0.30,17.05,17.05,15.25,24.00,16.45,799,"1,284,115,000","3,322",OP,20100429,KRDRVOPK2I
KR4201E52128,201E5212,코스피200 C 201005 212.5,14.25,1,0.05,14.35,14.35,13.00,24.00,14.25,110,"153,290,000","1,870",OP,20100429,KRDRVOPK2I
KR4201E52151,201E5215,코스피200 C 201005 215.0,11.85,2,-0.15,12.55,12.55,10.65,22.00,11.85,833,"947,980,000","2,602",OP,20100429,KRDRVOPK2I
