ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201M32107,201M3210,코스피200 C 201703 210.0,59.10,2,-1.00,58.20,59.10,58.15,32.00,59.10,90,"2,630,525,000","1,301",OP,2017-02-17,KRDRVOPK2I
KR4201M32123,201M3212,코스피200 C 201703 212.5,-,0,-,-,-,-,8.00,56.50,0,0,5,OP,2017-02-17,KRDRVOPK2I
KR4201M32156,201M3215,코스피200 C 201703 215.0,-,0,-,-,-,-,8.00,54.00,0,0,5,OP,2017-02-17,KRDRVOPK2I
KR4201M32172,201M3217,코스피200 C 201703 217.5,-,0,-,-,-,-,8.00,51.50,0,0,0,OP,2017-02-17,KRDRVOPK2I
KR4201M32206,201M3220,코스피200 C 201703 220.0,-,0,-,-,-,-,8.00,49.00,0,0,4,OP,2017-02-17,KRDRVOPK2I
KR4201M32222,201M3222,코스피200 C 201703 222.5,-,0,-,-,-,-,8.00,46.50,0,0,0,OP,2017-02-17,KRDRVOPK2I
KR4201M32255,201M3225,코스피200 C 201703 225.0,-,0,-,-,-,-,8.00,44.00,0,0,90,OP,2017-02-17,KRDRVOPK2I
KR4201M32271,201M3227,코스피200 C 201703 227.5,-,0,-,-,-,-,8.00,41.50,0,0,0,OP,2017-02-17,KRDRVOPK2I
KR4201M32305,201M3230,코스피200 C 201703 230.0,38.00,2,-1.15,38.00,38.00,38.00,3.00,38.00,1,"19,000,000",41,OP,2017-02-17,KRDRVOPK2I
KR4201M32321,201M3232,코스피200 C 201703 232.5,36.20,2,-0.45,36.20,36.20,36.20,16.00,36.20,1,"18,100,000",1,OP,2017-02-17,KRDRVOPK2I
KR4201M32354,201M3235,코스피200 C 201703 235.0,33.75,2,-0.40,33.75,33.75,33.75,16.00,33.75,1,"16,875,000",151,OP,2017-02-17,KRDRVOPK2I
KR4201M32370,201M3237,코스피200 C 201703 237.5,-,0,-,-,-,-,8.00,31.50,0,0,2,OP,2017-02-17,KRDRVOPK2I
KR4201M32404,201M3240,코스피200 C 201703 240.0,-,0,-,-,-,-,8.00,29.00,0,0,340,OP,2017-02-17,KRDRVOPK2I
KR4201M32420,201M3242,코스피200 C 201703 242.5,26.35,1,0.15,26.15,26.35,26.15,3.00,26.35,6,"78,950,000",22,OP,2017-02-17,KRDRVOPK2I
KR4201M32453,201M3245,코스피200 C 201703 245.0,-,0,-,-,-,-,8.00,24.00,0,0,811,OP,2017-02-17,KRDRVOPK2I
KR4201M32479,201M3247,코스피200 C 201703 247.5,-,0,-,-,-,-,8.00,21.50,0,0,0,OP,2017-02-17,KRDRVOPK2I
KR4201M32503,201M3250,코스피200 C 201703 250.0,18.95,2,-0.20,18.65,18.95,18.65,8.00,18.95,3,"28,250,000","2,432",OP,2017-02-17,KRDRVOPK2I
KR4201M32529,201M3252,코스피200 C 201703 252.5,16.00,2,-1.50,16.00,16.00,16.00,3.00,16.00,1,"8,000,000",33,OP,2017-02-17,KRDRVOPK2I
KR4201M32552,201M3255,코스피200 C 201703 255.0,13.80,2,-0.05,14.05,14.05,13.65,12.00,13.80,13,"89,525,000","2,163",OP,2017-02-17,KRDRVOPK2I
KR4201M32578,201M3257,코스피200 C 201703 257.5,11.05,2,-0.45,11.05,11.05,11.05,12.00,11.05,1,"5,525,000",109,OP,2017-02-17,KRDRVOPK2I
KR4201M32602,201M3260,코스피200 C 201703 260.0,9.20,2,-0.04,8.90,9.33,8.80,10.00,9.20,13,"59,315,000","5,817",OP,2017-02-17,KRDRVOPK2I
KR4201M32628,201M3262,코스피200 C 201703 262.5,6.56,2,-0.46,6.49,7.09,6.45,4.00,6.56,103,"358,095,000","2,383",OP,2017-02-17,KRDRVOPK2I
KR4201M32651,201M3265,코스피200 C 201703 265.0,4.75,2,-0.19,4.14,5.12,4.14,8.00,4.75,689,"1,616,630,000","3,888",OP,2017-02-17,KRDRVOPK2I
KR4201M32677,201M3267,코스피200 C 201703 267.5,3.07,1,0.01,2.55,3.31,2.54,8.00,3.07,"17,744","26,199,045,000","8,350",OP,2017-02-17,KRDRVOPK2I
KR4201M32701,201M3270,코스피200 C 201703 270.0,1.72,1,0.01,1.40,1.90,1.37,8.00,1.72,"44,482","36,792,195,000","20,541",OP,2017-02-17,KRDRVOPK2I
