ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201E61905,201E6190,코스피200 C 201006 190.0,24.15,2,-0.95,25.80,25.80,23.60,3.00,24.15,223,"545,315,000","7,588",OP,20100518,KRDRVOPK2I
KR4201E61921,201E6192,코스피200 C 201006 192.5,22.00,2,-0.60,22.05,22.40,21.40,30.00,22.00,12,"26,480,000",91,OP,20100518,KRDRVOPK2I
KR4201E61954,201E6195,코스피200 C 201006 195.0,19.10,2,-1.50,21.50,21.50,19.10,20.00,19.10,20,"40,615,000",789,OP,20100518,KRDRVOPK2I
KR4201E61970,201E6197,코스피200 C 201006 197.5,17.60,2,-0.40,18.00,18.05,16.80,26.00,17.60,40,"69,435,000",179,OP,20100518,KRDRVOPK2I
KR4201E62002,201E6200,코스피200 C 201006 200.0,15.60,2,-1.10,16.95,17.10,14.65,25.00,15.60,476,"738,940,000","5,365",OP,20100518,KRDRVOPK2I
KR4201E62028,201E6202,코스피200 C 201006 202.5,13.60,2,-1.00,14.80,14.80,12.80,25.00,13.60,161,"217,180,000",859,OP,20100518,KRDRVOPK2I
KR4201E62051,201E6205,코스피200 C 201006 205.0,11.50,2,-1.20,13.25,13.25,10.65,24.50,11.50,"1,648","1,888,100,000","2,648",OP,20100518,KRDRVOPK2I
KR4201E62077,201E6207,코스피200 C 201006 207.5,9.60,2,-1.10,11.20,11.20,8.75,24.00,9.60,"1,154","1,098,815,000","1,958",OP,20100518,KRDRVOPK2I
KR4201E62101,201E6210,코스피200 C 201006 210.0,7.75,2,-1.25,8.50,9.05,7.10,23.00,7.75,"4,371","3,397,140,000","9,583",OP,20100518,KRDRVOPK2I
KR4201E62127,201E6212,코스피200 C 201006 212.5,6.10,2,-1.10,7.80,7.80,5.55,22.50,6.10,"13,281","8,124,580,000","11,198",OP,20100518,KRDRVOPK2I
KR4201E62150,201E6215,코스피200 C 201006 215.0,4.70,2,-1.00,5.95,5.95,4.15,21.90,4.70,"61,063","28,885,835,000","30,235",OP,20100518,KRDRVOPK2I
KR4201E62176,201E6217,코스피200 C 201006 217.5,3.45,2,-0.95,4.50,4.55,3.00,21.10,3.45,"104,432","36,356,855,000","31,634",OP,20100518,KRDRVOPK2I
KR4201E62200,201E6220,코스피200 C 201006 220.0,2.44,2,-0.61,3.20,3.30,2.13,20.60,2.44,"749,263","182,285,131,000","82,791",OP,20100518,KRDRVOPK2I
KR4201E62226,201E6222,코스피200 C 201006 222.5,1.67,2,-0.49,2.16,2.27,1.41,20.40,1.67,"743,122","122,830,659,000","63,605",OP,20100518,KRDRVOPK2I
