ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201C91773,201C9177,코스피200 C 200809 177.5,15.20,2,-1.40,14.50,17.10,14.30,32.00,15.20,144,"227,645,000",710,OP,2008-08-26,KRDRVOPK2I
KR4201C91807,201C9180,코스피200 C 200809 180.0,12.90,2,-1.40,11.95,14.60,11.70,30.00,12.90,436,"566,615,000","2,415",OP,2008-08-26,KRDRVOPK2I
KR4201C91823,201C9182,코스피200 C 200809 182.5,11.05,2,-1.15,9.75,12.45,9.75,31.50,11.05,131,"153,320,000",265,OP,2008-08-26,KRDRVOPK2I
KR4201C91856,201C9185,코스피200 C 200809 185.0,9.20,2,-1.00,6.90,10.55,6.90,31.00,9.20,"4,225","3,965,890,000","6,216",OP,2008-08-26,KRDRVOPK2I
KR4201C91872,201C9187,코스피200 C 200809 187.5,7.10,2,-1.25,6.00,8.65,6.00,28.00,7.10,"7,450","5,801,100,000","2,857",OP,2008-08-26,KRDRVOPK2I
KR4201C91906,201C9190,코스피200 C 200809 190.0,5.65,2,-0.95,4.55,6.90,4.55,28.50,5.65,"21,275","12,943,820,000","11,238",OP,2008-08-26,KRDRVOPK2I
KR4201C91922,201C9192,코스피200 C 200809 192.5,4.10,2,-0.90,3.50,5.35,3.40,26.80,4.10,"47,051","21,853,690,000","17,795",OP,2008-08-26,KRDRVOPK2I
KR4201C91955,201C9195,코스피200 C 200809 195.0,3.15,2,-0.70,2.46,4.00,2.46,27.30,3.15,"68,058","22,914,354,000","28,769",OP,2008-08-26,KRDRVOPK2I
KR4201C91971,201C9197,코스피200 C 200809 197.5,2.22,2,-0.58,1.58,2.88,1.58,26.60,2.22,"281,487","68,011,410,000","37,804",OP,2008-08-26,KRDRVOPK2I
KR4201C92003,201C9200,코스피200 C 200809 200.0,1.41,2,-0.45,0.98,1.99,0.97,25.50,1.41,"671,175","110,162,164,000","70,508",OP,2008-08-26,KRDRVOPK2I
KR4201C92029,201C9202,코스피200 C 200809 202.5,0.90,2,-0.31,0.72,1.30,0.67,25.30,0.90,"714,983","75,765,592,000","102,036",OP,2008-08-26,KRDRVOPK2I
KR4201C92052,201C9205,코스피200 C 200809 205.0,0.57,2,-0.23,0.38,0.82,0.38,25.20,0.57,"1,256,916","82,556,891,000","177,552",OP,2008-08-26,KRDRVOPK2I
KR4201C92078,201C9207,코스피200 C 200809 207.5,0.32,2,-0.22,0.27,0.50,0.26,24.60,0.32,"740,189","29,516,985,000","144,866",OP,2008-08-26,KRDRVOPK2I
KR4201C92102,201C9210,코스피200 C 200809 210.0,0.18,2,-0.16,0.17,0.29,0.16,24.30,0.18,"897,328","21,679,814,000","162,346",OP,2008-08-26,KRDRVOPK2I
KR4201C92128,201C9212,코스피200 C 200809 212.5,0.12,2,-0.10,0.12,0.18,0.11,25.00,0.12,"635,182","9,467,094,000","110,573",OP,2008-08-26,KRDRVOPK2I
KR4201C92151,201C9215,코스피200 C 200809 215.0,0.07,2,-0.06,0.09,0.11,0.07,25.30,0.07,"471,181","4,450,262,000","125,011",OP,2008-08-26,KRDRVOPK2I
KR4201C92177,201C9217,코스피200 C 200809 217.5,0.05,2,-0.04,0.05,0.07,0.05,26.10,0.05,"106,971","660,025,000","106,902",OP,2008-08-26,KRDRVOPK2I
KR4201C92201,201C9220,코스피200 C 200809 220.0,0.04,2,-0.02,0.03,0.05,0.03,27.40,0.04,"89,666","365,181,000","122,114",OP,2008-08-26,KRDRVOPK2I
KR4201C92227,201C9222,코스피200 C 200809 222.5,0.03,2,-0.01,0.03,0.04,0.02,28.50,0.03,"124,477","373,188,000","79,963",OP,2008-08-26,KRDRVOPK2I
KR4201C92250,201C9225,코스피200 C 200809 225.0,0.02,2,-0.01,0.02,0.03,0.02,28.80,0.02,"8,318","20,996,000","92,576",OP,2008-08-26,KRDRVOPK2I
KR4201C92276,201C9227,코스피200 C 200809 227.5,0.01,2,-0.01,0.02,0.02,0.01,28.60,0.01,"15,756","30,134,000","49,921",OP,2008-08-26,KRDRVOPK2I
KR4201C92300,201C9230,코스피200 C 200809 230.0,0.01,2,-0.01,0.01,0.02,0.01,30.20,0.01,"19,205","20,163,000","76,249",OP,2008-08-26,KRDRVOPK2I
KR4201C92326,201C9232,코스피200 C 200809 232.5,0.01,3,0.00,0.01,0.02,0.01,31.80,0.01,"2,209","2,384,000","44,815",OP,2008-08-26,KRDRVOPK2I
KR4201C92359,201C9235,코스피200 C 200809 235.0,0.01,2,-0.01,0.01,0.02,0.01,33.40,0.01,"5,759","5,761,000","29,776",OP,2008-08-26,KRDRVOPK2I
KR4201C92375,201C9237,코스피200 C 200809 237.5,0.01,2,-0.01,0.01,0.01,0.01,34.90,0.01,"1,308","1,308,000","9,246",OP,2008-08-26,KRDRVOPK2I
KR4201C92409,201C9240,코스피200 C 200809 240.0,0.01,3,0.00,0.01,0.02,0.01,36.40,0.01,"9,016","9,434,000","20,115",OP,2008-08-26,KRDRVOPK2I
KR4201C92425,201C9242,코스피200 C 200809 242.5,-,0,-,-,-,-,27.00,0.01,0,0,"8,048",OP,2008-08-26,KRDRVOPK2I
KR4201C92458,201C9245,코스피200 C 200809 245.0,0.01,3,0.00,0.01,0.01,0.01,38.60,0.01,202,"202,000","14,537",OP,2008-08-26,KRDRVOPK2I
KR4201C92474,201C9247,코스피200 C 200809 247.5,-,0,-,-,-,-,27.00,0.01,0,0,"5,161",OP,2008-08-26,KRDRVOPK2I
KR4201C92508,201C9250,코스피200 C 200809 250.0,0.01,3,0.00,0.01,0.01,0.01,42.40,0.01,14,"14,000","18,065",OP,2008-08-26,KRDRVOPK2I
KR4201C92524,201C9252,코스피200 C 200809 252.5,-,0,-,-,-,-,27.00,0.01,0,0,"9,547",OP,2008-08-26,KRDRVOPK2I
KR4201C92557,201C9255,코스피200 C 200809 255.0,-,0,-,-,-,-,27.00,0.01,0,0,"23,816",OP,2008-08-26,KRDRVOPK2I
KR4201C92573,201C9257,코스피200 C 200809 257.5,-,0,-,-,-,-,27.00,0.01,0,0,"15,919",OP,2008-08-26,KRDRVOPK2I
KR4201C92607,201C9260,코스피200 C 200809 260.0,0.01,3,0.00,0.01,0.01,0.01,47.70,0.01,6,"6,000","47,947",OP,2008-08-26,KRDRVOPK2I
KR4201CA1774,201CA177,코스피200 C 200810 177.5,-,2,-,-,-,-,27.00,17.40,0,0,52,OP,2008-08-26,KRDRVOPK2I
KR4201CA1808,201CA180,코스피200 C 200810 180.0,16.30,2,-0.75,14.20,16.45,14.20,28.50,16.30,90,"132,275,000",74,OP,2008-08-26,KRDRVOPK2I
KR4201CA1824,201CA182,코스피200 C 200810 182.5,14.05,2,-0.35,12.05,14.05,12.05,25.50,14.05,2,"2,610,000",14,OP,2008-08-26,KRDRVOPK2I
KR4201CA1857,201CA185,코스피200 C 200810 185.0,11.30,2,-1.45,12.60,12.80,11.30,26.00,11.30,355,"435,780,000",337,OP,2008-08-26,KRDRVOPK2I
KR4201CA1873,201CA187,코스피200 C 200810 187.5,10.40,2,-0.65,9.00,11.25,9.00,26.50,10.40,282,"297,125,000",215,OP,2008-08-26,KRDRVOPK2I
KR4201CA1907,201CA190,코스피200 C 200810 190.0,8.30,2,-0.60,7.00,9.55,7.00,25.80,8.30,126,"107,665,000",554,OP,2008-08-26,KRDRVOPK2I
KR4201CA1923,201CA192,코스피200 C 200810 192.5,7.00,2,-1.00,7.00,8.00,6.95,25.50,7.00,498,"369,455,000",823,OP,2008-08-26,KRDRVOPK2I
KR4201CA1956,201CA195,코스피200 C 200810 195.0,5.70,2,-0.75,5.10,6.65,5.10,25.00,5.70,"1,917","1,175,915,000","1,949",OP,2008-08-26,KRDRVOPK2I
KR4201CA1972,201CA197,코스피200 C 200810 197.5,4.60,2,-0.85,3.65,5.45,3.65,24.80,4.60,"1,670","842,205,000",947,OP,2008-08-26,KRDRVOPK2I
KR4201CA2004,201CA200,코스피200 C 200810 200.0,3.75,2,-0.70,3.50,4.40,3.20,24.80,3.75,985,"394,535,000","2,612",OP,2008-08-26,KRDRVOPK2I
KR4201CA2020,201CA202,코스피200 C 200810 202.5,2.90,2,-0.60,2.82,3.50,2.69,24.30,2.90,"1,369","430,392,000","1,674",OP,2008-08-26,KRDRVOPK2I
KR4201CA2053,201CA205,코스피200 C 200810 205.0,2.27,2,-0.43,1.69,2.76,1.69,24.00,2.27,"6,668","1,653,513,000","5,167",OP,2008-08-26,KRDRVOPK2I
