ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201CB1476,201CB147,코스피200 C 200811 147.5,29.10,2,-3.45,29.90,31.00,28.20,60.00,29.10,301,"906,695,000","1,171",OP,2008-10-15,KRDRVOPK2I
KR4201CB1500,201CB150,코스피200 C 200811 150.0,26.45,2,-4.05,28.05,28.80,26.35,48.00,26.45,212,"589,225,000",535,OP,2008-10-15,KRDRVOPK2I
KR4201CB1526,201CB152,코스피200 C 200811 152.5,25.55,2,-2.95,25.95,26.80,24.30,62.00,25.55,583,"1,478,125,000","7,517",OP,2008-10-15,KRDRVOPK2I
KR4201CB1559,201CB155,코스피200 C 200811 155.0,23.20,2,-3.15,24.00,25.00,22.55,57.00,23.20,233,"543,595,000","3,368",OP,2008-10-15,KRDRVOPK2I
KR4201CB1575,201CB157,코스피200 C 200811 157.5,20.55,2,-3.75,21.85,23.00,20.40,49.00,20.55,137,"293,670,000","8,914",OP,2008-10-15,KRDRVOPK2I
KR4201CB1609,201CB160,코스피200 C 200811 160.0,18.65,2,-3.70,20.00,21.20,18.60,48.00,18.65,628,"1,226,665,000","19,392",OP,2008-10-15,KRDRVOPK2I
KR4201CB1625,201CB162,코스피200 C 200811 162.5,16.90,2,-3.30,17.50,19.25,16.85,48.00,16.90,397,"691,145,000","5,779",OP,2008-10-15,KRDRVOPK2I
KR4201CB1658,201CB165,코스피200 C 200811 165.0,15.15,2,-4.10,16.50,17.50,15.05,48.00,15.15,"1,125","1,841,700,000","13,707",OP,2008-10-15,KRDRVOPK2I
KR4201CB1674,201CB167,코스피200 C 200811 167.5,13.95,2,-3.15,14.10,15.75,13.40,49.50,13.95,"1,362","1,949,970,000","12,592",OP,2008-10-15,KRDRVOPK2I
KR4201CB1708,201CB170,코스피200 C 200811 170.0,11.95,2,-3.75,12.80,14.15,11.80,47.00,11.95,"6,348","8,117,795,000","23,929",OP,2008-10-15,KRDRVOPK2I
KR4201CB1724,201CB172,코스피200 C 200811 172.5,10.70,2,-3.30,11.00,12.50,10.30,47.00,10.70,"4,467","5,031,100,000","17,496",OP,2008-10-15,KRDRVOPK2I
KR4201CB1757,201CB175,코스피200 C 200811 175.0,9.20,2,-2.30,9.95,11.05,8.95,45.50,9.20,"18,906","18,282,955,000","16,161",OP,2008-10-15,KRDRVOPK2I
KR4201CB1773,201CB177,코스피200 C 200811 177.5,7.75,2,-2.40,7.40,9.60,7.40,44.50,7.75,"16,885","14,274,680,000","17,544",OP,2008-10-15,KRDRVOPK2I
KR4201CB1807,201CB180,코스피200 C 200811 180.0,6.55,2,-2.55,6.95,8.25,6.45,43.00,6.55,"36,898","26,695,195,000","27,481",OP,2008-10-15,KRDRVOPK2I
KR4201CB1823,201CB182,코스피200 C 200811 182.5,5.70,2,-2.20,5.50,7.00,5.40,43.50,5.70,"21,250","12,654,450,000","27,896",OP,2008-10-15,KRDRVOPK2I
KR4201CB1856,201CB185,코스피200 C 200811 185.0,4.70,2,-1.85,4.90,5.90,4.40,42.80,4.70,"53,430","26,896,430,000","39,364",OP,2008-10-15,KRDRVOPK2I
KR4201CB1872,201CB187,코스피200 C 200811 187.5,4.15,2,-1.65,4.05,4.90,3.55,43.50,4.15,"39,228","15,978,185,000","31,316",OP,2008-10-15,KRDRVOPK2I
KR4201CB1906,201CB190,코스피200 C 200811 190.0,3.20,2,-1.25,3.05,3.95,2.81,42.00,3.20,"104,528","33,270,723,000","78,194",OP,2008-10-15,KRDRVOPK2I
KR4201CB1922,201CB192,코스피200 C 200811 192.5,2.28,2,-1.52,2.62,3.15,2.17,39.00,2.28,"235,171","59,073,681,000","43,431",OP,2008-10-15,KRDRVOPK2I
KR4201CB1955,201CB195,코스피200 C 200811 195.0,1.67,2,-1.02,2.00,2.44,1.64,37.80,1.67,"348,481","68,760,323,000","80,497",OP,2008-10-15,KRDRVOPK2I
KR4201CB1971,201CB197,코스피200 C 200811 197.5,1.30,2,-0.84,1.52,1.85,1.23,37.30,1.30,"311,843","46,150,910,000","55,198",OP,2008-10-15,KRDRVOPK2I
KR4201CB2003,201CB200,코스피200 C 200811 200.0,0.96,2,-0.54,1.03,1.40,0.90,36.90,0.96,"543,866","59,283,186,000","97,905",OP,2008-10-15,KRDRVOPK2I
KR4201CB2029,201CB202,코스피200 C 200811 202.5,0.65,2,-0.52,0.72,1.05,0.65,35.40,0.65,"278,707","22,775,416,000","54,946",OP,2008-10-15,KRDRVOPK2I
KR4201CB2052,201CB205,코스피200 C 200811 205.0,0.50,2,-0.39,0.60,0.77,0.50,35.80,0.50,"304,195","18,644,645,000","62,526",OP,2008-10-15,KRDRVOPK2I
KR4201CB2078,201CB207,코스피200 C 200811 207.5,0.39,2,-0.24,0.44,0.57,0.37,35.60,0.39,"125,651","5,614,348,000","34,146",OP,2008-10-15,KRDRVOPK2I
KR4201CB2102,201CB210,코스피200 C 200811 210.0,0.30,2,-0.17,0.35,0.42,0.28,35.90,0.30,"240,691","7,965,368,000","68,653",OP,2008-10-15,KRDRVOPK2I
KR4201CB2128,201CB212,코스피200 C 200811 212.5,0.22,2,-0.12,0.23,0.30,0.21,35.80,0.22,"114,227","2,813,228,000","40,249",OP,2008-10-15,KRDRVOPK2I
KR4201CB2151,201CB215,코스피200 C 200811 215.0,0.16,2,-0.10,0.20,0.22,0.16,35.60,0.16,"184,164","3,443,494,000","44,727",OP,2008-10-15,KRDRVOPK2I
KR4201CB2177,201CB217,코스피200 C 200811 217.5,0.13,2,-0.05,0.12,0.17,0.12,36.40,0.13,"540,065","7,806,165,000","107,757",OP,2008-10-15,KRDRVOPK2I
KR4201CC1475,201CC147,코스피200 C 200812 147.5,31.10,2,-4.10,32.90,33.10,31.10,56.00,31.10,302,"957,825,000",243,OP,2008-10-15,KRDRVOPK2I
KR4201CC1509,201CC150,코스피200 C 200812 150.0,-,2,-,-,-,-,45.20,30.00,0,0,0,OP,2008-10-15,KRDRVOPK2I
KR4201CC1525,201CC152,코스피200 C 200812 152.5,27.25,2,-3.95,28.15,28.15,27.25,52.00,27.25,4,"11,120,000",191,OP,2008-10-15,KRDRVOPK2I
KR4201CC1558,201CC155,코스피200 C 200812 155.0,25.45,2,-3.05,26.55,26.55,25.45,52.00,25.45,4,"10,430,000",109,OP,2008-10-15,KRDRVOPK2I
KR4201CC1574,201CC157,코스피200 C 200812 157.5,24.45,2,-2.95,24.45,24.45,24.45,55.00,24.45,5,"12,225,000",236,OP,2008-10-15,KRDRVOPK2I
