ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201780700,20178070,KOSPI 200 콜옵션 9708  70.0,-,0,-,-,-,-,19.70,6.65,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR4201780720,20178072,KOSPI 200 콜옵션 9708  72.5,4.00,2,-0.10,4.00,4.70,4.00,3.00,4.00,37,"15,220,000",56,OP,1997-08-06,KRDRVOPK2I
KR4201780750,20178075,KOSPI 200 콜옵션 9708  75.0,2.40,1,0.33,2.01,2.60,2.01,22.50,2.40,15,"3,435,000",407,OP,1997-08-06,KRDRVOPK2I
KR4201780770,20178077,KOSPI 200 콜옵션 9708  77.5,0.85,3,0.00,0.80,0.86,0.66,21.80,0.85,113,"9,151,000","1,124",OP,1997-08-06,KRDRVOPK2I
KR4201780800,20178080,KOSPI 200 콜옵션 9708  80.0,0.08,3,0.00,0.10,0.14,0.08,17.60,0.08,283,"3,128,000","1,904",OP,1997-08-06,KRDRVOPK2I
KR4201780820,20178082,KOSPI 200 콜옵션 9708  82.5,0.04,1,0.01,0.02,0.04,0.02,24.70,0.04,22,"48,000",874,OP,1997-08-06,KRDRVOPK2I
KR4201780850,20178085,KOSPI 200 콜옵션 9708  85.0,-,0,-,-,-,-,19.70,0.01,0,0,270,OP,1997-08-06,KRDRVOPK2I
KR4201780870,20178087,KOSPI 200 콜옵션 9708  87.5,-,0,-,-,-,-,19.70,0.01,0,0,91,OP,1997-08-06,KRDRVOPK2I
KR4201790700,20179070,KOSPI 200 콜옵션 9709  70.0,-,0,-,-,-,-,19.70,7.90,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR4201790720,20179072,KOSPI 200 콜옵션 9709  72.5,-,0,-,-,-,-,19.70,4.90,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR4201790750,20179075,KOSPI 200 콜옵션 9709  75.0,-,0,-,-,-,-,19.70,4.85,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR4201790770,20179077,KOSPI 200 콜옵션 9709  77.5,2.10,1,0.11,2.65,2.90,2.10,20.30,2.10,223,"56,455,000",411,OP,1997-08-06,KRDRVOPK2I
KR4201790800,20179080,KOSPI 200 콜옵션 9709  80.0,1.40,2,-0.31,1.70,1.70,1.40,23.50,1.40,56,"9,155,000",770,OP,1997-08-06,KRDRVOPK2I
KR4201790820,20179082,KOSPI 200 콜옵션 9709  82.5,-,0,-,-,-,-,19.70,0.50,0,0,250,OP,1997-08-06,KRDRVOPK2I
KR4201790850,20179085,KOSPI 200 콜옵션 9709  85.0,-,0,-,-,-,-,19.70,0.29,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR4201790870,20179087,KOSPI 200 콜옵션 9709  87.5,-,0,-,-,-,-,19.70,0.12,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0700,2017A070,KOSPI 200 콜옵션 9710  70.0,-,0,-,-,-,-,19.70,9.00,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0720,2017A072,KOSPI 200 콜옵션 9710  72.5,-,0,-,-,-,-,19.70,6.00,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0750,2017A075,KOSPI 200 콜옵션 9710  75.0,-,0,-,-,-,-,19.70,4.60,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0770,2017A077,KOSPI 200 콜옵션 9710  77.5,-,0,-,-,-,-,19.70,3.40,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0800,2017A080,KOSPI 200 콜옵션 9710  80.0,-,0,-,-,-,-,19.70,2.46,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0820,2017A082,KOSPI 200 콜옵션 9710  82.5,-,0,-,-,-,-,19.70,1.30,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017A0850,2017A085,KOSPI 200 콜옵션 9710  85.0,-,0,-,-,-,-,19.70,0.80,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017C0700,2017C070,KOSPI 200 콜옵션 9712  70.0,-,0,-,-,-,-,19.70,11.15,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017C0720,2017C072,KOSPI 200 콜옵션 9712  72.5,-,0,-,-,-,-,19.70,10.75,0,0,0,OP,1997-08-06,KRDRVOPK2I
KR42017C0750,2017C075,KOSPI 200 콜옵션 9712  75.0,-,0,-,-,-,-,19.70,6.35,0,0,0,OP,1997-08-06,KRDRVOPK2I
