ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201G92178,201G9217,코스피200 C 201209 217.5,37.75,2,-1.90,38.95,39.50,37.75,3.00,-,25,"483,950,000",0,OP,20120913,KRDRVOPK2I
KR4201G92202,201G9220,코스피200 C 201209 220.0,35.20,2,-1.95,35.60,37.20,35.20,3.00,-,37,"677,800,000",0,OP,20120913,KRDRVOPK2I
KR4201G92228,201G9222,코스피200 C 201209 222.5,32.75,2,-1.85,34.50,34.50,32.75,64.00,-,3,"50,500,000",0,OP,20120913,KRDRVOPK2I
KR4201G92251,201G9225,코스피200 C 201209 225.0,29.80,2,-2.35,32.20,32.25,29.80,3.00,-,19,"303,575,000",0,OP,20120913,KRDRVOPK2I
KR4201G92277,201G9227,코스피200 C 201209 227.5,29.20,2,-0.70,29.85,29.85,29.20,64.00,-,3,"44,300,000",0,OP,20120913,KRDRVOPK2I
KR4201G92301,201G9230,코스피200 C 201209 230.0,25.35,2,-1.80,26.10,27.35,25.35,3.00,-,27,"357,625,000",0,OP,20120913,KRDRVOPK2I
KR4201G92327,201G9232,코스피200 C 201209 232.5,22.80,2,-2.15,24.70,24.70,22.80,3.00,-,8,"97,275,000",0,OP,20120913,KRDRVOPK2I
KR4201G92350,201G9235,코스피200 C 201209 235.0,20.30,2,-1.65,20.40,22.35,20.30,3.00,-,14,"152,800,000",0,OP,20120913,KRDRVOPK2I
KR4201G92376,201G9237,코스피200 C 201209 237.5,18.60,2,-1.30,19.80,19.80,18.30,3.00,-,58,"542,625,000",0,OP,20120913,KRDRVOPK2I
KR4201G92400,201G9240,코스피200 C 201209 240.0,14.75,2,-2.25,17.50,17.50,14.75,3.00,-,157,"1,286,525,000",0,OP,20120913,KRDRVOPK2I
KR4201G92426,201G9242,코스피200 C 201209 242.5,13.30,2,-1.05,13.40,14.90,12.70,3.00,-,799,"5,695,875,000",0,OP,20120913,KRDRVOPK2I
KR4201G92459,201G9245,코스피200 C 201209 245.0,10.05,2,-1.80,11.50,12.60,10.05,3.00,-,724,"4,048,975,000",0,OP,20120913,KRDRVOPK2I
KR4201G92475,201G9247,코스피200 C 201209 247.5,8.85,2,-0.60,9.45,10.00,7.00,3.00,-,737,"3,264,825,000",0,OP,20120913,KRDRVOPK2I
KR4201G92509,201G9250,코스피200 C 201209 250.0,6.65,2,-0.25,6.45,7.65,4.50,44.00,-,"9,261","29,648,925,000",0,OP,20120913,KRDRVOPK2I
KR4201G92525,201G9252,코스피200 C 201209 252.5,4.15,2,-0.75,4.35,5.25,2.06,32.00,-,"32,679","62,473,595,000",0,OP,20120913,KRDRVOPK2I
KR4201G92558,201G9255,코스피200 C 201209 255.0,1.76,2,-1.19,2.32,3.10,0.28,20.00,-,"419,035","387,543,430,000",0,OP,20120913,KRDRVOPK2I
KR4201G92574,201G9257,코스피200 C 201209 257.5,0.24,2,-1.30,0.92,1.38,0.03,13.30,-,"1,035,592","329,123,525,000",0,OP,20120913,KRDRVOPK2I
KR4201G92608,201G9260,코스피200 C 201209 260.0,0.04,2,-0.66,0.32,0.47,0.01,16.60,-,"885,800","84,621,695,000",0,OP,20120913,KRDRVOPK2I
