ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201B61600,201B6160,KOSPI 200 콜옵션 0706 160.0,57.90,2,-1.10,58.85,60.10,57.50,3.00,57.90,28,"164,030,000","1,519",OP,2007-06-11,KRDRVOPK2I
KR4201B61620,201B6162,KOSPI 200 콜옵션 0706 162.5,55.40,2,-1.70,55.40,55.40,55.40,3.00,55.40,1,"5,540,000",115,OP,2007-06-11,KRDRVOPK2I
KR4201B61650,201B6165,KOSPI 200 콜옵션 0706 165.0,-,2,-,-,-,-,20.30,52.90,0,0,6,OP,2007-06-11,KRDRVOPK2I
KR4201B61670,201B6167,KOSPI 200 콜옵션 0706 167.5,-,2,-,-,-,-,20.30,50.40,0,0,1,OP,2007-06-11,KRDRVOPK2I
KR4201B61700,201B6170,KOSPI 200 콜옵션 0706 170.0,49.90,1,0.50,49.80,49.90,49.80,3.00,49.90,10,"49,850,000",392,OP,2007-06-11,KRDRVOPK2I
KR4201B61720,201B6172,KOSPI 200 콜옵션 0706 172.5,45.45,2,-1.00,46.45,46.45,45.45,3.00,45.45,6,"27,770,000",296,OP,2007-06-11,KRDRVOPK2I
KR4201B61750,201B6175,KOSPI 200 콜옵션 0706 175.0,-,2,-,-,-,-,20.30,42.90,0,0,"2,227",OP,2007-06-11,KRDRVOPK2I
KR4201B61770,201B6177,KOSPI 200 콜옵션 0706 177.5,-,2,-,-,-,-,20.30,40.40,0,0,9,OP,2007-06-11,KRDRVOPK2I
KR4201B61800,201B6180,KOSPI 200 콜옵션 0706 180.0,37.85,2,-1.55,37.85,37.85,37.85,3.00,37.85,1,"3,785,000","9,125",OP,2007-06-11,KRDRVOPK2I
KR4201B61820,201B6182,KOSPI 200 콜옵션 0706 182.5,-,2,-,-,-,-,20.30,35.40,0,0,"1,905",OP,2007-06-11,KRDRVOPK2I
KR4201B61850,201B6185,KOSPI 200 콜옵션 0706 185.0,33.00,2,-2.00,35.70,35.70,33.00,3.00,33.00,10,"33,460,000","10,440",OP,2007-06-11,KRDRVOPK2I
KR4201B61870,201B6187,KOSPI 200 콜옵션 0706 187.5,30.00,2,-2.10,33.50,33.50,30.00,3.00,30.00,6,"19,750,000","7,077",OP,2007-06-11,KRDRVOPK2I
KR4201B61900,201B6190,KOSPI 200 콜옵션 0706 190.0,27.85,2,-1.80,28.70,30.15,27.85,3.00,27.85,14,"39,880,000","14,529",OP,2007-06-11,KRDRVOPK2I
KR4201B61920,201B6192,KOSPI 200 콜옵션 0706 192.5,27.55,1,0.45,27.10,28.00,27.10,3.00,27.55,5,"13,775,000","8,455",OP,2007-06-11,KRDRVOPK2I
KR4201B61950,201B6195,KOSPI 200 콜옵션 0706 195.0,22.90,2,-1.25,25.95,25.95,22.55,3.00,22.90,67,"160,435,000","25,606",OP,2007-06-11,KRDRVOPK2I
KR4201B61970,201B6197,KOSPI 200 콜옵션 0706 197.5,20.00,2,-2.85,21.90,22.00,20.00,3.00,20.00,31,"65,575,000","11,049",OP,2007-06-11,KRDRVOPK2I
KR4201B62000,201B6200,KOSPI 200 콜옵션 0706 200.0,18.35,2,-1.10,20.50,20.50,17.50,3.00,18.35,206,"378,170,000","43,713",OP,2007-06-11,KRDRVOPK2I
KR4201B62020,201B6202,KOSPI 200 콜옵션 0706 202.5,15.15,2,-1.60,18.45,18.45,15.00,3.00,15.15,287,"469,160,000","16,227",OP,2007-06-11,KRDRVOPK2I
KR4201B62050,201B6205,KOSPI 200 콜옵션 0706 205.0,12.70,2,-1.60,16.00,16.00,12.70,3.00,12.70,"1,213","1,678,625,000","33,795",OP,2007-06-11,KRDRVOPK2I
KR4201B62070,201B6207,KOSPI 200 콜옵션 0706 207.5,10.30,2,-1.60,13.50,13.50,10.05,3.00,10.30,857,"953,290,000","39,323",OP,2007-06-11,KRDRVOPK2I
KR4201B62100,201B6210,KOSPI 200 콜옵션 0706 210.0,7.70,2,-1.80,13.35,13.35,7.70,3.00,7.70,"2,879","2,625,870,000","65,684",OP,2007-06-11,KRDRVOPK2I
KR4201B62120,201B6212,KOSPI 200 콜옵션 0706 212.5,5.65,2,-1.65,10.45,10.45,5.55,3.00,5.65,"15,511","10,225,260,000","70,980",OP,2007-06-11,KRDRVOPK2I
KR4201B62150,201B6215,KOSPI 200 콜옵션 0706 215.0,3.40,2,-1.80,6.90,6.90,3.40,3.00,3.40,"35,845","16,181,625,000","112,553",OP,2007-06-11,KRDRVOPK2I
KR4201B62170,201B6217,KOSPI 200 콜옵션 0706 217.5,1.92,2,-1.48,4.40,4.50,1.87,14.80,1.92,"141,426","38,248,584,000","124,162",OP,2007-06-11,KRDRVOPK2I
KR4201B62200,201B6220,KOSPI 200 콜옵션 0706 220.0,0.87,2,-1.34,2.70,2.87,0.81,16.50,0.87,"1,006,169","162,884,731,000","164,038",OP,2007-06-11,KRDRVOPK2I
KR4201B62220,201B6222,KOSPI 200 콜옵션 0706 222.5,0.32,2,-0.80,1.55,1.65,0.30,17.10,0.32,"2,135,534","175,046,866,000","193,663",OP,2007-06-11,KRDRVOPK2I
KR4201B62250,201B6225,KOSPI 200 콜옵션 0706 225.0,0.15,2,-0.41,0.80,0.82,0.11,19.40,0.15,"3,190,251","122,629,517,000","211,173",OP,2007-06-11,KRDRVOPK2I
KR4201B62270,201B6227,KOSPI 200 콜옵션 0706 227.5,0.07,2,-0.19,0.36,0.36,0.06,21.40,0.07,"2,084,371","38,578,237,000","181,803",OP,2007-06-11,KRDRVOPK2I
KR4201B62300,201B6230,KOSPI 200 콜옵션 0706 230.0,0.03,2,-0.07,0.15,0.16,0.03,23.10,0.03,"1,752,307","14,095,056,000","218,244",OP,2007-06-11,KRDRVOPK2I
KR4201B62320,201B6232,KOSPI 200 콜옵션 0706 232.5,0.02,2,-0.04,0.07,0.08,0.02,25.60,0.02,"849,452","3,494,100,000","221,856",OP,2007-06-11,KRDRVOPK2I
KR4201B62350,201B6235,KOSPI 200 콜옵션 0706 235.0,0.02,2,-0.01,0.03,0.04,0.01,29.40,0.02,"225,948","495,164,000","158,937",OP,2007-06-11,KRDRVOPK2I
KR4201B62370,201B6237,KOSPI 200 콜옵션 0706 237.5,0.01,5,-0.01,0.02,0.02,0.01,30.60,0.01,"179,949","244,960,000","400,860",OP,2007-06-11,KRDRVOPK2I
KR4201B71800,201B7180,KOSPI 200 콜옵션 0707 180.0,39.20,2,-1.25,39.00,39.70,38.50,3.00,39.20,20,"78,425,000",441,OP,2007-06-11,KRDRVOPK2I
KR4201B71820,201B7182,KOSPI 200 콜옵션 0707 182.5,-,2,-,-,-,-,20.30,35.55,0,0,1,OP,2007-06-11,KRDRVOPK2I
KR4201B71850,201B7185,KOSPI 200 콜옵션 0707 185.0,-,2,-,-,-,-,20.30,33.10,0,0,23,OP,2007-06-11,KRDRVOPK2I
KR4201B71870,201B7187,KOSPI 200 콜옵션 0707 187.5,-,2,-,-,-,-,20.30,30.65,0,0,6,OP,2007-06-11,KRDRVOPK2I
KR4201B71900,201B7190,KOSPI 200 콜옵션 0707 190.0,-,2,-,-,-,-,20.30,28.20,0,0,285,OP,2007-06-11,KRDRVOPK2I
KR4201B71920,201B7192,KOSPI 200 콜옵션 0707 192.5,-,2,-,-,-,-,20.30,25.75,0,0,203,OP,2007-06-11,KRDRVOPK2I
KR4201B71950,201B7195,KOSPI 200 콜옵션 0707 195.0,-,2,-,-,-,-,20.30,23.35,0,0,517,OP,2007-06-11,KRDRVOPK2I
KR4201B71970,201B7197,KOSPI 200 콜옵션 0707 197.5,-,2,-,-,-,-,20.30,21.00,0,0,676,OP,2007-06-11,KRDRVOPK2I
KR4201B72000,201B7200,KOSPI 200 콜옵션 0707 200.0,18.15,2,-2.15,19.90,20.40,18.15,3.00,18.15,10,"19,560,000","2,588",OP,2007-06-11,KRDRVOPK2I
KR4201B72020,201B7202,KOSPI 200 콜옵션 0707 202.5,17.50,2,-1.50,17.15,18.10,17.15,3.00,17.50,52,"91,025,000","2,289",OP,2007-06-11,KRDRVOPK2I
KR4201B72050,201B7205,KOSPI 200 콜옵션 0707 205.0,14.80,2,-0.80,14.40,14.80,14.40,3.00,14.80,17,"24,520,000","5,140",OP,2007-06-11,KRDRVOPK2I
