ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201S82224,201S8222,코스피200 C 202208 222.5,98.75,2,-2.25,98.35,98.95,98.25,3.00,98.75,20,"492,450,000",87,OP,20220802,KRDRVOPK2I
KR4201S82257,201S8225,코스피200 C 202208 225.0,95.95,2,-2.20,95.90,95.95,95.90,64.00,95.95,2,"47,962,500",70,OP,20220802,KRDRVOPK2I
KR4201S82273,201S8227,코스피200 C 202208 227.5,-,0,-,-,-,-,62.11,94.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82307,201S8230,코스피200 C 202208 230.0,-,0,-,-,-,-,60.23,91.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82323,201S8232,코스피200 C 202208 232.5,-,0,-,-,-,-,58.35,89.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82356,201S8235,코스피200 C 202208 235.0,-,0,-,-,-,-,56.47,86.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82372,201S8237,코스피200 C 202208 237.5,-,0,-,-,-,-,54.58,84.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82406,201S8240,코스피200 C 202208 240.0,-,0,-,-,-,-,52.70,81.80,0,0,1,OP,20220802,KRDRVOPK2I
KR4201S82422,201S8242,코스피200 C 202208 242.5,-,0,-,-,-,-,50.82,79.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82455,201S8245,코스피200 C 202208 245.0,-,0,-,-,-,-,48.94,76.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82471,201S8247,코스피200 C 202208 247.5,-,0,-,-,-,-,47.05,74.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82505,201S8250,코스피200 C 202208 250.0,-,0,-,-,-,-,45.17,71.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82521,201S8252,코스피200 C 202208 252.5,-,0,-,-,-,-,43.29,69.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82554,201S8255,코스피200 C 202208 255.0,-,0,-,-,-,-,41.41,66.80,0,0,4,OP,20220802,KRDRVOPK2I
KR4201S82570,201S8257,코스피200 C 202208 257.5,-,0,-,-,-,-,39.52,64.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82604,201S8260,코스피200 C 202208 260.0,-,0,-,-,-,-,37.64,61.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82620,201S8262,코스피200 C 202208 262.5,-,0,-,-,-,-,35.76,59.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82653,201S8265,코스피200 C 202208 265.0,-,0,-,-,-,-,33.88,56.80,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82679,201S8267,코스피200 C 202208 267.5,54.20,2,-1.50,54.20,54.20,54.20,32.00,54.20,1,"13,550,000",1,OP,20220802,KRDRVOPK2I
KR4201S82703,201S8270,코스피200 C 202208 270.0,-,0,-,-,-,-,22.33,51.80,0,0,4,OP,20220802,KRDRVOPK2I
KR4201S82729,201S8272,코스피200 C 202208 272.5,-,0,-,-,-,-,12.66,49.30,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82752,201S8275,코스피200 C 202208 275.0,46.60,2,-1.60,46.60,46.60,46.60,3.00,46.60,1,"11,650,000",91,OP,20220802,KRDRVOPK2I
KR4201S82778,201S8277,코스피200 C 202208 277.5,-,0,-,-,-,-,3.00,44.35,0,0,0,OP,20220802,KRDRVOPK2I
KR4201S82802,201S8280,코스피200 C 202208 280.0,40.65,2,-2.60,40.95,40.95,40.65,3.00,40.65,22,"224,600,000",133,OP,20220802,KRDRVOPK2I
KR4201S82828,201S8282,코스피200 C 202208 282.5,-,0,-,-,-,-,3.00,39.35,0,0,1,OP,20220802,KRDRVOPK2I
KR4201S82851,201S8285,코스피200 C 202208 285.0,-,0,-,-,-,-,3.00,36.85,0,0,56,OP,20220802,KRDRVOPK2I
