ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201N22726,201N2272,코스피200 C 201802 272.5,57.65,1,3.65,57.40,57.70,56.75,48.00,57.65,241,"3,454,600,000",549,OP,2018-01-23,KRDRVOPK2I
KR4201N22759,201N2275,코스피200 C 201802 275.0,-,0,-,-,-,-,12.00,56.15,0,0,20,OP,2018-01-23,KRDRVOPK2I
KR4201N22775,201N2277,코스피200 C 201802 277.5,-,0,-,-,-,-,12.00,53.65,0,0,1,OP,2018-01-23,KRDRVOPK2I
KR4201N22809,201N2280,코스피200 C 201802 280.0,-,0,-,-,-,-,12.00,51.15,0,0,6,OP,2018-01-23,KRDRVOPK2I
KR4201N22825,201N2282,코스피200 C 201802 282.5,-,0,-,-,-,-,12.00,48.65,0,0,3,OP,2018-01-23,KRDRVOPK2I
KR4201N22858,201N2285,코스피200 C 201802 285.0,-,0,-,-,-,-,12.00,46.15,0,0,0,OP,2018-01-23,KRDRVOPK2I
KR4201N22874,201N2287,코스피200 C 201802 287.5,-,0,-,-,-,-,12.00,43.65,0,0,5,OP,2018-01-23,KRDRVOPK2I
KR4201N22908,201N2290,코스피200 C 201802 290.0,39.40,1,2.90,39.40,39.40,39.40,32.00,39.40,1,"9,850,000",3,OP,2018-01-23,KRDRVOPK2I
KR4201N22924,201N2292,코스피200 C 201802 292.5,36.90,1,2.90,36.85,36.90,36.85,32.00,36.90,4,"36,887,500",6,OP,2018-01-23,KRDRVOPK2I
KR4201N22957,201N2295,코스피200 C 201802 295.0,-,0,-,-,-,-,12.00,36.15,0,0,1,OP,2018-01-23,KRDRVOPK2I
KR4201N22973,201N2297,코스피200 C 201802 297.5,-,0,-,-,-,-,12.00,33.65,0,0,2,OP,2018-01-23,KRDRVOPK2I
KR4201N23005,201N2300,코스피200 C 201802 300.0,29.80,1,4.10,28.75,29.80,28.75,24.00,29.80,5,"36,437,500",104,OP,2018-01-23,KRDRVOPK2I
KR4201N23021,201N2302,코스피200 C 201802 302.5,-,0,-,-,-,-,12.00,28.65,0,0,7,OP,2018-01-23,KRDRVOPK2I
KR4201N23054,201N2305,코스피200 C 201802 305.0,25.05,1,4.40,23.15,25.05,23.15,20.00,25.05,14,"84,987,500",61,OP,2018-01-23,KRDRVOPK2I
KR4201N23070,201N2307,코스피200 C 201802 307.5,23.45,1,4.40,23.15,23.45,23.15,20.00,23.45,5,"29,162,500",43,OP,2018-01-23,KRDRVOPK2I
KR4201N23104,201N2310,코스피200 C 201802 310.0,-,0,-,-,-,-,12.00,21.15,0,0,308,OP,2018-01-23,KRDRVOPK2I
KR4201N23120,201N2312,코스피200 C 201802 312.5,17.00,1,2.70,15.85,17.00,15.85,16.00,17.00,15,"61,575,000",104,OP,2018-01-23,KRDRVOPK2I
KR4201N23153,201N2315,코스피200 C 201802 315.0,14.75,1,3.00,13.40,14.75,13.40,17.00,14.75,55,"196,462,500",216,OP,2018-01-23,KRDRVOPK2I
KR4201N23179,201N2317,코스피200 C 201802 317.5,13.70,1,4.18,11.05,13.70,11.05,8.00,13.70,28,"84,987,500",286,OP,2018-01-23,KRDRVOPK2I
KR4201N23203,201N2320,코스피200 C 201802 320.0,11.50,1,3.72,9.08,11.55,8.57,12.00,11.50,164,"415,125,000","1,205",OP,2018-01-23,KRDRVOPK2I
KR4201N23229,201N2322,코스피200 C 201802 322.5,9.62,1,3.77,6.80,9.62,6.58,13.00,9.62,623,"1,224,067,500","1,828",OP,2018-01-23,KRDRVOPK2I
KR4201N23252,201N2325,코스피200 C 201802 325.0,7.45,1,3.19,5.07,7.45,4.87,12.00,7.45,"3,171","4,635,387,500","14,462",OP,2018-01-23,KRDRVOPK2I
KR4201N23278,201N2327,코스피200 C 201802 327.5,5.60,1,2.60,3.65,5.60,3.46,12.00,5.60,"22,405","23,793,567,500","16,739",OP,2018-01-23,KRDRVOPK2I
KR4201N23302,201N2330,코스피200 C 201802 330.0,4.07,1,2.01,2.54,4.07,2.37,12.00,4.07,"77,695","59,406,297,500","33,857",OP,2018-01-23,KRDRVOPK2I
KR4201N23328,201N2332,코스피200 C 201802 332.5,2.90,1,1.57,1.66,2.90,1.57,12.00,2.90,"122,989","65,081,550,000","28,719",OP,2018-01-23,KRDRVOPK2I
