ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201G42272,201G4227,코스피200 C 201204 227.5,33.75,2,-3.75,35.25,35.50,33.75,3.00,-,93,"326,440,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42306,201G4230,코스피200 C 201204 230.0,31.85,2,-5.35,32.45,32.55,31.85,64.00,-,15,"53,385,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42322,201G4232,코스피200 C 201204 232.5,29.85,2,-4.35,29.80,30.30,29.60,64.00,-,67,"204,650,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42355,201G4235,코스피200 C 201204 235.0,26.95,2,-3.65,26.75,26.95,26.70,64.00,-,39,"108,455,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42371,201G4237,코스피200 C 201204 237.5,24.70,2,-3.40,25.50,25.50,24.10,64.00,-,63,"158,815,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42405,201G4240,코스피200 C 201204 240.0,22.25,2,-3.15,22.85,22.85,21.90,3.00,-,561,"1,262,455,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42421,201G4242,코스피200 C 201204 242.5,19.25,2,-4.20,19.25,19.25,19.25,3.00,-,11,"25,375,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42454,201G4245,코스피200 C 201204 245.0,17.50,2,-3.10,17.85,17.85,17.20,3.00,-,305,"543,640,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42470,201G4247,코스피200 C 201204 247.5,15.35,2,-3.10,16.75,16.75,15.00,64.00,-,10,"16,295,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42504,201G4250,코스피200 C 201204 250.0,13.40,2,-2.35,14.10,14.10,11.70,3.00,-,129,"163,815,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42520,201G4252,코스피200 C 201204 252.5,10.90,2,-1.90,10.50,10.90,9.10,16.00,-,390,"396,275,000",0,OP,2012-04-12,KRDRVOPK2I
KR4201G42553,201G4255,코스피200 C 201204 255.0,8.50,2,-2.00,9.30,9.35,6.55,32.00,-,"5,434","4,103,425,000",0,OP,2012-04-12,KRDRVOPK2I
