ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201P12151,201P1215,코스피200 C 201901 215.0,-,0,-,-,-,-,16.60,44.65,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12177,201P1217,코스피200 C 201901 217.5,-,0,-,-,-,-,16.60,42.15,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12201,201P1220,코스피200 C 201901 220.0,39.65,2,-1.85,41.45,42.05,39.65,64.00,39.65,588,"6,058,350,000","1,573",OP,2019-01-08,KRDRVOPK2I
KR4201P12227,201P1222,코스피200 C 201901 222.5,-,0,-,-,-,-,16.60,37.15,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12250,201P1225,코스피200 C 201901 225.0,-,0,-,-,-,-,16.60,34.65,0,0,4,OP,2019-01-08,KRDRVOPK2I
KR4201P12276,201P1227,코스피200 C 201901 227.5,-,0,-,-,-,-,16.60,32.15,0,0,15,OP,2019-01-08,KRDRVOPK2I
KR4201P12300,201P1230,코스피200 C 201901 230.0,-,0,-,-,-,-,16.60,29.65,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12326,201P1232,코스피200 C 201901 232.5,-,0,-,-,-,-,16.60,27.15,0,0,4,OP,2019-01-08,KRDRVOPK2I
KR4201P12359,201P1235,코스피200 C 201901 235.0,-,0,-,-,-,-,16.60,24.65,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12375,201P1237,코스피200 C 201901 237.5,-,0,-,-,-,-,16.60,22.15,0,0,0,OP,2019-01-08,KRDRVOPK2I
KR4201P12409,201P1240,코스피200 C 201901 240.0,21.20,2,-1.10,21.15,21.20,21.15,32.00,21.20,2,"10,587,500",94,OP,2019-01-08,KRDRVOPK2I
KR4201P12425,201P1242,코스피200 C 201901 242.5,19.20,1,0.10,19.20,19.20,19.20,32.00,19.20,1,"4,800,000",8,OP,2019-01-08,KRDRVOPK2I
KR4201P12458,201P1245,코스피200 C 201901 245.0,16.20,2,-0.40,16.20,16.20,16.20,16.00,16.20,8,"32,400,000",29,OP,2019-01-08,KRDRVOPK2I
KR4201P12474,201P1247,코스피200 C 201901 247.5,13.50,2,-0.75,13.50,13.50,13.50,32.00,13.50,1,"3,375,000",75,OP,2019-01-08,KRDRVOPK2I
KR4201P12508,201P1250,코스피200 C 201901 250.0,9.95,2,-1.75,11.40,12.25,9.95,3.00,9.95,38,"106,325,000",504,OP,2019-01-08,KRDRVOPK2I
KR4201P12524,201P1252,코스피200 C 201901 252.5,7.27,2,-1.89,9.00,9.56,7.14,18.00,7.27,993,"2,027,090,000","1,386",OP,2019-01-08,KRDRVOPK2I
KR4201P12557,201P1255,코스피200 C 201901 255.0,5.08,2,-1.82,6.46,7.15,4.79,20.00,5.08,"1,877","2,678,560,000","6,367",OP,2019-01-08,KRDRVOPK2I
KR4201P12573,201P1257,코스피200 C 201901 257.5,2.93,2,-1.98,4.53,5.05,2.74,17.00,2.93,"18,013","16,695,075,000","10,378",OP,2019-01-08,KRDRVOPK2I
KR4201P12607,201P1260,코스피200 C 201901 260.0,1.39,2,-1.59,2.64,3.02,1.26,16.40,1.39,"104,723","56,225,780,000","20,691",OP,2019-01-08,KRDRVOPK2I
KR4201P12623,201P1262,코스피200 C 201901 262.5,0.52,2,-1.08,1.35,1.53,0.47,16.30,0.52,"235,332","57,009,035,000","31,000",OP,2019-01-08,KRDRVOPK2I
KR4201P12656,201P1265,코스피200 C 201901 265.0,0.17,2,-0.55,0.57,0.65,0.16,16.80,0.17,"333,673","31,211,347,500","65,892",OP,2019-01-08,KRDRVOPK2I
KR4201P12672,201P1267,코스피200 C 201901 267.5,0.04,2,-0.24,0.22,0.22,0.04,16.90,0.04,"441,289","13,552,390,000","91,218",OP,2019-01-08,KRDRVOPK2I
KR4201P12706,201P1270,코스피200 C 201901 270.0,0.01,5,-0.08,0.06,0.07,0.01,17.80,0.01,"244,664","2,453,417,500","87,862",OP,2019-01-08,KRDRVOPK2I
KR4201P12722,201P1272,코스피200 C 201901 272.5,0.01,5,-0.03,0.02,0.03,0.01,21.40,0.01,"70,019","283,270,000","63,607",OP,2019-01-08,KRDRVOPK2I
KR4201P12755,201P1275,코스피200 C 201901 275.0,0.01,3,0.00,0.01,0.01,0.01,24.90,0.01,"23,300","58,250,000","68,709",OP,2019-01-08,KRDRVOPK2I
KR4201P12771,201P1277,코스피200 C 201901 277.5,0.01,3,0.00,0.01,0.01,0.01,28.10,0.01,345,"862,500","51,803",OP,2019-01-08,KRDRVOPK2I
KR4201P12805,201P1280,코스피200 C 201901 280.0,0.01,3,0.00,0.01,0.01,0.01,31.70,0.01,150,"375,000","51,283",OP,2019-01-08,KRDRVOPK2I
KR4201P12821,201P1282,코스피200 C 201901 282.5,0.01,3,0.00,0.01,0.01,0.01,33.30,0.01,95,"237,500","50,873",OP,2019-01-08,KRDRVOPK2I
KR4201P12854,201P1285,코스피200 C 201901 285.0,0.01,3,0.00,0.01,0.01,0.01,38.60,0.01,214,"535,000","49,943",OP,2019-01-08,KRDRVOPK2I
KR4201P12870,201P1287,코스피200 C 201901 287.5,-,0,-,-,-,-,16.60,0.01,0,0,"44,120",OP,2019-01-08,KRDRVOPK2I
