ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR42014A0820,2014A082,KOSPI 200 콜옵션 0410  82.5,23.75,2,-0.85,24.80,24.80,23.75,3.00,23.75,7,"17,065,000","8,086",OP,20040923,KRDRVOPK2I
KR42014A0850,2014A085,KOSPI 200 콜옵션 0410  85.0,22.00,2,-0.30,21.90,22.00,21.90,3.00,22.00,43,"94,415,000",917,OP,20040923,KRDRVOPK2I
KR42014A0870,2014A087,KOSPI 200 콜옵션 0410  87.5,19.75,2,-0.30,19.75,19.75,19.75,32.00,19.75,1,"1,975,000",674,OP,20040923,KRDRVOPK2I
KR42014A0900,2014A090,KOSPI 200 콜옵션 0410  90.0,17.10,2,-0.35,16.95,17.70,16.95,32.00,17.10,97,"166,825,000","2,293",OP,20040923,KRDRVOPK2I
KR42014A0920,2014A092,KOSPI 200 콜옵션 0410  92.5,13.95,2,-1.00,14.95,14.95,13.95,3.00,13.95,3,"4,385,000","2,181",OP,20040923,KRDRVOPK2I
KR42014A0950,2014A095,KOSPI 200 콜옵션 0410  95.0,12.15,2,-0.40,12.00,12.30,11.40,16.00,12.15,92,"109,670,000","11,437",OP,20040923,KRDRVOPK2I
KR42014A0970,2014A097,KOSPI 200 콜옵션 0410  97.5,9.05,2,-1.10,9.80,10.05,8.90,22.00,9.05,24,"23,020,000","3,499",OP,20040923,KRDRVOPK2I
KR42014A1000,2014A100,KOSPI 200 콜옵션 0410 100.0,7.45,2,-0.40,6.95,7.95,6.60,22.00,7.45,"3,211","2,382,965,000","15,831",OP,20040923,KRDRVOPK2I
KR42014A1020,2014A102,KOSPI 200 콜옵션 0410 102.5,5.40,2,-0.30,4.65,5.75,4.60,23.00,5.40,"3,345","1,754,525,000","25,573",OP,20040923,KRDRVOPK2I
KR42014A1050,2014A105,KOSPI 200 콜옵션 0410 105.0,3.40,2,-0.45,3.05,3.85,2.90,20.50,3.40,"23,052","7,953,624,000","51,227",OP,20040923,KRDRVOPK2I
KR42014A1070,2014A107,KOSPI 200 콜옵션 0410 107.5,2.04,2,-0.31,2.03,2.35,1.62,21.00,2.04,"111,836","22,584,550,000","60,982",OP,20040923,KRDRVOPK2I
KR42014A1100,2014A110,KOSPI 200 콜옵션 0410 110.0,1.03,2,-0.28,1.15,1.26,0.79,20.30,1.03,"744,479","78,753,991,000","100,174",OP,20040923,KRDRVOPK2I
KR42014A1120,2014A112,KOSPI 200 콜옵션 0410 112.5,0.47,2,-0.12,0.50,0.58,0.33,20.30,0.47,"1,259,946","60,448,562,000","158,852",OP,20040923,KRDRVOPK2I
KR42014A1150,2014A115,KOSPI 200 콜옵션 0410 115.0,0.18,2,-0.07,0.20,0.24,0.13,19.90,0.18,"958,191","18,567,835,000","289,826",OP,20040923,KRDRVOPK2I
KR42014A1170,2014A117,KOSPI 200 콜옵션 0410 117.5,0.07,2,-0.02,0.07,0.10,0.05,20.40,0.07,"551,234","4,093,952,000","249,531",OP,20040923,KRDRVOPK2I
KR42014A1200,2014A120,KOSPI 200 콜옵션 0410 120.0,0.02,2,-0.02,0.03,0.04,0.02,20.10,0.02,"360,552","1,072,380,000","376,947",OP,20040923,KRDRVOPK2I
KR42014B0900,2014B090,KOSPI 200 콜옵션 0411  90.0,-,2,-,-,-,-,20.20,17.55,0,0,30,OP,20040923,KRDRVOPK2I
KR42014B0920,2014B092,KOSPI 200 콜옵션 0411  92.5,-,2,-,-,-,-,20.20,15.20,0,0,0,OP,20040923,KRDRVOPK2I
KR42014B0950,2014B095,KOSPI 200 콜옵션 0411  95.0,-,2,-,-,-,-,20.20,12.90,0,0,85,OP,20040923,KRDRVOPK2I
KR42014B0970,2014B097,KOSPI 200 콜옵션 0411  97.5,-,2,-,-,-,-,20.20,10.70,0,0,91,OP,20040923,KRDRVOPK2I
KR42014B1000,2014B100,KOSPI 200 콜옵션 0411 100.0,-,2,-,-,-,-,20.20,8.65,0,0,645,OP,20040923,KRDRVOPK2I
KR42014B1020,2014B102,KOSPI 200 콜옵션 0411 102.5,6.75,2,-0.50,6.75,6.75,6.75,23.00,6.75,1,"675,000","2,345",OP,20040923,KRDRVOPK2I
KR42014B1050,2014B105,KOSPI 200 콜옵션 0411 105.0,4.80,2,-0.85,5.00,5.25,4.40,22.00,4.80,680,"333,795,000","4,085",OP,20040923,KRDRVOPK2I
KR42014B1070,2014B107,KOSPI 200 콜옵션 0411 107.5,3.35,2,-0.50,3.60,3.85,3.10,21.30,3.35,"1,739","591,970,000","3,706",OP,20040923,KRDRVOPK2I
KR42014B1100,2014B110,KOSPI 200 콜옵션 0411 110.0,2.33,2,-0.28,2.23,2.59,2.00,21.50,2.33,"1,657","384,315,000","3,314",OP,20040923,KRDRVOPK2I
