ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201BB1920,201BB192,코스피200 C 200711 192.5,-,2,-,-,-,-,24.20,61.45,0,0,305,OP,20071016,KRDRVOPK2I
KR4201BB1950,201BB195,코스피200 C 200711 195.0,-,2,-,-,-,-,24.20,59.00,0,0,"1,600",OP,20071016,KRDRVOPK2I
KR4201BB1970,201BB197,코스피200 C 200711 197.5,-,2,-,-,-,-,24.20,56.50,0,0,523,OP,20071016,KRDRVOPK2I
KR4201BB2000,201BB200,코스피200 C 200711 200.0,-,2,-,-,-,-,24.20,54.00,0,0,570,OP,20071016,KRDRVOPK2I
KR4201BB2020,201BB202,코스피200 C 200711 202.5,-,2,-,-,-,-,24.20,51.55,0,0,120,OP,20071016,KRDRVOPK2I
KR4201BB2050,201BB205,코스피200 C 200711 205.0,-,2,-,-,-,-,24.20,49.05,0,0,10,OP,20071016,KRDRVOPK2I
KR4201BB2070,201BB207,코스피200 C 200711 207.5,-,2,-,-,-,-,24.20,46.60,0,0,52,OP,20071016,KRDRVOPK2I
KR4201BB2100,201BB210,코스피200 C 200711 210.0,46.95,2,-2.65,51.65,51.65,46.95,56.00,46.95,7,"33,825,000",112,OP,20071016,KRDRVOPK2I
KR4201BB2120,201BB212,코스피200 C 200711 212.5,-,2,-,-,-,-,24.20,41.70,0,0,775,OP,20071016,KRDRVOPK2I
KR4201BB2150,201BB215,코스피200 C 200711 215.0,-,2,-,-,-,-,24.20,39.25,0,0,"5,609",OP,20071016,KRDRVOPK2I
KR4201BB2170,201BB217,코스피200 C 200711 217.5,-,2,-,-,-,-,24.20,36.80,0,0,"1,741",OP,20071016,KRDRVOPK2I
KR4201BB2200,201BB220,코스피200 C 200711 220.0,36.00,3,0.00,40.00,40.00,36.00,32.00,36.00,7,"26,820,000","3,448",OP,20071016,KRDRVOPK2I
KR4201BB2220,201BB222,코스피200 C 200711 222.5,-,2,-,-,-,-,24.20,32.00,0,0,"1,176",OP,20071016,KRDRVOPK2I
KR4201BB2250,201BB225,코스피200 C 200711 225.0,29.30,2,-4.60,31.50,33.00,29.30,3.00,29.30,73,"232,490,000","1,078",OP,20071016,KRDRVOPK2I
KR4201BB2270,201BB227,코스피200 C 200711 227.5,-,2,-,-,-,-,24.20,27.30,0,0,"1,685",OP,20071016,KRDRVOPK2I
KR4201BB2300,201BB230,코스피200 C 200711 230.0,24.80,2,-3.65,27.05,29.40,24.80,28.00,24.80,"1,273","3,470,910,000","3,105",OP,20071016,KRDRVOPK2I
KR4201BB2320,201BB232,코스피200 C 200711 232.5,22.30,2,-4.45,27.00,27.25,22.30,24.00,22.30,23,"61,755,000","1,460",OP,20071016,KRDRVOPK2I
