ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR42013A0800,2013A080,KOSPI 200 콜옵션 0310  80.0,17.20,2,-1.90,18.75,19.00,17.20,3.00,17.20,179,"331,735,000","3,719",OP,20030915,KRDRVOPK2I
KR42013A0820,2013A082,KOSPI 200 콜옵션 0310  82.5,15.65,2,-1.05,15.65,15.65,15.65,40.00,15.65,23,"35,995,000",893,OP,20030915,KRDRVOPK2I
KR42013A0850,2013A085,KOSPI 200 콜옵션 0310  85.0,12.00,2,-2.35,13.55,13.70,12.00,3.00,12.00,46,"60,000,000","3,411",OP,20030915,KRDRVOPK2I
KR42013A0870,2013A087,KOSPI 200 콜옵션 0310  87.5,9.65,2,-2.25,11.30,11.60,9.65,16.00,9.65,199,"208,395,000","3,387",OP,20030915,KRDRVOPK2I
KR42013A0900,2013A090,KOSPI 200 콜옵션 0310  90.0,7.25,2,-2.15,9.00,9.20,7.25,16.00,7.25,749,"640,340,000","1,562",OP,20030915,KRDRVOPK2I
KR42013A0920,2013A092,KOSPI 200 콜옵션 0310  92.5,5.05,2,-2.25,6.80,6.95,5.05,18.50,5.05,"5,850","3,653,680,000","5,401",OP,20030915,KRDRVOPK2I
KR42013A0950,2013A095,KOSPI 200 콜옵션 0310  95.0,3.50,2,-1.70,4.50,4.90,3.30,22.30,3.50,"33,113","14,420,095,000","18,994",OP,20030915,KRDRVOPK2I
KR42013A0970,2013A097,KOSPI 200 콜옵션 0310  97.5,1.93,2,-1.77,3.30,3.30,1.92,20.50,1.93,"78,096","19,690,506,000","50,904",OP,20030915,KRDRVOPK2I
KR42013A1000,2013A100,KOSPI 200 콜옵션 0310 100.0,0.97,2,-1.26,2.00,2.00,0.96,20.10,0.97,"371,128","49,055,409,000","90,555",OP,20030915,KRDRVOPK2I
KR42013A1020,2013A102,KOSPI 200 콜옵션 0310 102.5,0.43,2,-0.79,1.00,1.05,0.42,20.10,0.43,"972,721","63,400,694,000","129,738",OP,20030915,KRDRVOPK2I
KR42013A1050,2013A105,KOSPI 200 콜옵션 0310 105.0,0.16,2,-0.48,0.50,0.50,0.16,19.90,0.16,"1,002,168","29,001,409,000","182,966",OP,20030915,KRDRVOPK2I
KR42013A1070,2013A107,KOSPI 200 콜옵션 0310 107.5,0.06,2,-0.23,0.21,0.22,0.06,20.40,0.06,"811,907","9,734,625,000","201,791",OP,20030915,KRDRVOPK2I
KR42013A1100,2013A110,KOSPI 200 콜옵션 0310 110.0,0.02,1,0.01,0.08,0.09,0.02,20.60,0.02,"236,754","1,128,096,000","107,957",OP,20030915,KRDRVOPK2I
KR42013B0820,2013B082,KOSPI 200 콜옵션 0311  82.5,15.15,2,-1.70,15.20,15.20,15.15,24.00,15.15,2,"3,035,000",119,OP,20030915,KRDRVOPK2I
