ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201FB2000,201FB200,코스피200 C 201111 200.0,49.60,2,-2.35,52.20,54.00,49.35,3.00,49.60,107,"556,925,000","3,369",OP,2011-10-31,KRDRVOPK2I
KR4201FB2026,201FB202,코스피200 C 201111 202.5,47.50,2,-1.65,47.50,47.50,47.50,64.00,47.50,1,"4,750,000",97,OP,2011-10-31,KRDRVOPK2I
KR4201FB2059,201FB205,코스피200 C 201111 205.0,46.00,2,-1.65,46.90,48.80,46.00,32.00,46.00,7,"33,055,000",516,OP,2011-10-31,KRDRVOPK2I
KR4201FB2075,201FB207,코스피200 C 201111 207.5,44.70,1,0.45,44.65,44.70,44.65,32.00,44.70,2,"8,935,000",58,OP,2011-10-31,KRDRVOPK2I
KR4201FB2109,201FB210,코스피200 C 201111 210.0,39.30,2,-2.85,42.15,42.15,39.30,3.00,39.30,10,"40,395,000","2,257",OP,2011-10-31,KRDRVOPK2I
KR4201FB2125,201FB212,코스피200 C 201111 212.5,40.85,1,1.55,40.85,40.85,40.85,32.00,40.85,3,"12,255,000",115,OP,2011-10-31,KRDRVOPK2I
KR4201FB2158,201FB215,코스피200 C 201111 215.0,34.25,2,-2.65,38.05,38.05,34.25,3.00,34.25,3,"10,805,000","1,030",OP,2011-10-31,KRDRVOPK2I
KR4201FB2174,201FB217,코스피200 C 201111 217.5,31.80,2,-2.60,35.00,35.00,31.80,3.00,31.80,13,"41,935,000",792,OP,2011-10-31,KRDRVOPK2I
KR4201FB2208,201FB220,코스피200 C 201111 220.0,30.00,2,-1.90,31.20,33.40,30.00,3.00,30.00,72,"231,540,000","2,683",OP,2011-10-31,KRDRVOPK2I
KR4201FB2224,201FB222,코스피200 C 201111 222.5,29.10,2,-2.20,29.10,29.10,29.10,3.00,29.10,3,"9,170,000",913,OP,2011-10-31,KRDRVOPK2I
KR4201FB2257,201FB225,코스피200 C 201111 225.0,25.30,2,-3.15,27.20,29.70,24.75,16.00,25.30,119,"329,255,000","2,634",OP,2011-10-31,KRDRVOPK2I
KR4201FB2273,201FB227,코스피200 C 201111 227.5,23.05,2,-1.95,24.20,27.10,22.70,32.00,23.05,30,"72,145,000","2,860",OP,2011-10-31,KRDRVOPK2I
KR4201FB2307,201FB230,코스피200 C 201111 230.0,20.70,2,-2.50,22.00,24.80,19.95,32.00,20.70,533,"1,228,685,000","10,225",OP,2011-10-31,KRDRVOPK2I
KR4201FB2323,201FB232,코스피200 C 201111 232.5,18.50,2,-1.50,20.30,22.10,17.95,34.00,18.50,270,"553,590,000","5,021",OP,2011-10-31,KRDRVOPK2I
KR4201FB2356,201FB235,코스피200 C 201111 235.0,16.40,2,-1.80,17.70,20.20,15.45,34.00,16.40,880,"1,547,670,000","16,431",OP,2011-10-31,KRDRVOPK2I
KR4201FB2372,201FB237,코스피200 C 201111 237.5,14.50,2,-1.60,14.80,17.70,13.20,36.00,14.50,804,"1,238,850,000","13,092",OP,2011-10-31,KRDRVOPK2I
KR4201FB2406,201FB240,코스피200 C 201111 240.0,12.05,2,-1.50,12.75,15.70,11.20,32.00,12.05,"3,855","5,088,535,000","21,823",OP,2011-10-31,KRDRVOPK2I
KR4201FB2422,201FB242,코스피200 C 201111 242.5,10.15,2,-1.70,11.15,13.55,9.35,31.00,10.15,"3,129","3,502,340,000","13,943",OP,2011-10-31,KRDRVOPK2I
KR4201FB2455,201FB245,코스피200 C 201111 245.0,8.30,2,-1.30,9.60,11.55,7.60,30.50,8.30,"35,649","31,407,695,000","29,725",OP,2011-10-31,KRDRVOPK2I
KR4201FB2471,201FB247,코스피200 C 201111 247.5,6.90,2,-1.05,7.95,9.55,6.05,31.00,6.90,"47,276","32,870,265,000","33,938",OP,2011-10-31,KRDRVOPK2I
KR4201FB2505,201FB250,코스피200 C 201111 250.0,5.30,2,-0.90,6.20,7.80,4.70,29.50,5.30,"76,359","44,041,015,000","46,929",OP,2011-10-31,KRDRVOPK2I
