ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201561000,20156100,KOSPI 200 콜옵션 0506 100.0,24.80,1,0.80,23.95,24.80,23.95,64.00,24.80,8,"19,665,000","6,194",OP,2005-05-30,KRDRVOPK2I
KR4201561020,20156102,KOSPI 200 콜옵션 0506 102.5,-,1,-,-,-,-,13.40,22.15,0,0,791,OP,2005-05-30,KRDRVOPK2I
KR4201561050,20156105,KOSPI 200 콜옵션 0506 105.0,-,1,-,-,-,-,13.40,19.65,0,0,"1,154",OP,2005-05-30,KRDRVOPK2I
KR4201561070,20156107,KOSPI 200 콜옵션 0506 107.5,16.95,1,0.55,16.95,16.95,16.95,32.00,16.95,1,"1,695,000","1,056",OP,2005-05-30,KRDRVOPK2I
KR4201561100,20156110,KOSPI 200 콜옵션 0506 110.0,14.55,1,0.55,14.35,14.75,14.30,16.00,14.55,45,"65,050,000","3,390",OP,2005-05-30,KRDRVOPK2I
KR4201561120,20156112,KOSPI 200 콜옵션 0506 112.5,12.40,1,0.70,12.00,12.40,11.95,36.00,12.40,207,"250,355,000","5,077",OP,2005-05-30,KRDRVOPK2I
KR4201561150,20156115,KOSPI 200 콜옵션 0506 115.0,9.90,1,0.65,9.30,9.90,9.30,28.00,9.90,783,"759,980,000","14,377",OP,2005-05-30,KRDRVOPK2I
KR4201561170,20156117,KOSPI 200 콜옵션 0506 117.5,7.40,1,0.65,6.80,7.40,6.65,24.00,7.40,"1,785","1,267,900,000","20,668",OP,2005-05-30,KRDRVOPK2I
KR4201561200,20156120,KOSPI 200 콜옵션 0506 120.0,4.90,1,0.50,4.35,5.00,4.30,16.00,4.90,"11,303","5,379,795,000","50,672",OP,2005-05-30,KRDRVOPK2I
KR4201561220,20156122,KOSPI 200 콜옵션 0506 122.5,2.69,1,0.41,2.32,2.83,2.25,14.50,2.69,"140,342","36,122,279,000","102,744",OP,2005-05-30,KRDRVOPK2I
KR4201561250,20156125,KOSPI 200 콜옵션 0506 125.0,1.03,1,0.11,0.89,1.15,0.86,13.30,1.03,"1,028,417","103,266,117,000","194,505",OP,2005-05-30,KRDRVOPK2I
KR4201561270,20156127,KOSPI 200 콜옵션 0506 127.5,0.26,1,0.01,0.25,0.31,0.22,13.20,0.26,"1,221,825","31,884,383,000","314,716",OP,2005-05-30,KRDRVOPK2I
